gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0.73,-2.60,-3.44,0.88,-0.10,0.55
0.60,-2.66,-3.37,0.88,-0.11,0.55
0.93,-3.13,-3.69,0.89,-0.10,0.56
0.98,-2.15,-3.92,0.89,-0.10,0.55
0.81,-1.54,-2.87,0.89,-0.10,0.56
0.24,-2.08,-2.38,0.89,-0.10,0.56
0.40,-1.77,-2.11,0.89,-0.10,0.54
0.55,-1.51,-1.88,0.88,-0.10,0.54
0.72,-1.39,-1.44,0.89,-0.09,0.54
0.40,-1.33,-1.10,0.89,-0.09,0.55
0.08,-1.13,-1.25,0.89,-0.10,0.55
-0.26,-1.40,-1.51,0.88,-0.09,0.55
-0.27,-1.68,-1.13,0.88,-0.10,0.54
-0.43,-2.32,-0.99,0.89,-0.10,0.55
-1.94,-3.63,-1.97,0.89,-0.10,0.55
-3.85,-4.84,-2.85,0.90,-0.12,0.55
-4.34,-5.77,-3.37,0.90,-0.12,0.54
-6.27,-6.73,-3.19,0.89,-0.11,0.55
-9.83,-9.89,-3.83,0.90,-0.12,0.56
-12.89,-13.37,-5.21,0.91,-0.15,0.55
-13.65,-14.92,-6.81,0.89,-0.13,0.54
-12.60,-15.91,-7.47,0.88,-0.11,0.55
-11.80,-16.41,-6.31,0.90,-0.11,0.54
-10.27,-17.59,-4.96,0.91,-0.11,0.52
-7.86,-17.74,-4.98,0.91,-0.11,0.52
-5.89,-15.11,-3.54,0.92,-0.11,0.50
-4.37,-9.71,-1.30,0.90,-0.10,0.50
-3.42,-3.01,1.80,0.90,-0.08,0.51
-2.72,-1.83,3.73,0.90,-0.09,0.53
-1.21,-1.18,4.08,0.89,-0.08,0.52
-0.99,-0.67,3.62,0.90,-0.09,0.53
-0.81,0.24,3.83,0.90,-0.10,0.52
-1.53,0.82,3.69,0.90,-0.09,0.51
-0.37,3.36,4.49,0.90,-0.08,0.53
-0.70,3.89,5.21,0.90,-0.10,0.52
-0.29,3.62,5.47,0.90,-0.10,0.52
-0.21,4.11,5.94,0.90,-0.09,0.51
0.58,4.95,5.83,0.90,-0.08,0.53
-0.14,4.17,5.60,0.90,-0.10,0.53
0.43,4.23,5.53,0.89,-0.09,0.52
0.47,3.66,5.56,0.89,-0.11,0.53
0.52,2.82,4.58,0.89,-0.10,0.52
1.45,3.63,4.31,0.89,-0.10,0.53
1.60,4.00,4.18,0.89,-0.10,0.53
0.99,2.55,3.65,0.89,-0.10,0.52
1.16,2.76,3.45,0.90,-0.11,0.53
0.73,2.90,3.44,0.89,-0.11,0.53
0.41,2.70,4.15,0.89,-0.12,0.52
-0.40,1.39,4.02,0.90,-0.11,0.54
-0.38,1.66,3.07,0.91,-0.13,0.54
-2.06,0.61,2.99,0.90,-0.13,0.53
-2.78,-1.48,2.47,0.88,-0.10,0.53
-2.24,-2.09,2.52,0.89,-0.11,0.54
