gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-0.18,-0.93,-1.82,0.86,-0.04,0.61
-0.32,-0.95,-2.11,0.85,-0.04,0.61
0.08,-0.31,-1.68,0.85,-0.03,0.60
0.44,-0.29,-0.89,0.85,-0.03,0.60
0.06,-0.55,-1.10,0.86,-0.03,0.60
0.14,-0.31,-1.54,0.85,-0.03,0.60
0.21,-0.46,-1.22,0.85,-0.03,0.61
0.35,-0.90,-1.37,0.85,-0.03,0.61
0.47,-1.44,-2.31,0.86,-0.03,0.60
0.05,-1.48,-2.66,0.86,-0.03,0.61
-0.26,-2.23,-3.36,0.86,-0.03,0.61
-0.99,-3.65,-4.72,0.85,-0.05,0.60
-2.81,-4.76,-5.33,0.85,-0.05,0.59
-3.85,-6.87,-6.17,0.85,-0.03,0.60
-4.98,-8.31,-8.17,0.85,-0.03,0.60
-4.84,-8.61,-9.40,0.86,-0.03,0.60
-4.23,-9.60,-9.39,0.85,-0.03,0.60
-4.70,-11.18,-9.36,0.86,-0.03,0.60
-5.66,-12.79,-10.21,0.87,-0.03,0.59
-6.52,-14.46,-11.73,0.87,-0.03,0.59
-7.33,-16.15,-12.84,0.86,-0.03,0.59
-7.79,-17.73,-13.92,0.87,-0.02,0.59
-7.79,-17.44,-14.06,0.87,-0.02,0.59
-6.98,-16.12,-13.94,0.87,-0.02,0.60
-6.43,-16.15,-13.77,0.87,-0.04,0.59
-1.25,-24.47,-14.87,0.91,-0.03,0.61
-4.95,-17.56,-12.92,0.87,-0.05,0.58
-3.28,-17.71,-12.69,0.88,-0.03,0.57
-2.90,-17.16,-13.71,0.88,-0.03,0.57
-2.38,-15.97,-14.29,0.89,-0.02,0.56
-1.89,-12.20,-11.80,0.89,-0.02,0.57
-2.37,-10.64,-9.98,0.90,-0.03,0.56
-3.83,-10.03,-8.60,0.91,-0.04,0.57
-5.37,-9.94,-7.36,0.90,-0.05,0.55
-6.60,-10.63,-6.63,0.90,-0.03,0.55
-7.54,-10.49,-5.88,0.90,-0.03,0.56
-7.54,-10.75,-4.20,0.89,-0.03,0.55
-7.22,-11.42,-3.28,0.90,-0.02,0.54
-8.79,-10.92,-1.01,0.92,-0.02,0.55
-7.34,-7.60,5.33,0.94,-0.05,0.52
-5.04,-5.50,10.37,0.94,-0.08,0.53
-6.24,-5.37,12.56,0.91,-0.07,0.56
-8.02,-9.19,11.44,0.90,-0.06,0.56
-6.50,-9.27,10.14,0.89,-0.02,0.54
-4.99,-7.98,10.23,0.88,-0.01,0.56
-4.82,-6.56,10.21,0.89,-0.02,0.55
-5.63,-5.25,9.21,0.89,-0.02,0.54
-4.84,-4.12,8.49,0.89,-0.00,0.55
-4.52,-2.35,7.24,0.87,-0.00,0.55
-2.93,-3.36,6.63,0.89,-0.01,0.56
-5.10,-5.57,4.96,0.88,-0.02,0.53
-1.24,-5.44,3.69,0.88,0.00,0.56
-2.52,-4.24,3.34,0.86,-0.02,0.54
-2.20,1.01,6.35,0.88,-0.02,0.55
-2.82,2.29,6.87,0.89,-0.03,0.53
-4.38,4.00,5.60,0.89,-0.04,0.54
-3.48,3.01,4.35,0.89,-0.03,0.53
-2.14,2.08,4.08,0.89,-0.04,0.54
-1.85,2.05,4.70,0.91,-0.04,0.54
-2.00,2.81,4.95,0.90,-0.03,0.54
-1.30,0.70,2.66,0.89,-0.03,0.54
-0.14,0.27,1.92,0.88,-0.04,0.54
1.94,0.67,2.44,0.88,-0.03,0.55
-0.17,1.95,2.50,0.88,-0.04,0.54
2.02,3.60,2.14,0.88,-0.03,0.54
3.24,2.73,0.89,0.88,-0.03,0.54
5.40,2.67,-1.74,0.89,-0.01,0.54
9.18,-2.64,-5.77,0.89,0.05,0.53
12.56,-7.39,-12.46,0.86,0.10,0.52
12.72,-6.21,-17.01,0.83,0.13,0.57
17.33,0.58,-18.58,0.82,0.16,0.53
20.31,-3.86,-21.18,0.79,0.18,0.53
24.08,-5.60,-22.00,0.84,0.08,0.54
19.82,-0.53,-16.11,0.95,0.03,0.53
17.65,11.28,0.67,1.01,0.03,0.51
18.26,12.93,14.79,1.00,-0.01,0.50
13.42,13.45,27.73,0.97,-0.06,0.58
14.47,7.42,25.02,0.97,-0.16,0.54
13.66,5.60,19.68,0.97,-0.21,0.53
11.48,-3.53,14.24,0.95,-0.18,0.55
7.18,-2.43,12.32,0.91,-0.17,0.55
5.27,-5.50,13.80,0.91,-0.14,0.58
3.62,-9.01,11.21,0.88,-0.14,0.52
0.12,-8.38,11.77,0.86,-0.13,0.52
-5.98,-4.72,15.19,0.88,-0.14,0.54
-9.16,-3.13,20.43,0.91,-0.10,0.54
-10.00,-0.69,18.79,0.88,-0.09,0.57
-8.64,-0.61,16.53,0.88,-0.07,0.56
-6.96,-1.37,14.00,0.89,-0.08,0.53
-4.55,-0.41,12.18,0.89,-0.07,0.53
-3.69,1.82,11.42,0.89,-0.08,0.53
-5.11,-1.76,13.27,0.91,-0.03,0.52
-6.47,0.32,15.44,0.90,-0.06,0.54
-2.96,1.45,14.96,0.88,-0.07,0.54
-3.44,2.93,14.81,0.88,-0.08,0.53
-3.94,4.56,14.85,0.90,-0.07,0.57
-1.19,5.28,13.56,0.89,-0.07,0.54
-0.05,6.12,12.84,0.89,-0.07,0.55
0.27,7.39,13.31,0.89,-0.09,0.54
0.82,6.38,11.86,0.90,-0.07,0.52
1.56,6.63,12.27,0.89,-0.10,0.55
1.22,5.95,10.64,0.89,-0.10,0.54
-0.24,6.69,9.79,0.89,-0.09,0.55
2.15,7.05,6.12,0.87,-0.10,0.53
2.50,6.90,7.24,0.89,-0.09,0.56
2.14,5.94,5.40,0.88,-0.09,0.55
2.35,7.11,3.15,0.86,-0.10,0.55
5.59,8.00,0.66,0.86,-0.09,0.55
9.04,8.08,-1.56,0.87,-0.08,0.54
8.18,8.40,-0.31,0.88,-0.08,0.56
9.80,8.82,-0.89,0.89,-0.08,0.55
12.99,10.06,-1.82,0.87,-0.09,0.55
16.23,11.15,-2.32,0.88,-0.10,0.55
18.90,12.49,-2.55,0.88,-0.11,0.55
