gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.07,0.24,-0.29,0.85,-0.00,0.61
0.99,0.31,-0.82,0.86,-0.00,0.60
0.56,0.47,-1.07,0.86,-0.01,0.61
0.20,0.47,-0.73,0.86,-0.00,0.61
0.31,0.31,-0.75,0.85,0.00,0.61
0.44,0.47,-1.02,0.85,0.00,0.61
0.47,1.21,-1.04,0.86,-0.00,0.62
0.43,1.25,-0.52,0.86,-0.01,0.61
0.52,1.27,0.60,0.86,-0.01,0.61
0.61,0.75,0.72,0.86,-0.00,0.62
0.50,0.78,0.66,0.85,0.00,0.61
0.89,0.72,0.73,0.86,0.01,0.60
1.04,0.38,0.90,0.86,0.01,0.61
1.77,0.08,0.64,0.85,0.00,0.61
2.02,-0.46,0.52,0.85,-0.00,0.61
1.92,-0.43,0.00,0.85,-0.01,0.61
1.50,-0.49,-0.09,0.85,-0.01,0.60
1.28,-0.49,-0.64,0.85,-0.01,0.62
1.33,-0.18,-0.73,0.85,-0.01,0.60
1.16,0.14,-0.58,0.85,-0.00,0.61
1.08,0.24,-0.79,0.85,-0.02,0.61
0.93,0.18,-0.82,0.86,0.00,0.60
1.25,0.32,-1.22,0.86,-0.00,0.60
1.13,-0.12,-1.30,0.86,-0.01,0.60
1.48,-0.82,-1.39,0.86,0.00,0.61
2.00,-1.76,-1.47,0.85,0.00,0.61
2.27,-2.35,-1.60,0.85,0.00,0.61
2.63,-2.79,-1.24,0.85,0.00,0.61
3.21,-3.82,-2.12,0.85,0.01,0.60
3.88,-5.89,-3.36,0.85,0.01,0.61
4.66,-7.57,-3.98,0.85,0.00,0.61
4.85,-9.50,-4.69,0.85,-0.01,0.60
5.53,-10.63,-6.14,0.86,-0.01,0.58
5.07,-13.34,-7.76,0.87,0.01,0.58
6.38,-18.99,-9.74,0.86,0.02,0.56
6.98,-24.02,-11.73,0.86,0.02,0.58
6.32,-27.92,-15.25,0.84,0.01,0.59
5.59,-31.80,-21.11,0.83,0.00,0.58
4.00,-34.64,-27.07,0.83,0.00,0.57
2.66,-39.27,-32.67,0.83,0.02,0.57
0.78,-39.04,-36.47,0.85,0.05,0.58
-1.71,-37.59,-37.44,0.84,0.06,0.57
-2.63,-42.67,-42.18,0.85,0.05,0.57
-3.39,-42.49,-44.41,0.89,0.05,0.56
-3.28,-41.40,-44.60,0.90,0.07,0.56
-4.38,-40.55,-44.37,0.90,0.06,0.55
-3.21,-38.72,-41.91,0.91,0.08,0.54
-2.24,-34.03,-37.85,0.93,0.07,0.52
-2.44,-28.72,-33.30,0.94,0.07,0.53
-3.24,-25.21,-29.66,0.93,0.06,0.52
-1.92,-23.04,-27.13,0.92,0.08,0.51
0.11,-20.47,-23.65,0.93,0.08,0.51
0.75,-18.32,-20.47,0.94,0.07,0.52
1.53,-16.26,-16.90,0.94,0.09,0.50
2.12,-14.75,-14.02,0.92,0.08,0.50
