gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-1.65,-7.21,-4.31,0.86,-0.06,0.61
-1.85,-8.12,-5.01,0.86,-0.06,0.62
-2.24,-9.25,-5.89,0.86,-0.06,0.60
-2.14,-9.51,-6.20,0.86,-0.06,0.60
-2.46,-9.02,-6.05,0.86,-0.05,0.59
-2.53,-9.74,-6.00,0.86,-0.06,0.60
-2.70,-10.58,-6.49,0.87,-0.06,0.59
-2.96,-10.72,-6.82,0.87,-0.06,0.60
-2.64,-12.34,-7.54,0.88,-0.07,0.59
-3.07,-12.72,-8.50,0.86,-0.06,0.59
-3.56,-12.34,-7.22,0.87,-0.05,0.60
-3.85,-12.20,-6.76,0.87,-0.04,0.59
-3.33,-12.12,-6.63,0.86,-0.04,0.58
-2.38,-10.38,-6.27,0.86,-0.02,0.58
-1.27,-9.60,-5.40,0.87,-0.03,0.58
-1.79,-10.43,-5.15,0.88,-0.04,0.57
-2.18,-9.86,-4.99,0.88,-0.04,0.57
-2.35,-10.27,-5.97,0.88,-0.03,0.57
-2.26,-10.27,-6.11,0.88,-0.04,0.58
-1.97,-9.45,-5.83,0.87,-0.02,0.57
-1.36,-8.27,-5.50,0.87,-0.03,0.57
-0.72,-7.60,-5.18,0.87,-0.03,0.57
0.05,-7.08,-4.87,0.88,-0.03,0.57
0.31,-6.63,-4.20,0.88,-0.03,0.58
1.02,-5.71,-3.10,0.88,-0.03,0.56
1.77,-5.89,-3.37,0.88,-0.02,0.56
2.38,-5.47,-3.28,0.88,-0.02,0.56
4.08,-5.31,-3.60,0.88,-0.01,0.56
4.20,-5.18,-3.07,0.87,-0.03,0.56
4.38,-4.75,-1.85,0.87,-0.04,0.57
4.34,-4.26,-2.31,0.87,-0.03,0.56
4.69,-4.50,-4.38,0.88,-0.02,0.56
4.55,-2.02,-3.18,0.89,-0.04,0.57
4.35,-2.11,-1.83,0.89,-0.04,0.57
4.12,-2.09,-1.54,0.89,-0.04,0.56
3.85,-1.08,-0.38,0.88,-0.04,0.56
4.58,1.07,0.93,0.90,-0.06,0.55
3.44,1.68,1.48,0.89,-0.04,0.57
1.92,1.56,1.89,0.89,-0.03,0.57
1.47,1.89,2.69,0.89,-0.03,0.56
1.44,2.53,3.88,0.88,-0.03,0.56
0.98,2.72,4.44,0.88,-0.04,0.56
0.63,2.44,4.21,0.88,-0.04,0.56
0.58,3.60,3.56,0.88,-0.02,0.56
1.45,4.52,3.51,0.88,-0.03,0.57
1.27,1.86,2.20,0.88,-0.04,0.56
1.10,1.39,1.74,0.88,-0.04,0.57
0.99,1.56,1.92,0.88,-0.03,0.56
0.75,2.96,3.10,0.88,-0.04,0.56
0.85,2.85,4.02,0.89,-0.04,0.56
0.08,3.85,4.05,0.90,-0.05,0.57
-0.70,3.47,3.86,0.89,-0.06,0.57
-1.28,3.80,4.40,0.88,-0.04,0.57
-0.95,5.18,5.33,0.87,-0.04,0.58
-1.07,5.34,6.41,0.89,-0.05,0.57
-1.62,5.13,6.06,0.88,-0.05,0.58
-1.63,4.76,5.08,0.89,-0.04,0.57
-1.86,5.97,4.49,0.88,-0.04,0.57
-0.98,6.72,5.40,0.89,-0.04,0.58
-0.60,4.69,4.89,0.88,-0.03,0.57
0.43,2.75,2.89,0.87,-0.02,0.57
2.37,1.30,0.99,0.87,-0.01,0.56
4.52,-1.86,-3.25,0.86,0.02,0.57
6.35,-3.21,-6.90,0.84,0.01,0.60
6.82,-6.12,-9.79,0.84,0.04,0.59
4.61,-12.79,-17.25,0.83,0.08,0.58
6.89,-15.01,-22.20,0.80,0.15,0.59
13.34,-12.06,-25.07,0.76,0.14,0.59
18.95,-5.39,-23.92,0.80,0.11,0.54
18.61,5.36,-18.47,0.87,0.04,0.52
17.39,17.27,-5.40,0.96,-0.01,0.52
13.91,24.55,9.11,0.97,-0.08,0.56
12.75,29.88,26.96,0.98,-0.13,0.58
14.27,22.56,30.92,0.95,-0.15,0.58
5.16,13.51,17.95,0.91,-0.22,0.58
0.78,11.10,14.85,0.92,-0.15,0.58
0.79,11.91,17.74,0.90,-0.13,0.59
-0.75,9.95,19.98,0.90,-0.11,0.62
-2.23,7.24,20.73,0.88,-0.10,0.59
-5.08,4.58,21.01,0.89,-0.08,0.58
-5.59,4.53,20.49,0.86,-0.09,0.59
-3.07,3.74,18.08,0.86,-0.10,0.58
-3.92,5.73,19.50,0.87,-0.07,0.61
-4.21,6.79,19.50,0.85,-0.07,0.60
-0.47,6.61,16.56,0.85,-0.08,0.58
3.02,5.36,12.20,0.85,-0.09,0.58
2.92,5.15,11.18,0.86,-0.08,0.60
2.70,5.31,8.95,0.85,-0.08,0.60
1.40,3.22,7.36,0.84,-0.07,0.60
0.63,5.13,9.25,0.86,-0.04,0.61
-0.93,5.10,11.86,0.87,-0.06,0.59
-0.14,4.08,10.24,0.85,-0.07,0.58
1.08,4.47,9.13,0.85,-0.08,0.59
