gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.30,-0.58,-0.34,0.80,-0.13,0.67
1.08,-0.29,-0.32,0.80,-0.13,0.66
1.15,-0.03,-0.35,0.81,-0.13,0.66
1.01,0.29,0.09,0.81,-0.13,0.66
0.98,0.34,0.08,0.81,-0.13,0.65
1.08,0.09,-0.11,0.81,-0.13,0.66
0.84,0.14,-0.18,0.81,-0.13,0.67
0.82,-0.24,-0.32,0.81,-0.13,0.66
0.73,0.11,-0.06,0.81,-0.12,0.66
0.75,0.43,0.08,0.81,-0.12,0.65
0.58,0.53,0.17,0.81,-0.13,0.66
0.56,0.70,0.47,0.81,-0.13,0.66
0.49,0.98,0.46,0.82,-0.13,0.66
0.52,1.04,0.44,0.81,-0.13,0.66
0.56,0.92,0.32,0.81,-0.13,0.67
0.52,1.04,0.72,0.81,-0.13,0.66
0.05,1.27,0.43,0.81,-0.13,0.66
-0.09,1.04,0.09,0.81,-0.13,0.67
-0.14,0.73,-0.31,0.80,-0.12,0.67
0.76,0.63,0.20,0.80,-0.12,0.66
0.85,0.92,0.84,0.80,-0.13,0.65
0.08,1.71,1.02,0.81,-0.14,0.67
-0.63,1.98,0.82,0.81,-0.14,0.66
-0.89,1.19,0.53,0.82,-0.14,0.66
-0.67,1.65,0.08,0.81,-0.12,0.66
-0.63,1.18,-0.06,0.81,-0.13,0.67
-0.95,0.93,-0.78,0.81,-0.12,0.66
-0.02,1.30,-1.47,0.81,-0.12,0.67
0.40,1.07,-1.45,0.80,-0.13,0.67
0.55,0.64,-1.54,0.80,-0.14,0.66
1.04,0.21,-2.47,0.81,-0.13,0.66
0.87,0.23,-3.13,0.81,-0.12,0.66
0.96,-0.72,-4.60,0.81,-0.11,0.67
0.85,-2.73,-7.08,0.81,-0.11,0.68
0.66,-5.13,-10.14,0.81,-0.11,0.68
0.35,-9.07,-12.81,0.80,-0.13,0.67
-1.69,-18.38,-17.30,0.80,-0.14,0.66
-3.76,-33.47,-24.26,0.78,-0.15,0.63
-2.20,-42.60,-30.49,0.79,-0.11,0.64
-0.03,-42.44,-34.99,0.81,-0.06,0.64
0.38,-39.11,-38.78,0.82,-0.02,0.64
-0.52,-28.82,-37.07,0.83,-0.07,0.60
-0.84,-19.62,-29.34,0.84,-0.12,0.62
-2.03,-17.45,-21.69,0.84,-0.14,0.62
-0.52,-11.89,-14.11,0.86,-0.13,0.61
0.64,-3.01,-5.86,0.89,-0.12,0.62
0.76,4.64,4.11,0.91,-0.14,0.62
1.27,11.33,14.56,0.92,-0.16,0.61
-0.03,14.56,22.52,0.91,-0.17,0.61
-0.06,18.76,28.06,0.88,-0.16,0.63
0.96,22.82,32.98,0.86,-0.14,0.65
-0.67,24.66,33.59,0.82,-0.14,0.64
-0.72,24.50,29.79,0.80,-0.13,0.63
-0.18,23.92,27.31,0.81,-0.14,0.62
-0.67,22.47,23.37,0.80,-0.13,0.61
