gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.80,-0.41,-1.30,0.82,-0.03,0.66
2.31,-0.41,-1.31,0.82,-0.03,0.66
2.02,-0.06,-1.34,0.83,-0.03,0.65
1.62,-0.08,-1.95,0.82,-0.03,0.66
1.18,-0.32,-2.75,0.82,-0.03,0.66
1.69,0.27,-2.37,0.82,-0.03,0.66
1.71,0.20,-1.28,0.82,-0.03,0.67
2.15,0.37,-1.01,0.82,-0.04,0.65
2.79,1.05,-0.81,0.83,-0.03,0.66
2.00,0.31,-0.78,0.82,-0.03,0.66
1.79,-0.08,-0.73,0.82,-0.03,0.67
1.86,0.43,-0.63,0.82,-0.03,0.65
1.98,0.81,-0.29,0.83,-0.03,0.65
1.80,1.74,0.11,0.83,-0.04,0.66
1.53,1.85,0.58,0.82,-0.04,0.66
1.13,1.44,0.38,0.83,-0.03,0.66
1.02,0.75,0.15,0.83,-0.03,0.66
1.10,0.40,0.17,0.82,-0.04,0.66
0.73,-0.12,0.58,0.82,-0.03,0.66
0.46,-0.50,0.52,0.83,-0.03,0.66
0.20,-0.82,-0.03,0.83,-0.03,0.66
0.60,-1.08,0.29,0.82,-0.02,0.66
1.31,-0.64,0.41,0.82,-0.02,0.65
1.36,-0.75,0.11,0.82,-0.03,0.65
0.92,-0.41,0.23,0.82,-0.03,0.66
0.84,-0.14,0.00,0.83,-0.04,0.65
0.84,-0.34,-0.29,0.83,-0.03,0.65
0.84,-0.38,-0.78,0.83,-0.02,0.65
0.95,-0.53,-1.68,0.83,-0.02,0.65
1.19,-1.04,-2.00,0.82,-0.02,0.66
0.60,-2.20,-2.69,0.81,-0.03,0.67
-0.14,-4.31,-4.64,0.81,-0.04,0.66
-0.37,-6.87,-6.34,0.81,-0.03,0.66
-1.25,-12.08,-8.64,0.82,-0.03,0.65
-1.82,-21.36,-12.99,0.81,-0.02,0.67
-3.97,-33.47,-19.54,0.80,-0.00,0.62
-2.75,-39.24,-24.98,0.80,0.01,0.67
-6.31,-40.53,-29.05,0.82,0.00,0.60
-5.95,-38.85,-31.54,0.83,0.00,0.60
-8.17,-37.02,-33.42,0.82,0.01,0.63
-8.20,-29.98,-31.04,0.85,0.00,0.62
-3.04,-15.60,-19.39,0.88,-0.03,0.61
-1.95,-2.55,-4.47,0.91,-0.06,0.59
-2.60,4.66,5.08,0.90,-0.05,0.59
-1.22,10.55,7.22,0.89,-0.02,0.62
2.72,17.53,8.92,0.88,0.00,0.63
5.39,22.90,14.20,0.89,-0.00,0.62
7.19,26.31,22.12,0.89,-0.02,0.64
7.08,28.26,27.28,0.87,-0.04,0.64
5.97,28.11,29.50,0.86,-0.04,0.65
4.21,25.80,27.59,0.83,-0.01,0.65
3.60,21.47,24.72,0.81,-0.03,0.65
0.29,18.41,24.93,0.80,-0.06,0.63
-1.19,14.64,22.15,0.81,-0.06,0.63
0.93,12.63,17.48,0.81,-0.04,0.63
3.50,12.27,14.93,0.82,-0.03,0.64
3.80,13.97,13.88,0.82,-0.02,0.64
4.44,15.24,12.89,0.81,-0.02,0.65
5.08,15.40,11.31,0.81,-0.03,0.65
4.85,13.74,8.84,0.82,-0.04,0.66
5.63,11.65,6.79,0.81,-0.04,0.67
5.77,8.72,4.96,0.82,-0.03,0.67
7.83,5.21,3.37,0.83,-0.02,0.67
9.16,2.27,2.34,0.83,-0.02,0.67
10.52,-2.95,-0.46,0.83,-0.02,0.67
11.19,-4.70,-1.45,0.83,-0.05,0.65
9.83,-4.27,-0.24,0.84,-0.06,0.66
7.53,-4.40,-0.93,0.82,-0.06,0.66
6.60,-5.04,-1.66,0.82,-0.04,0.66
7.27,-4.43,-2.56,0.81,-0.03,0.66
5.33,-4.38,-2.55,0.81,-0.03,0.66
3.42,-5.27,-2.92,0.81,-0.04,0.66
1.69,-5.54,-3.86,0.81,-0.03,0.66
0.31,-4.99,-4.73,0.82,-0.03,0.66
0.06,-2.31,-3.07,0.84,-0.03,0.66
-0.67,-0.72,-0.90,0.83,-0.03,0.66
-0.50,0.08,-0.24,0.83,-0.03,0.65
-1.33,-0.20,-0.09,0.83,-0.04,0.65
-1.86,-0.47,-0.12,0.82,-0.04,0.64
-2.05,-0.35,0.02,0.82,-0.04,0.66
-1.45,0.35,-0.05,0.81,-0.04,0.65
-0.95,1.50,0.23,0.82,-0.03,0.66
-0.69,2.35,-0.44,0.81,-0.03,0.65
-0.02,3.15,-0.84,0.82,-0.03,0.66
0.58,3.39,-1.16,0.81,-0.04,0.65
1.62,3.59,-1.19,0.82,-0.02,0.65
1.30,4.55,-1.08,0.83,-0.03,0.64
1.47,4.06,-1.08,0.83,-0.04,0.66
2.50,3.71,-0.90,0.83,-0.03,0.66
2.37,3.24,-0.69,0.83,-0.05,0.66
2.00,3.28,-0.79,0.83,-0.04,0.66
1.54,2.29,-0.47,0.83,-0.04,0.66
1.02,1.48,-0.63,0.82,-0.04,0.66
0.99,0.79,-1.33,0.82,-0.04,0.67
1.40,1.22,-1.56,0.83,-0.04,0.67
1.60,2.03,-0.89,0.83,-0.04,0.66
1.33,2.66,-0.38,0.82,-0.04,0.66
1.24,2.82,-0.24,0.82,-0.04,0.66
1.11,3.01,-0.63,0.83,-0.04,0.66
1.21,3.36,-0.17,0.82,-0.04,0.66
0.92,3.24,0.60,0.82,-0.04,0.66
