gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.16,1.73,-0.55,0.81,-0.13,0.67
1.44,1.66,-0.24,0.81,-0.12,0.66
1.89,1.66,-0.18,0.81,-0.13,0.66
2.05,1.66,0.02,0.80,-0.13,0.66
1.73,2.03,0.34,0.80,-0.13,0.66
1.80,2.14,0.47,0.81,-0.13,0.66
1.50,2.49,0.46,0.82,-0.12,0.65
1.01,2.38,-0.14,0.83,-0.13,0.65
0.60,2.17,-0.72,0.82,-0.13,0.66
0.35,1.18,-0.96,0.82,-0.14,0.67
0.55,0.53,-0.87,0.80,-0.13,0.66
0.50,1.13,-0.50,0.80,-0.13,0.66
0.63,2.02,-0.24,0.81,-0.13,0.66
0.35,2.47,-0.23,0.81,-0.12,0.67
0.38,2.75,-0.70,0.80,-0.13,0.66
0.61,1.98,-0.58,0.81,-0.13,0.66
0.96,1.54,-0.47,0.82,-0.13,0.66
0.96,0.56,-0.60,0.81,-0.13,0.66
1.33,0.20,-0.55,0.82,-0.12,0.66
1.40,0.08,-0.29,0.81,-0.13,0.66
1.44,0.17,0.05,0.81,-0.13,0.66
1.19,0.03,0.21,0.81,-0.14,0.66
1.28,-0.29,-0.12,0.80,-0.13,0.68
1.56,-0.56,0.03,0.81,-0.13,0.67
1.76,-0.82,-0.15,0.81,-0.12,0.66
1.65,-1.05,-0.43,0.81,-0.13,0.66
1.69,-1.39,-0.73,0.81,-0.13,0.67
1.74,-1.54,-0.82,0.81,-0.13,0.66
1.79,-1.63,-0.89,0.81,-0.12,0.68
1.53,-1.73,-1.05,0.81,-0.13,0.67
1.71,-1.79,-1.10,0.81,-0.13,0.65
1.77,-1.98,-0.99,0.81,-0.13,0.66
1.89,-1.82,-0.84,0.81,-0.13,0.65
1.80,-1.94,-0.82,0.81,-0.12,0.65
2.08,-1.97,-1.28,0.81,-0.12,0.67
1.92,-2.40,-1.88,0.82,-0.13,0.66
2.06,-2.82,-2.12,0.81,-0.12,0.66
