gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.73,-0.95,0.14,0.80,-0.01,0.68
1.76,-0.14,0.21,0.81,-0.02,0.68
1.89,-0.03,-0.17,0.80,-0.02,0.69
1.89,0.72,-0.15,0.81,-0.02,0.68
1.68,0.87,0.09,0.80,-0.02,0.69
1.65,0.73,-0.03,0.81,-0.02,0.69
1.39,0.64,0.05,0.81,-0.01,0.68
1.10,0.49,-0.31,0.81,-0.02,0.68
1.04,0.09,-0.41,0.81,-0.02,0.68
1.19,-0.05,-0.31,0.81,-0.01,0.69
1.44,-0.09,-0.55,0.80,-0.02,0.68
1.37,-0.23,-0.40,0.80,-0.02,0.69
1.39,-0.17,-0.52,0.81,-0.02,0.68
1.51,0.09,-0.17,0.81,-0.02,0.68
1.79,0.85,-0.09,0.81,-0.02,0.68
1.98,0.92,-0.11,0.80,-0.02,0.68
1.77,0.96,-0.15,0.80,-0.01,0.69
1.71,0.60,0.06,0.80,-0.02,0.68
1.65,0.37,0.12,0.80,-0.02,0.67
1.45,0.52,0.24,0.80,-0.02,0.69
1.42,0.26,0.12,0.80,-0.01,0.68
1.40,0.05,0.05,0.80,-0.01,0.69
1.47,-0.17,-0.29,0.80,-0.01,0.69
1.92,0.12,-0.21,0.80,-0.02,0.67
1.37,0.49,-0.27,0.81,-0.02,0.68
1.13,0.31,-0.72,0.81,-0.02,0.68
1.18,0.23,-1.16,0.80,-0.01,0.68
1.42,0.31,-1.39,0.81,-0.01,0.68
1.57,0.66,-1.77,0.80,-0.01,0.69
2.23,0.95,-1.39,0.80,-0.01,0.69
2.78,0.73,-1.21,0.80,-0.02,0.69
3.04,0.56,-1.16,0.80,-0.02,0.69
3.28,0.61,-1.24,0.80,-0.00,0.69
3.59,0.24,-1.48,0.81,-0.00,0.69
3.79,-0.29,-1.65,0.80,-0.00,0.68
4.47,-1.82,-2.26,0.79,0.00,0.68
5.66,-4.67,-3.42,0.78,0.02,0.68
5.82,-8.14,-5.34,0.79,0.01,0.70
3.33,-13.85,-10.29,0.77,0.02,0.70
1.33,-18.43,-16.49,0.77,0.01,0.70
-0.41,-24.41,-24.03,0.76,-0.01,0.69
-3.05,-36.24,-33.04,0.77,-0.01,0.61
-0.69,-39.08,-36.69,0.79,-0.03,0.63
-7.16,-38.40,-36.44,0.83,-0.02,0.64
-9.79,-35.36,-34.79,0.86,-0.00,0.65
-7.98,-26.76,-32.11,0.86,0.01,0.65
-8.67,-17.08,-27.25,0.86,0.01,0.64
-12.47,-11.59,-21.60,0.85,0.00,0.64
-12.79,-10.90,-18.89,0.85,0.01,0.64
-11.83,-9.51,-17.59,0.86,0.03,0.64
-9.01,-5.01,-12.17,0.88,0.03,0.65
-5.51,-0.03,-2.44,0.89,0.02,0.64
-4.95,1.79,5.95,0.88,0.02,0.65
