gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
3.48,-1.48,1.80,0.77,-0.05,0.71
3.56,0.21,0.84,0.76,-0.06,0.71
3.13,2.05,-1.02,0.76,-0.05,0.71
3.21,2.61,-2.96,0.76,-0.06,0.70
3.34,2.55,-3.92,0.76,-0.06,0.71
3.24,1.91,-4.60,0.77,-0.08,0.69
2.60,0.03,-5.36,0.78,-0.10,0.69
2.32,-1.01,-4.15,0.80,-0.12,0.69
1.47,-1.54,-2.15,0.80,-0.14,0.69
0.44,-1.39,-0.08,0.81,-0.12,0.68
-0.90,-0.70,1.25,0.81,-0.11,0.69
-0.73,-0.47,2.05,0.81,-0.08,0.70
0.09,-0.44,3.33,0.80,-0.08,0.72
1.42,-0.89,3.07,0.80,-0.06,0.71
1.74,-1.05,2.31,0.80,-0.06,0.71
2.41,-0.78,1.34,0.78,-0.05,0.71
3.07,-0.02,0.53,0.77,-0.06,0.72
3.19,1.56,-0.20,0.76,-0.06,0.71
3.04,2.73,-0.99,0.76,-0.07,0.71
2.46,3.07,-2.12,0.76,-0.07,0.70
1.95,2.61,-3.27,0.77,-0.08,0.69
1.53,1.50,-4.20,0.77,-0.08,0.69
1.76,0.99,-4.15,0.78,-0.09,0.69
1.25,1.11,-2.75,0.79,-0.10,0.69
0.41,0.37,-1.65,0.80,-0.11,0.69
-0.18,-0.63,-0.23,0.80,-0.11,0.70
-0.24,-0.81,1.15,0.81,-0.10,0.70
-0.24,-0.63,2.78,0.81,-0.08,0.70
0.61,-0.21,3.56,0.81,-0.07,0.71
0.96,-0.75,3.74,0.82,-0.06,0.70
1.60,-1.97,2.69,0.80,-0.06,0.70
2.05,-2.53,1.82,0.78,-0.06,0.71
2.41,-1.62,1.28,0.77,-0.06,0.71
2.09,0.00,0.34,0.76,-0.06,0.70
1.76,1.51,-0.81,0.76,-0.06,0.71
2.03,2.18,-2.55,0.76,-0.06,0.71
1.66,2.46,-4.09,0.77,-0.06,0.70
