gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-6.27,-14.09,-11.01,0.88,-0.13,0.57
-5.36,-12.75,-9.66,0.88,-0.12,0.57
-4.40,-11.94,-9.40,0.88,-0.12,0.56
-2.84,-12.50,-9.22,0.87,-0.13,0.56
-2.81,-12.21,-9.07,0.88,-0.13,0.56
-2.98,-10.84,-8.26,0.88,-0.13,0.56
-3.45,-10.35,-8.15,0.89,-0.12,0.57
-3.48,-10.93,-8.61,0.88,-0.12,0.57
-1.91,-9.63,-8.41,0.87,-0.11,0.55
0.27,-5.63,-6.29,0.89,-0.11,0.55
-0.17,-2.47,-3.94,0.89,-0.11,0.55
-0.90,-0.93,-2.93,0.90,-0.12,0.54
-1.50,-0.02,-2.32,0.89,-0.12,0.55
-0.27,0.69,-1.95,0.90,-0.11,0.55
-0.76,1.34,-1.45,0.88,-0.11,0.54
-0.75,2.06,-1.15,0.89,-0.11,0.55
-1.66,1.74,-1.13,0.88,-0.12,0.55
-2.81,0.12,-1.60,0.88,-0.12,0.56
-4.64,-2.55,-1.18,0.89,-0.15,0.56
-6.43,-5.28,-1.63,0.89,-0.14,0.55
-8.52,-8.34,-2.35,0.90,-0.13,0.56
-9.82,-11.44,-2.46,0.91,-0.14,0.55
-10.32,-14.24,-4.29,0.89,-0.13,0.54
-9.39,-15.34,-3.88,0.90,-0.15,0.53
-10.27,-16.55,-3.13,0.90,-0.16,0.53
-9.34,-18.34,-3.18,0.91,-0.14,0.54
-7.31,-17.79,-4.11,0.88,-0.11,0.53
-6.96,-14.67,-3.97,0.88,-0.12,0.51
-5.25,-12.50,-3.05,0.89,-0.13,0.52
-6.17,-12.60,-1.63,0.90,-0.12,0.51
-5.50,-12.49,-1.51,0.90,-0.11,0.52
-4.20,-9.22,-0.50,0.90,-0.11,0.52
-5.45,-7.53,0.99,0.90,-0.11,0.50
-6.06,-7.37,0.92,0.89,-0.11,0.51
-4.85,-6.14,0.82,0.90,-0.11,0.50
-4.15,-5.05,1.15,0.90,-0.11,0.51
-3.27,-2.89,2.99,0.91,-0.12,0.51
-3.04,-0.56,3.88,0.89,-0.11,0.50
-2.73,-0.41,3.82,0.90,-0.11,0.52
-2.23,0.50,4.26,0.90,-0.11,0.51
-2.12,0.47,3.91,0.89,-0.11,0.51
-1.83,0.14,3.28,0.89,-0.11,0.52
-0.67,0.08,3.53,0.89,-0.11,0.52
-0.52,0.89,4.84,0.90,-0.12,0.51
-0.92,0.38,5.05,0.91,-0.14,0.51
-1.33,0.05,4.34,0.91,-0.12,0.51
-1.74,0.58,4.00,0.90,-0.12,0.51
-1.27,1.01,4.78,0.90,-0.12,0.52
-1.11,0.43,4.60,0.88,-0.13,0.52
-0.52,1.07,4.26,0.89,-0.12,0.52
-1.08,1.59,3.97,0.89,-0.13,0.51
-0.98,0.66,3.22,0.89,-0.13,0.51
-0.67,0.73,3.08,0.91,-0.12,0.51
-0.66,1.28,2.15,0.90,-0.13,0.52
-0.43,0.89,2.11,0.89,-0.13,0.51
0.46,-0.75,1.85,0.90,-0.13,0.52
0.73,0.70,2.12,0.91,-0.14,0.51
-0.20,1.60,2.18,0.90,-0.13,0.51
-0.06,1.82,1.71,0.90,-0.13,0.51
0.56,1.73,2.09,0.90,-0.14,0.52
0.85,1.91,2.60,0.91,-0.14,0.52
0.12,2.12,2.66,0.90,-0.14,0.52
0.12,1.76,1.98,0.90,-0.14,0.52
0.63,2.18,1.18,0.89,-0.13,0.52
0.78,1.83,0.84,0.89,-0.13,0.52
0.50,2.78,1.51,0.89,-0.15,0.52
0.69,2.89,1.34,0.89,-0.13,0.51
1.54,3.18,0.12,0.89,-0.13,0.53
1.60,3.21,-0.50,0.89,-0.15,0.52
1.05,3.94,-1.10,0.90,-0.13,0.53
3.30,3.24,-2.31,0.89,-0.11,0.52
7.08,0.21,-5.37,0.88,-0.07,0.51
10.70,-4.47,-13.13,0.86,0.01,0.52
13.07,-8.99,-21.91,0.83,0.08,0.53
16.46,-10.89,-29.62,0.77,0.14,0.53
20.63,-13.57,-37.05,0.72,0.14,0.56
29.97,-17.54,-42.08,0.76,0.07,0.53
34.81,-11.68,-42.14,0.93,-0.08,0.55
20.61,7.60,-30.82,1.03,-0.18,0.47
12.40,16.92,-15.57,1.05,-0.25,0.49
17.56,21.85,-0.64,1.06,-0.26,0.47
17.39,19.59,12.20,1.06,-0.24,0.47
11.11,21.54,32.02,1.06,-0.20,0.50
6.32,17.73,28.46,0.96,-0.21,0.53
7.07,14.18,18.21,0.88,-0.21,0.53
7.22,13.51,21.08,0.88,-0.18,0.53
2.56,9.34,23.51,0.84,-0.21,0.50
-0.23,4.44,27.56,0.89,-0.19,0.53
1.04,1.89,24.55,0.86,-0.15,0.53
2.35,2.75,21.94,0.87,-0.13,0.55
4.40,3.89,20.98,0.88,-0.13,0.52
3.34,7.69,22.53,0.88,-0.13,0.52
2.34,11.16,23.04,0.88,-0.15,0.53
4.73,10.85,20.76,0.90,-0.17,0.57
6.70,7.48,14.60,0.86,-0.16,0.53
7.16,5.27,11.62,0.88,-0.14,0.56
5.40,7.08,12.12,0.88,-0.12,0.54
4.41,8.52,9.63,0.86,-0.13,0.54
4.12,9.62,7.39,0.87,-0.15,0.55
1.34,11.22,11.13,0.89,-0.14,0.56
-2.53,13.91,10.55,0.86,-0.14,0.55
0.49,9.80,6.41,0.87,-0.12,0.54
4.32,6.92,5.08,0.88,-0.15,0.57
4.34,7.50,5.77,0.88,-0.16,0.55
0.69,5.33,6.50,0.90,-0.16,0.56
0.02,3.79,4.17,0.88,-0.16,0.56
-1.24,4.85,4.32,0.88,-0.15,0.57
-1.95,5.28,5.15,0.87,-0.15,0.56
-0.06,5.47,3.76,0.86,-0.16,0.57
0.75,6.41,3.97,0.86,-0.17,0.56
1.25,6.75,2.53,0.86,-0.16,0.56
2.38,9.74,1.74,0.86,-0.16,0.56
3.80,7.76,0.14,0.87,-0.14,0.54
7.27,8.53,-2.27,0.87,-0.15,0.56
9.83,6.76,-2.26,0.88,-0.13,0.54
6.46,5.98,1.04,0.89,-0.13,0.57
-1.83,5.60,8.43,0.91,-0.11,0.59
-2.69,6.21,11.82,0.89,-0.14,0.57
1.48,6.09,10.00,0.87,-0.17,0.57
3.13,5.68,7.88,0.86,-0.17,0.57
1.59,9.24,6.37,0.87,-0.18,0.55
7.28,6.00,4.02,0.86,-0.18,0.56
9.83,7.65,1.18,0.84,-0.18,0.57
11.42,8.66,-1.33,0.84,-0.16,0.57
6.40,11.76,-0.85,0.87,-0.16,0.58
2.17,17.54,1.86,0.87,-0.16,0.60
-4.05,19.51,4.72,0.88,-0.16,0.61
-6.46,18.05,7.50,0.88,-0.16,0.61
-4.31,14.20,6.58,0.86,-0.17,0.59
0.67,12.02,3.25,0.84,-0.17,0.59
4.17,9.73,-1.82,0.84,-0.15,0.57
7.24,8.43,-7.25,0.83,-0.13,0.58
7.66,8.79,-7.54,0.85,-0.14,0.59
5.77,9.82,-6.40,0.85,-0.15,0.60
4.02,7.69,-3.63,0.86,-0.14,0.59
3.83,6.35,-3.44,0.87,-0.13,0.59
3.45,6.55,-2.95,0.87,-0.13,0.59
1.39,6.72,-2.18,0.87,-0.13,0.60
0.69,6.17,-0.84,0.85,-0.14,0.60
1.65,5.30,0.76,0.85,-0.14,0.59
2.90,3.92,0.56,0.85,-0.14,0.60
3.27,2.27,-0.26,0.86,-0.15,0.60
2.41,1.53,-1.19,0.84,-0.15,0.60
2.09,2.11,-1.27,0.84,-0.15,0.60
1.89,2.58,-0.12,0.85,-0.15,0.60
1.57,2.34,0.53,0.85,-0.15,0.60
1.40,0.98,-0.69,0.84,-0.15,0.59
1.31,0.56,-0.98,0.85,-0.15,0.60
0.55,-0.21,-0.75,0.85,-0.15,0.60
1.05,-0.24,-1.47,0.85,-0.15,0.60
1.79,-0.08,-1.47,0.85,-0.15,0.61
2.09,0.40,-1.25,0.85,-0.15,0.60
2.34,0.49,-1.56,0.85,-0.16,0.60
2.49,0.60,-1.60,0.85,-0.15,0.60
2.49,0.53,-1.85,0.86,-0.15,0.60
2.58,1.21,-1.45,0.85,-0.15,0.60
2.38,1.71,-1.01,0.84,-0.15,0.60
2.46,1.21,-0.47,0.85,-0.15,0.60
2.75,1.08,-0.53,0.86,-0.15,0.61
3.02,1.22,-0.79,0.85,-0.15,0.61
2.89,0.92,-0.53,0.85,-0.15,0.60
2.81,0.96,-0.69,0.85,-0.14,0.60
2.61,1.19,-0.37,0.85,-0.15,0.60
2.15,1.08,-0.23,0.85,-0.15,0.60
2.15,0.87,-0.92,0.84,-0.15,0.61
2.20,0.32,-1.16,0.84,-0.15,0.60
2.24,0.32,-1.11,0.85,-0.15,0.61
2.58,0.60,-1.07,0.85,-0.15,0.60
2.35,0.31,-1.05,0.84,-0.15,0.60
1.97,0.41,-1.01,0.85,-0.15,0.60
2.14,0.43,-0.85,0.85,-0.15,0.60
1.86,0.35,-0.76,0.85,-0.15,0.60
1.36,0.34,-0.46,0.85,-0.14,0.59
1.76,0.34,-0.37,0.85,-0.14,0.61
1.62,0.46,-0.24,0.84,-0.15,0.60
1.48,0.58,-0.17,0.84,-0.14,0.60
1.71,0.66,-0.27,0.85,-0.15,0.60
1.59,0.61,-0.11,0.85,-0.15,0.60
1.47,0.35,-0.20,0.85,-0.15,0.61
1.66,0.12,-0.47,0.85,-0.15,0.61
1.74,0.17,-0.67,0.85,-0.15,0.60
1.77,0.31,-0.56,0.85,-0.14,0.61
1.56,0.63,-0.41,0.85,-0.15,0.59
1.51,0.61,-0.35,0.85,-0.15,0.60
1.85,0.50,-0.78,0.85,-0.15,0.61
1.73,0.26,-0.34,0.85,-0.15,0.61
