gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-3.57,-1.60,3.45,0.77,-0.09,0.74
-7.44,-1.82,3.13,0.77,-0.10,0.74
-7.31,-0.55,2.29,0.77,-0.09,0.74
-8.12,-0.03,1.66,0.77,-0.08,0.73
-7.98,1.39,1.82,0.77,-0.07,0.74
-8.02,1.91,1.77,0.77,-0.06,0.74
-6.32,0.99,1.60,0.78,-0.05,0.73
-4.26,0.18,1.04,0.77,-0.03,0.72
-2.60,-1.39,0.27,0.76,-0.03,0.72
-0.40,-3.31,-0.32,0.76,-0.03,0.71
2.06,-3.39,-0.02,0.76,-0.04,0.71
2.73,-2.41,0.96,0.76,-0.07,0.72
2.08,-2.44,1.47,0.77,-0.08,0.71
1.95,-3.79,-0.53,0.78,-0.07,0.71
1.73,-2.82,-3.34,0.77,-0.06,0.71
0.66,-3.19,-5.44,0.76,-0.03,0.71
1.80,-2.98,-6.41,0.75,-0.01,0.71
2.92,-1.54,-6.67,0.75,-0.01,0.73
3.40,0.02,-6.90,0.74,-0.03,0.72
3.57,0.56,-5.68,0.76,-0.05,0.72
3.19,1.10,-4.35,0.77,-0.07,0.72
2.58,1.63,-3.54,0.78,-0.07,0.73
2.44,1.98,-2.72,0.79,-0.06,0.72
2.84,2.60,-1.88,0.79,-0.04,0.73
2.47,2.27,-0.89,0.79,-0.04,0.72
2.09,1.02,-0.47,0.78,-0.04,0.73
1.71,-0.64,-0.37,0.78,-0.03,0.73
1.83,-1.86,-0.23,0.78,-0.04,0.73
2.26,-2.69,0.26,0.78,-0.04,0.73
2.31,-2.17,1.31,0.78,-0.04,0.73
1.45,-0.96,1.85,0.78,-0.06,0.72
0.89,0.06,1.97,0.77,-0.06,0.73
0.69,0.67,2.03,0.78,-0.06,0.73
0.15,0.23,1.79,0.78,-0.06,0.72
-0.41,-0.41,1.24,0.77,-0.05,0.72
-0.21,-0.92,0.41,0.76,-0.05,0.72
-0.15,-1.74,-0.23,0.76,-0.04,0.73
-0.58,-1.73,-1.24,0.76,-0.04,0.73
-1.05,-1.74,-1.69,0.75,-0.04,0.72
-0.61,-1.30,-2.15,0.76,-0.04,0.72
-0.15,-0.64,-2.18,0.76,-0.05,0.71
-0.17,0.18,-2.60,0.78,-0.05,0.72
-1.31,2.70,-2.76,0.76,-0.06,0.71
-1.47,1.74,-3.66,0.77,-0.04,0.72
-0.12,2.03,-4.29,0.77,-0.04,0.72
-0.35,1.92,-5.02,0.78,-0.04,0.72
-0.81,1.13,-5.10,0.78,-0.05,0.72
-1.01,0.76,-5.33,0.77,-0.04,0.74
0.23,0.23,-5.02,0.77,-0.04,0.73
0.26,-0.11,-4.56,0.76,-0.03,0.73
1.86,-1.40,-4.02,0.77,-0.04,0.73
2.46,-0.50,-2.35,0.78,-0.04,0.72
2.78,-1.04,-2.00,0.78,-0.04,0.72
1.94,-1.80,-3.51,0.77,-0.05,0.74
3.37,-4.32,-4.38,0.77,-0.03,0.72
5.54,-7.85,-6.67,0.76,-0.02,0.73
3.63,-17.82,-13.82,0.75,-0.00,0.74
2.02,-31.44,-23.65,0.73,0.01,0.75
1.34,-45.62,-34.15,0.74,0.03,0.72
1.10,-57.04,-44.76,0.74,0.05,0.73
2.60,-55.33,-51.51,0.79,0.01,0.68
3.66,-44.02,-45.48,0.84,-0.03,0.64
-4.34,-42.46,-41.36,0.82,-0.05,0.66
-9.16,-42.96,-39.62,0.81,-0.04,0.68
-11.83,-40.08,-37.74,0.80,-0.01,0.71
-3.83,-39.36,-36.29,0.80,0.02,0.68
3.56,-25.86,-27.33,0.88,0.04,0.62
0.50,-7.51,-9.01,0.90,-0.10,0.64
-4.43,3.63,9.88,0.89,-0.16,0.64
-9.22,5.50,18.64,0.85,-0.09,0.65
-6.12,5.88,14.64,0.81,0.01,0.67
-0.18,10.34,11.69,0.80,0.05,0.67
5.28,17.79,18.03,0.84,0.04,0.68
7.39,27.62,29.30,0.84,-0.02,0.68
6.69,32.18,35.36,0.83,-0.05,0.68
9.16,36.84,36.90,0.82,-0.02,0.69
8.03,39.05,36.44,0.79,0.02,0.70
6.20,38.08,34.00,0.77,0.02,0.70
4.34,32.44,29.74,0.75,0.01,0.70
5.16,26.76,25.63,0.75,-0.02,0.68
4.35,20.98,20.85,0.76,-0.03,0.70
4.38,19.18,15.73,0.78,-0.02,0.70
3.01,18.56,13.04,0.79,-0.01,0.70
4.72,17.62,10.58,0.76,-0.01,0.70
6.98,15.74,8.27,0.76,-0.00,0.71
11.04,13.77,7.22,0.76,-0.01,0.70
12.21,11.85,6.37,0.78,-0.02,0.71
10.70,5.53,2.12,0.77,-0.02,0.76
10.79,-3.34,-10.44,0.75,0.04,0.72
16.29,-0.99,-10.41,0.82,0.01,0.70
14.81,-0.41,-4.63,0.82,-0.01,0.71
10.82,-3.05,-2.26,0.81,-0.03,0.72
9.22,-4.93,-2.92,0.80,-0.03,0.74
7.76,-7.56,-4.60,0.79,-0.03,0.73
5.74,-10.60,-8.08,0.78,-0.01,0.73
4.60,-10.49,-7.98,0.79,-0.02,0.74
3.37,-7.63,-4.55,0.79,-0.04,0.73
-0.63,-5.92,-0.38,0.80,-0.06,0.72
-3.54,-4.93,1.57,0.80,-0.06,0.71
-3.02,-2.78,2.60,0.80,-0.03,0.69
-5.33,-1.88,3.62,0.79,-0.02,0.70
-6.47,-0.18,4.47,0.78,-0.02,0.70
-6.72,2.11,4.96,0.77,-0.02,0.71
-5.62,4.46,4.96,0.78,-0.02,0.70
-4.24,6.15,4.67,0.77,-0.02,0.70
-3.57,6.73,4.15,0.76,-0.01,0.71
-2.24,6.84,3.36,0.77,-0.01,0.70
-0.58,5.21,2.11,0.78,-0.01,0.69
0.24,5.48,1.59,0.77,-0.02,0.70
0.20,4.82,0.75,0.78,-0.03,0.71
