gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.37,4.12,2.95,0.82,-0.18,0.64
1.48,4.27,2.90,0.82,-0.17,0.64
2.05,4.85,2.95,0.81,-0.17,0.63
1.76,4.46,3.28,0.82,-0.18,0.64
2.52,3.30,2.67,0.82,-0.17,0.64
0.29,-0.40,0.06,0.79,-0.17,0.65
1.37,-0.98,-2.23,0.80,-0.17,0.64
3.42,0.23,-0.41,0.81,-0.17,0.65
2.50,-1.01,0.02,0.81,-0.18,0.66
1.88,-0.93,-0.11,0.81,-0.18,0.65
2.60,-0.43,-0.56,0.81,-0.18,0.64
2.61,0.23,-0.24,0.81,-0.18,0.64
1.85,0.53,-0.14,0.81,-0.18,0.65
0.70,0.70,-0.29,0.82,-0.19,0.64
0.24,0.49,-0.69,0.81,-0.19,0.65
0.43,0.26,-1.27,0.82,-0.18,0.64
0.47,0.11,-1.37,0.82,-0.16,0.66
0.40,0.67,-1.62,0.82,-0.17,0.65
0.41,1.10,-1.65,0.81,-0.17,0.66
0.52,0.93,-0.78,0.80,-0.19,0.65
0.90,0.56,-0.52,0.81,-0.18,0.64
1.19,-0.05,-0.53,0.82,-0.17,0.65
1.02,-0.79,-0.70,0.81,-0.16,0.65
0.90,-0.81,-1.07,0.81,-0.16,0.65
0.93,-1.13,-1.53,0.81,-0.17,0.65
1.28,-0.89,-1.33,0.81,-0.17,0.65
1.39,-0.89,-1.10,0.82,-0.17,0.65
1.45,-1.27,-0.95,0.81,-0.17,0.64
1.44,-1.59,-1.57,0.81,-0.18,0.65
1.51,-1.56,-1.53,0.82,-0.18,0.65
1.28,-2.26,-1.39,0.81,-0.17,0.65
1.05,-2.38,-1.47,0.81,-0.17,0.65
1.86,-1.94,-1.36,0.81,-0.17,0.65
2.50,-1.16,0.03,0.82,-0.18,0.65
2.69,-1.34,0.05,0.81,-0.17,0.64
3.25,-1.62,-0.26,0.81,-0.17,0.64
4.21,-2.67,-0.46,0.81,-0.17,0.64
4.73,-3.97,-0.38,0.80,-0.18,0.64
4.55,-7.02,-0.61,0.81,-0.18,0.64
4.40,-10.61,-2.21,0.81,-0.18,0.63
4.31,-14.79,-5.36,0.81,-0.17,0.64
3.82,-17.54,-8.96,0.81,-0.16,0.64
1.63,-19.69,-11.39,0.80,-0.18,0.66
4.50,-19.54,-12.96,0.79,-0.14,0.65
9.74,-14.66,-12.08,0.79,-0.13,0.64
5.63,-24.00,-15.19,0.81,-0.14,0.60
-2.23,-38.75,-22.81,0.80,-0.16,0.61
-8.17,-58.67,-38.67,0.75,-0.12,0.62
-8.52,-68.79,-54.55,0.77,-0.08,0.62
-5.36,-64.93,-61.33,0.80,-0.07,0.61
-3.60,-56.92,-65.31,0.83,-0.05,0.58
-6.76,-49.15,-66.03,0.86,-0.10,0.59
-6.47,-44.26,-64.82,0.88,-0.13,0.57
-8.21,-42.96,-65.11,0.90,-0.14,0.56
-3.69,-41.44,-63.30,0.94,-0.14,0.55
-0.40,-32.73,-54.35,0.95,-0.14,0.54
-1.79,-22.53,-40.14,0.97,-0.16,0.54
-2.61,-16.23,-26.84,0.95,-0.16,0.52
-3.57,-15.25,-23.01,0.92,-0.10,0.53
-3.21,-13.11,-23.62,0.91,-0.06,0.55
-1.63,-11.59,-23.89,0.91,-0.03,0.55
0.32,-10.15,-23.94,0.89,-0.02,0.55
-0.18,-4.63,-24.02,0.90,-0.02,0.54
4.12,-9.44,-25.13,0.90,-0.05,0.54
4.81,-8.37,-24.92,0.91,-0.05,0.53
6.05,-10.41,-20.60,0.93,-0.07,0.54
