gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0.72,-0.63,0.70,0.80,0.03,0.69
0.60,-0.58,0.52,0.80,0.02,0.68
0.92,-0.64,0.73,0.80,0.03,0.69
0.50,-0.89,0.49,0.80,0.02,0.69
0.87,-0.46,0.49,0.81,0.03,0.69
1.04,-0.11,0.46,0.80,0.03,0.68
1.21,-0.18,0.64,0.80,0.03,0.68
1.42,0.05,0.18,0.80,0.02,0.68
1.10,-0.05,0.11,0.80,0.02,0.69
1.24,-0.81,-0.29,0.80,0.03,0.69
1.27,-0.78,-0.50,0.80,0.03,0.69
1.15,-0.41,-0.37,0.80,0.02,0.69
0.95,-0.72,-0.46,0.81,0.02,0.68
0.53,-0.58,-0.72,0.81,0.02,0.69
0.41,-0.27,-0.58,0.80,0.02,0.68
0.46,-0.61,-0.81,0.80,0.02,0.67
0.55,-0.90,-0.46,0.81,0.03,0.69
0.61,-0.66,-0.53,0.80,0.02,0.68
0.44,-0.29,-0.81,0.80,0.03,0.68
0.84,-0.24,-0.78,0.80,0.03,0.69
1.45,0.21,-0.37,0.80,0.03,0.68
0.99,-0.40,-0.58,0.80,0.03,0.68
1.16,-0.52,-1.22,0.81,0.03,0.68
2.09,-0.31,-1.60,0.80,0.03,0.69
2.12,-0.49,-1.19,0.81,0.02,0.68
1.94,-0.27,-1.48,0.80,0.02,0.68
1.82,-0.63,-1.33,0.81,0.02,0.69
2.02,-0.37,-1.68,0.80,0.02,0.68
1.95,-0.46,-1.98,0.81,0.03,0.69
2.64,-0.70,-3.15,0.81,0.03,0.70
1.73,-1.34,-4.41,0.82,0.03,0.69
1.10,-2.72,-4.89,0.81,0.02,0.69
0.02,-4.20,-5.74,0.81,0.01,0.69
-2.11,-7.66,-7.68,0.80,0.02,0.69
-3.36,-12.84,-10.50,0.80,0.04,0.69
-2.90,-18.69,-13.69,0.78,0.04,0.67
-1.66,-24.92,-16.06,0.80,0.05,0.65
-1.92,-28.61,-18.61,0.81,0.06,0.66
-4.46,-29.05,-21.04,0.82,0.03,0.66
-5.22,-25.39,-22.02,0.82,0.04,0.65
-4.09,-16.60,-16.69,0.84,0.02,0.63
-2.40,-6.41,-6.98,0.85,0.01,0.66
-2.96,-0.99,-1.59,0.82,0.03,0.67
-2.23,3.30,0.17,0.81,0.03,0.67
-0.50,7.44,2.78,0.81,0.04,0.66
1.30,10.89,5.92,0.83,0.05,0.65
1.39,15.66,10.20,0.83,0.05,0.65
2.40,18.60,14.72,0.84,0.05,0.66
4.58,22.21,19.91,0.86,0.04,0.67
3.42,23.53,23.44,0.84,0.03,0.69
2.60,20.63,21.79,0.81,0.02,0.69
3.37,17.82,19.37,0.81,0.03,0.68
1.39,15.94,17.60,0.80,0.01,0.68
1.28,13.65,16.63,0.80,0.01,0.67
-0.56,10.82,16.08,0.80,-0.01,0.68
-1.21,9.16,14.78,0.79,-0.00,0.68
-1.30,8.85,13.80,0.78,0.02,0.68
1.02,9.31,12.50,0.78,0.02,0.69
2.15,9.45,11.66,0.79,0.04,0.69
2.50,10.26,10.32,0.79,0.03,0.69
3.66,9.51,9.59,0.79,0.02,0.69
5.45,7.91,8.67,0.80,0.02,0.69
5.57,5.21,6.64,0.80,0.01,0.69
6.26,2.47,4.20,0.80,0.03,0.70
7.27,0.34,2.34,0.80,0.02,0.69
6.05,-0.61,1.54,0.81,0.01,0.71
5.15,-2.75,1.33,0.80,-0.00,0.69
5.25,-2.21,2.26,0.80,0.00,0.69
5.47,-3.54,0.89,0.79,0.02,0.70
5.65,-4.34,-0.96,0.79,0.01,0.70
5.45,-2.69,-1.13,0.81,0.03,0.68
4.38,-2.38,-0.90,0.80,0.03,0.69
4.60,-3.53,-0.84,0.80,0.01,0.68
3.59,-4.03,-0.82,0.80,0.01,0.68
2.37,-3.91,-0.49,0.80,0.01,0.69
1.44,-4.17,-0.61,0.80,0.01,0.69
1.36,-3.10,-0.47,0.79,0.02,0.70
0.18,-2.32,0.85,0.80,-0.01,0.69
-0.41,-2.69,1.42,0.80,-0.00,0.68
-0.53,-2.05,1.27,0.80,0.00,0.68
-0.35,-0.47,2.06,0.81,0.01,0.69
-0.14,0.92,1.97,0.80,0.01,0.69
-0.50,0.23,0.56,0.79,0.02,0.70
0.41,1.92,0.03,0.79,0.01,0.68
1.07,3.07,0.14,0.80,0.01,0.68
1.05,2.90,-0.35,0.80,0.01,0.68
1.25,3.16,-1.11,0.80,0.02,0.70
1.36,3.65,-1.79,0.80,0.01,0.69
1.45,3.40,-1.83,0.80,-0.00,0.68
2.03,3.88,-1.45,0.81,0.01,0.68
1.66,3.24,-0.99,0.80,0.00,0.70
1.60,2.43,-1.16,0.80,0.01,0.69
2.15,2.49,-1.71,0.80,0.01,0.69
1.62,1.97,-2.11,0.80,0.01,0.70
1.34,2.02,-1.73,0.80,0.00,0.69
1.02,1.45,-1.60,0.80,0.01,0.69
1.10,1.36,-2.31,0.80,0.01,0.69
1.05,1.34,-2.38,0.80,0.01,0.69
1.07,1.22,-1.82,0.81,0.01,0.69
1.27,1.34,-1.39,0.81,0.01,0.69
1.25,1.54,-0.34,0.80,0.01,0.69
1.08,1.27,-0.02,0.80,0.01,0.69
