gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.02,-3.73,4.66,0.88,-0.12,0.57
2.35,-2.58,4.24,0.89,-0.11,0.57
3.53,-0.98,3.34,0.89,-0.11,0.58
3.85,0.15,1.71,0.90,-0.11,0.60
3.91,-0.95,-0.56,0.89,-0.11,0.59
3.50,-2.89,-2.69,0.88,-0.12,0.59
3.21,-4.92,-4.56,0.85,-0.12,0.59
3.01,-5.05,-5.42,0.81,-0.12,0.57
2.46,-3.11,-5.77,0.82,-0.12,0.57
1.31,-0.02,-6.08,0.81,-0.12,0.55
0.08,1.71,-6.34,0.82,-0.13,0.56
-0.98,-0.38,-7.02,0.84,-0.12,0.54
-1.25,-2.02,-7.19,0.85,-0.13,0.55
-2.69,-4.37,-5.79,0.87,-0.13,0.54
-3.22,-8.34,-5.57,0.90,-0.15,0.54
-3.68,-10.43,-5.27,0.91,-0.15,0.55
-4.63,-15.73,-5.98,0.90,-0.14,0.54
-4.95,-20.81,-5.50,0.89,-0.15,0.55
-5.19,-23.37,-5.65,0.88,-0.13,0.55
-4.70,-24.37,-8.70,0.89,-0.10,0.56
-0.84,-21.77,-11.62,0.90,-0.08,0.55
0.27,-16.78,-11.89,0.92,-0.09,0.57
1.48,-13.45,-11.74,0.93,-0.10,0.57
1.54,-10.66,-9.76,0.94,-0.12,0.56
-0.06,-11.80,-9.76,0.89,-0.12,0.57
-0.98,-11.44,-10.98,0.85,-0.12,0.56
-1.73,-14.23,-12.12,0.84,-0.11,0.56
-3.66,-15.44,-14.89,0.85,-0.11,0.55
-5.44,-14.08,-17.59,0.83,-0.10,0.52
-6.63,-12.27,-20.08,0.82,-0.09,0.52
-7.24,-11.68,-21.94,0.85,-0.08,0.52
-6.96,-13.11,-23.24,0.88,-0.10,0.50
-7.80,-17.88,-24.82,0.90,-0.13,0.50
2.12,-24.66,-29.33,0.91,-0.06,0.48
1.16,-28.43,-26.34,0.99,-0.09,0.45
-4.69,-27.25,-21.36,0.94,-0.17,0.48
-8.38,-31.05,-18.08,0.93,-0.16,0.49
-7.08,-26.73,-14.11,0.94,-0.10,0.48
-2.44,-19.27,-11.36,0.93,-0.06,0.49
-1.13,-14.87,-9.22,0.93,-0.06,0.48
-0.52,-11.08,-7.88,0.94,-0.06,0.49
1.39,-7.89,-8.67,0.95,-0.06,0.51
1.98,-7.25,-10.23,0.96,-0.06,0.51
1.69,-9.30,-11.66,0.96,-0.08,0.51
1.60,-12.79,-12.12,0.93,-0.07,0.50
2.75,-14.61,-12.15,0.89,-0.07,0.51
1.69,-14.41,-12.43,0.87,-0.07,0.50
0.44,-13.63,-13.42,0.86,-0.06,0.49
