gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-9.98,-23.74,-16.14,0.87,-0.13,0.59
-9.57,-25.85,-18.18,0.86,-0.14,0.59
-7.77,-26.46,-17.95,0.88,-0.13,0.58
-7.82,-27.50,-17.80,0.89,-0.11,0.58
-8.29,-31.69,-25.79,0.87,-0.10,0.58
-5.73,-26.15,-19.33,0.91,-0.12,0.57
-8.29,-21.48,-12.89,0.88,-0.11,0.55
-7.76,-20.92,-10.99,0.88,-0.09,0.56
-4.99,-20.67,-9.50,0.89,-0.07,0.56
-4.18,-14.38,-6.93,0.88,-0.07,0.57
-7.34,-15.19,-3.73,0.89,-0.10,0.57
-6.58,-16.73,-2.05,0.88,-0.09,0.57
-6.50,-13.62,-0.63,0.88,-0.09,0.58
-2.89,-18.92,0.92,0.92,-0.08,0.57
-9.98,-24.03,0.43,0.88,-0.10,0.53
-3.66,-3.85,3.42,0.87,-0.08,0.55
-4.09,-9.36,2.58,0.87,-0.09,0.52
-1.36,-14.08,2.15,0.90,-0.08,0.56
-0.46,-14.61,0.81,0.90,-0.08,0.53
-2.46,-11.77,0.20,0.88,-0.09,0.53
0.87,-7.97,0.00,0.88,-0.09,0.54
-0.21,-3.66,0.93,0.88,-0.09,0.52
0.35,-0.20,2.35,0.90,-0.11,0.54
-0.12,-0.67,1.44,0.89,-0.10,0.54
0.61,-0.64,0.78,0.89,-0.10,0.54
0.09,-1.57,0.53,0.90,-0.10,0.53
5.69,-5.92,-0.60,0.93,-0.10,0.56
-1.08,0.06,1.27,0.88,-0.12,0.49
-1.76,-3.68,0.67,0.89,-0.11,0.53
2.02,-3.13,0.32,0.90,-0.10,0.55
-1.60,-1.24,0.05,0.89,-0.10,0.53
-0.76,0.11,0.21,0.89,-0.09,0.52
-0.03,2.26,0.09,0.87,-0.09,0.52
-0.43,4.43,0.40,0.89,-0.10,0.52
1.18,3.85,-0.06,0.90,-0.07,0.52
2.61,3.11,-0.52,0.89,-0.09,0.54
4.05,1.07,-1.74,0.90,-0.08,0.52
6.20,0.20,-3.40,0.90,-0.05,0.53
9.30,0.60,-4.49,0.88,-0.04,0.53
12.00,-0.47,-6.44,0.87,0.01,0.52
13.30,-1.73,-9.62,0.85,0.07,0.52
15.02,-3.37,-14.47,0.80,0.15,0.55
20.78,-2.72,-16.60,0.76,0.16,0.57
22.50,2.24,-17.79,0.80,0.04,0.49
24.40,8.89,-15.01,0.88,-0.08,0.53
19.97,16.55,-6.41,0.95,-0.17,0.54
14.82,22.15,2.95,1.00,-0.26,0.53
12.26,14.46,7.24,1.02,-0.27,0.52
7.28,5.74,13.82,1.02,-0.26,0.55
5.59,0.87,17.27,0.97,-0.22,0.54
2.53,3.66,14.85,0.89,-0.19,0.57
-0.43,4.96,16.27,0.90,-0.15,0.55
-0.96,4.84,17.30,0.90,-0.16,0.53
-2.92,4.46,16.47,0.88,-0.16,0.55
-3.18,3.82,15.30,0.89,-0.14,0.55
-2.46,1.92,16.24,0.90,-0.12,0.56
-1.30,1.86,16.26,0.87,-0.10,0.57
0.14,1.30,14.14,0.87,-0.13,0.54
-0.37,2.53,13.57,0.89,-0.12,0.54
-0.27,3.53,13.63,0.89,-0.12,0.54
2.09,4.14,9.53,0.86,-0.13,0.55
3.50,5.40,8.99,0.87,-0.13,0.56
0.44,7.48,10.61,0.89,-0.11,0.58
0.37,8.31,8.14,0.87,-0.12,0.56
2.96,8.37,5.01,0.86,-0.13,0.55
4.78,8.38,4.99,0.88,-0.13,0.56
5.39,7.56,3.95,0.88,-0.12,0.56
6.31,8.63,3.24,0.88,-0.12,0.56
7.19,10.27,2.60,0.88,-0.11,0.56
9.60,10.64,0.26,0.86,-0.11,0.56
9.94,12.70,-0.05,0.86,-0.10,0.56
5.65,12.69,3.62,0.89,-0.08,0.58
4.40,12.75,8.02,0.89,-0.09,0.57
5.82,10.76,8.11,0.88,-0.11,0.57
7.22,10.08,7.65,0.87,-0.14,0.56
7.34,10.56,5.65,0.87,-0.13,0.56
8.31,12.46,4.26,0.87,-0.13,0.57
9.51,12.12,3.48,0.86,-0.13,0.57
