gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
5.63,9.21,-2.79,0.79,-0.13,0.64
5.56,9.98,-1.68,0.80,-0.13,0.65
3.27,10.87,-0.12,0.82,-0.15,0.65
0.55,8.95,1.59,0.83,-0.16,0.66
-0.47,5.30,2.27,0.84,-0.14,0.65
-0.73,2.17,2.41,0.83,-0.13,0.67
-1.10,1.97,3.73,0.83,-0.11,0.66
-1.19,2.31,4.52,0.83,-0.10,0.67
-0.84,3.21,4.92,0.84,-0.10,0.68
-0.06,2.55,4.34,0.84,-0.10,0.69
0.20,-0.17,2.47,0.83,-0.10,0.70
0.52,-3.91,0.14,0.80,-0.10,0.70
1.94,-5.04,-0.12,0.78,-0.11,0.69
2.38,-3.89,0.46,0.78,-0.12,0.69
1.37,-1.97,-0.41,0.78,-0.13,0.67
0.87,-0.75,-2.14,0.77,-0.13,0.67
-0.09,0.69,-3.07,0.77,-0.13,0.66
-0.43,1.28,-3.01,0.77,-0.13,0.66
-0.99,1.57,-2.53,0.79,-0.14,0.65
-1.77,1.65,-1.63,0.81,-0.16,0.65
-2.61,0.78,-0.93,0.83,-0.16,0.65
-2.64,0.02,0.00,0.82,-0.16,0.65
-2.84,-1.40,0.99,0.81,-0.14,0.66
-1.53,-1.10,2.35,0.81,-0.13,0.65
-0.66,-0.49,3.53,0.83,-0.11,0.66
0.73,0.60,3.39,0.83,-0.10,0.67
1.60,1.33,2.38,0.84,-0.10,0.68
2.41,0.64,0.66,0.84,-0.09,0.68
3.51,-1.22,-1.27,0.83,-0.10,0.69
5.11,-3.86,-2.70,0.81,-0.10,0.69
6.44,-4.41,-3.56,0.79,-0.11,0.69
6.43,-4.03,-3.98,0.78,-0.13,0.68
5.42,-2.78,-4.60,0.77,-0.14,0.68
3.73,-2.32,-5.56,0.78,-0.14,0.67
1.63,-3.68,-6.29,0.78,-0.14,0.67
-0.99,-8.95,-9.36,0.78,-0.13,0.65
-3.25,-17.77,-13.69,0.79,-0.11,0.65
-4.76,-31.92,-21.04,0.77,-0.09,0.66
-4.32,-43.37,-29.69,0.77,-0.04,0.65
-3.21,-46.63,-36.26,0.80,-0.05,0.63
-4.41,-48.35,-41.69,0.81,-0.06,0.64
-4.26,-42.38,-41.53,0.84,-0.07,0.60
0.84,-24.31,-30.61,0.89,-0.11,0.63
1.39,-11.01,-16.14,0.90,-0.13,0.62
-0.47,-2.05,-4.31,0.91,-0.16,0.65
-1.50,-0.58,1.63,0.89,-0.15,0.64
-0.49,-0.05,4.14,0.88,-0.14,0.61
2.34,3.45,7.56,0.88,-0.11,0.61
3.40,9.79,13.68,0.88,-0.13,0.62
3.48,18.05,20.72,0.87,-0.14,0.62
2.38,26.23,27.62,0.85,-0.15,0.62
1.50,30.64,29.88,0.81,-0.14,0.64
0.73,32.31,28.95,0.80,-0.12,0.62
-0.85,33.36,25.98,0.80,-0.12,0.63
1.16,30.40,24.06,0.80,-0.13,0.63
0.31,28.95,23.80,0.81,-0.14,0.63
-0.05,26.55,23.76,0.82,-0.14,0.63
-0.26,22.72,21.86,0.82,-0.13,0.65
-0.24,16.17,17.22,0.81,-0.11,0.65
1.11,11.88,13.69,0.80,-0.09,0.67
2.46,10.32,12.17,0.81,-0.09,0.68
3.71,9.91,10.44,0.82,-0.10,0.69
3.97,10.69,8.61,0.83,-0.11,0.69
3.85,9.85,6.12,0.82,-0.12,0.70
3.19,5.80,2.66,0.80,-0.12,0.70
3.95,2.08,0.43,0.77,-0.12,0.70
4.72,2.17,0.02,0.76,-0.12,0.69
4.29,3.01,-0.24,0.76,-0.12,0.68
1.98,0.95,-4.95,0.74,-0.11,0.67
3.30,2.66,-6.89,0.74,-0.12,0.66
2.95,3.63,-6.55,0.76,-0.13,0.66
2.08,3.34,-5.50,0.78,-0.14,0.65
2.72,3.91,-4.70,0.79,-0.15,0.67
2.99,3.53,-4.98,0.81,-0.14,0.67
2.92,2.67,-5.42,0.82,-0.15,0.66
2.72,0.55,-5.07,0.83,-0.14,0.67
3.34,-0.85,-3.80,0.83,-0.13,0.66
4.20,-1.16,-2.32,0.84,-0.14,0.68
4.43,-1.37,-1.27,0.84,-0.12,0.68
4.98,-1.83,-1.19,0.84,-0.12,0.68
2.75,0.21,-0.18,0.84,-0.11,0.69
2.41,-0.38,0.12,0.83,-0.10,0.69
2.20,-1.92,0.44,0.80,-0.11,0.70
2.32,-4.06,-0.41,0.77,-0.11,0.69
2.29,-3.42,-1.21,0.77,-0.12,0.69
1.51,-1.45,-1.88,0.76,-0.13,0.68
0.38,0.56,-2.66,0.76,-0.12,0.66
-0.08,2.38,-3.34,0.76,-0.13,0.66
-0.92,2.89,-3.05,0.78,-0.13,0.66
-1.16,1.88,-2.79,0.80,-0.14,0.66
-1.44,0.95,-1.92,0.81,-0.15,0.66
-1.31,-0.72,-1.11,0.83,-0.15,0.65
-1.01,-2.03,0.03,0.83,-0.14,0.66
-0.15,-2.37,1.50,0.83,-0.14,0.67
0.26,-2.38,2.73,0.83,-0.13,0.67
1.01,-2.27,3.10,0.83,-0.12,0.66
2.73,-1.24,2.98,0.84,-0.11,0.68
3.24,-1.18,2.31,0.83,-0.11,0.68
3.28,-3.39,0.69,0.81,-0.10,0.69
4.53,-4.96,-0.58,0.78,-0.11,0.68
5.92,-5.44,-1.25,0.77,-0.11,0.69
5.92,-2.96,-1.76,0.77,-0.12,0.68
4.63,-1.19,-2.70,0.77,-0.12,0.68
3.80,0.41,-4.09,0.76,-0.12,0.66
3.31,1.89,-4.75,0.77,-0.12,0.66
2.90,2.06,-4.73,0.79,-0.12,0.66
2.43,1.68,-3.94,0.81,-0.14,0.65
1.88,0.90,-2.84,0.82,-0.15,0.66
0.82,-0.93,-1.69,0.83,-0.16,0.66
0.02,-2.06,-0.58,0.83,-0.15,0.66
-0.17,-1.85,1.36,0.83,-0.14,0.66
0.84,-1.15,3.62,0.83,-0.12,0.66
1.48,0.02,4.66,0.84,-0.11,0.67
1.27,0.08,4.44,0.84,-0.11,0.67
0.81,-1.18,2.78,0.82,-0.11,0.68
1.19,-2.75,1.62,0.80,-0.10,0.67
2.93,-2.64,1.22,0.78,-0.11,0.68
3.10,-0.98,1.07,0.79,-0.10,0.68
2.31,0.63,-0.58,0.79,-0.10,0.67
1.76,2.47,-2.70,0.77,-0.11,0.67
1.53,2.81,-3.60,0.77,-0.12,0.67
1.47,3.11,-4.05,0.78,-0.13,0.67
0.64,3.47,-3.54,0.79,-0.14,0.66
-0.15,3.59,-3.01,0.81,-0.15,0.66
-0.70,3.19,-2.38,0.82,-0.15,0.65
-1.28,2.76,-0.82,0.82,-0.16,0.66
-1.54,2.31,1.37,0.82,-0.15,0.66
-1.42,2.73,3.42,0.82,-0.14,0.66
-0.41,2.60,4.43,0.83,-0.13,0.66
0.03,2.47,4.70,0.83,-0.11,0.68
0.63,1.65,4.23,0.82,-0.10,0.67
1.30,0.50,3.44,0.81,-0.10,0.68
2.40,0.00,2.82,0.79,-0.10,0.69
3.39,1.11,1.95,0.77,-0.11,0.69
2.32,1.71,1.02,0.78,-0.12,0.68
1.24,2.26,-1.01,0.78,-0.12,0.68
