gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
2.09,-1.27,1.21,0.86,-0.13,0.59
2.40,-1.34,1.05,0.86,-0.13,0.58
2.69,-1.54,1.16,0.87,-0.13,0.58
2.69,-1.33,0.99,0.86,-0.14,0.58
2.35,-0.58,0.99,0.86,-0.13,0.58
1.82,0.23,0.37,0.86,-0.14,0.57
1.66,0.81,0.82,0.86,-0.14,0.58
1.57,1.53,0.73,0.86,-0.14,0.57
1.28,1.76,0.14,0.86,-0.14,0.58
0.95,1.37,-0.31,0.86,-0.14,0.57
1.07,1.07,-0.53,0.86,-0.13,0.58
0.47,1.59,-0.69,0.87,-0.14,0.57
-0.12,1.30,-0.99,0.87,-0.14,0.58
-0.11,1.27,-1.21,0.87,-0.13,0.58
-0.14,1.66,-1.05,0.86,-0.14,0.57
-0.21,1.68,-0.78,0.87,-0.14,0.58
0.00,1.11,-0.85,0.86,-0.14,0.58
0.40,1.21,-0.84,0.87,-0.14,0.57
0.18,1.19,-0.09,0.87,-0.13,0.57
0.40,0.76,-0.03,0.87,-0.13,0.56
0.82,0.41,-0.34,0.87,-0.13,0.57
1.24,-0.06,-0.38,0.87,-0.13,0.57
1.34,-0.38,-0.50,0.87,-0.14,0.57
1.25,-1.05,-0.49,0.87,-0.14,0.57
1.28,-1.08,-0.60,0.87,-0.15,0.57
1.40,-0.95,-0.99,0.87,-0.14,0.56
1.22,-1.22,-1.24,0.86,-0.13,0.56
0.92,-1.45,-1.34,0.86,-0.13,0.57
0.70,-1.89,-2.15,0.86,-0.14,0.57
0.20,-2.67,-2.99,0.86,-0.13,0.58
-1.21,-4.00,-4.47,0.85,-0.13,0.57
-3.04,-6.61,-6.64,0.84,-0.13,0.57
-4.99,-10.05,-9.02,0.83,-0.14,0.58
-7.07,-14.92,-12.44,0.82,-0.14,0.57
-7.97,-19.57,-15.94,0.84,-0.13,0.55
-6.60,-21.85,-18.90,0.85,-0.12,0.53
-9.37,-24.31,-21.71,0.88,-0.11,0.54
-8.21,-28.61,-26.67,0.87,-0.09,0.53
-10.40,-31.94,-30.90,0.87,-0.10,0.51
-14.52,-38.29,-38.11,0.86,-0.12,0.55
-15.11,-46.63,-44.73,0.85,-0.09,0.52
-17.19,-47.77,-47.33,0.88,-0.05,0.53
-15.74,-48.84,-51.27,0.87,-0.01,0.59
13.50,-60.96,-63.98,0.84,0.17,0.39
5.21,-47.28,-56.34,0.92,-0.02,0.48
0.52,-48.12,-52.20,0.95,-0.19,0.47
-4.58,-42.11,-47.01,0.96,-0.17,0.47
-5.31,-35.92,-42.06,0.95,-0.10,0.49
-2.00,-27.54,-39.47,0.93,-0.06,0.48
1.08,-22.53,-37.02,0.91,-0.04,0.43
-0.64,-18.44,-32.47,0.93,-0.06,0.46
-0.29,-14.70,-28.31,0.94,-0.08,0.44
-1.51,-14.08,-26.75,0.95,-0.07,0.44
-1.16,-14.38,-26.52,0.95,-0.06,0.46
-0.03,-14.96,-25.44,0.95,-0.04,0.45
-0.40,-12.18,-23.11,0.95,-0.04,0.44
-1.47,-11.36,-21.02,0.95,-0.02,0.44
-0.75,-8.75,-19.69,0.94,-0.01,0.45
-0.78,-6.38,-17.69,0.95,-0.01,0.45
-0.72,-5.42,-14.93,0.95,-0.02,0.46
0.24,-6.17,-13.88,0.95,0.00,0.46
1.05,-7.22,-14.27,0.94,0.01,0.46
1.85,-7.44,-14.12,0.94,0.01,0.46
2.00,-7.34,-13.71,0.95,0.00,0.44
3.66,-6.44,-12.52,0.94,0.01,0.45
3.56,-5.07,-10.26,0.95,-0.01,0.44
4.56,-4.06,-6.27,0.96,-0.01,0.43
3.79,-3.02,-3.25,0.96,-0.02,0.44
2.84,-1.95,-1.21,0.96,-0.01,0.44
2.12,-2.06,-1.27,0.94,0.00,0.45
2.70,-3.33,-1.51,0.94,0.02,0.45
2.50,-3.57,-1.74,0.93,0.02,0.46
3.10,-5.07,-3.37,0.93,0.03,0.45
4.38,-4.41,-3.01,0.94,0.02,0.45
4.47,-3.50,-0.84,0.94,0.01,0.44
2.75,-2.20,0.72,0.94,-0.01,0.43
1.91,-0.44,1.65,0.94,-0.00,0.44
1.19,1.01,2.24,0.94,0.01,0.44
0.20,2.18,3.80,0.94,-0.00,0.43
-0.20,2.53,5.04,0.94,-0.00,0.43
-1.02,2.82,5.85,0.94,-0.01,0.44
-1.74,3.94,8.20,0.94,-0.02,0.44
-3.50,5.16,11.30,0.95,-0.03,0.45
-4.26,8.34,14.98,0.95,-0.03,0.47
-4.49,11.45,19.48,0.94,-0.02,0.47
-3.24,16.73,24.17,0.95,-0.01,0.48
-2.89,22.92,26.50,0.95,-0.02,0.48
-2.49,31.44,28.12,0.95,-0.04,0.51
-0.21,40.09,29.54,0.94,-0.03,0.51
2.92,41.82,27.95,0.93,0.01,0.49
5.01,32.76,22.43,0.94,0.07,0.39
7.88,20.61,15.76,0.97,0.06,0.34
10.98,12.06,11.37,0.98,0.03,0.38
10.14,9.73,12.64,0.97,-0.02,0.44
5.31,10.60,17.68,0.95,-0.08,0.48
3.04,12.11,24.99,0.91,-0.15,0.50
-0.27,13.97,33.19,0.88,-0.17,0.49
-3.68,24.49,42.41,0.89,-0.17,0.47
-5.59,32.61,48.64,0.92,-0.12,0.46
-8.20,39.65,53.31,0.95,-0.07,0.48
-9.76,43.04,52.27,0.92,-0.07,0.49
-8.61,36.14,46.24,0.91,-0.07,0.47
-4.40,28.06,42.98,0.92,-0.07,0.48
-1.83,24.11,41.07,0.93,-0.08,0.51
-3.07,17.47,37.54,0.90,-0.09,0.53
-0.47,13.31,29.59,0.87,-0.07,0.52
1.45,10.50,20.31,0.83,-0.10,0.55
2.17,10.60,16.72,0.84,-0.09,0.52
1.07,11.79,15.05,0.85,-0.09,0.53
0.78,11.24,13.48,0.87,-0.10,0.54
1.62,9.50,10.49,0.88,-0.09,0.55
3.40,8.08,7.89,0.88,-0.10,0.54
5.10,7.40,7.39,0.88,-0.11,0.54
5.33,6.23,6.47,0.88,-0.12,0.54
4.66,5.60,5.79,0.88,-0.11,0.55
5.07,5.68,5.02,0.88,-0.12,0.55
4.84,6.60,4.41,0.87,-0.11,0.54
5.76,6.50,3.60,0.88,-0.11,0.54
7.47,5.18,1.83,0.87,-0.10,0.54
9.30,2.46,-1.19,0.87,-0.10,0.54
12.41,-0.15,-4.53,0.87,-0.11,0.54
