gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.04,-0.31,0.06,0.86,0.02,0.60
1.28,-0.32,0.03,0.85,0.02,0.60
1.25,0.00,-0.03,0.86,0.02,0.61
1.69,0.35,0.17,0.85,0.02,0.60
1.98,0.15,-0.05,0.85,0.01,0.60
2.20,0.56,0.06,0.86,0.01,0.59
2.23,0.73,0.18,0.86,0.01,0.61
2.14,1.37,0.70,0.86,0.00,0.60
1.51,1.51,0.96,0.86,-0.00,0.60
1.19,1.48,0.96,0.86,-0.00,0.60
0.78,1.47,1.10,0.86,0.00,0.60
0.64,1.16,1.25,0.86,-0.00,0.60
0.29,1.19,1.11,0.87,0.01,0.60
0.52,0.81,0.78,0.86,0.01,0.60
-0.02,0.60,0.26,0.86,0.01,0.60
0.03,-0.14,-0.53,0.85,0.02,0.59
0.64,-0.92,-1.19,0.85,0.02,0.60
1.31,-0.64,-1.25,0.85,0.02,0.60
1.33,-0.46,-1.28,0.85,0.02,0.60
1.15,-0.37,-1.60,0.85,0.01,0.60
1.02,-0.35,-2.03,0.86,0.01,0.60
0.98,-0.31,-2.35,0.87,0.01,0.61
0.44,-1.01,-2.20,0.87,0.00,0.61
0.85,-2.09,-2.41,0.86,0.01,0.61
1.01,-1.82,-2.89,0.85,0.01,0.60
0.95,-0.70,-2.81,0.85,0.02,0.61
1.21,0.03,-2.32,0.85,0.01,0.60
1.48,0.27,-1.47,0.86,0.01,0.61
1.69,-0.06,-1.27,0.86,0.01,0.60
1.76,-0.40,-1.10,0.86,0.02,0.60
1.62,-0.29,-1.27,0.86,0.02,0.60
2.03,-0.41,-0.82,0.87,0.02,0.59
2.05,-1.30,-1.19,0.86,0.02,0.60
2.56,-1.48,-1.02,0.86,0.02,0.60
2.00,-1.63,-0.89,0.86,0.01,0.60
1.74,-1.88,-1.05,0.87,0.01,0.59
1.13,-2.09,-1.24,0.85,0.01,0.61
0.58,-2.67,-1.59,0.86,0.01,0.60
-0.47,-3.85,-1.98,0.85,0.02,0.59
-1.36,-5.62,-3.19,0.85,0.02,0.60
-1.62,-7.69,-4.24,0.85,0.01,0.58
-2.31,-10.49,-5.19,0.86,0.01,0.59
-3.19,-14.64,-7.47,0.85,0.03,0.58
-3.82,-22.14,-11.44,0.85,0.03,0.57
-3.95,-29.24,-15.51,0.84,0.02,0.59
-3.82,-34.60,-19.60,0.85,0.02,0.60
-6.38,-34.27,-23.36,0.86,0.04,0.60
-6.98,-35.02,-27.47,0.86,0.05,0.59
-7.24,-34.73,-29.13,0.88,0.04,0.57
-7.13,-33.95,-29.39,0.88,0.02,0.56
-4.64,-35.88,-26.18,0.95,0.01,0.56
-8.78,-24.47,-21.48,0.91,0.01,0.55
-8.64,-23.16,-21.45,0.90,0.03,0.55
-8.70,-22.29,-21.22,0.89,0.04,0.54
-7.39,-19.13,-20.06,0.89,0.06,0.55
-6.79,-19.04,-19.73,0.88,0.07,0.54
-6.12,-19.36,-19.37,0.89,0.05,0.54
0.66,-14.24,-16.05,0.91,0.06,0.50
7.85,1.31,-12.89,0.90,0.06,0.47
2.60,1.79,-15.79,0.90,0.04,0.55
-3.28,-2.53,-13.89,0.89,0.05,0.55
-5.28,-8.90,-12.23,0.91,0.05,0.54
-0.31,-8.20,-8.92,0.93,0.06,0.53
3.01,-7.89,-4.96,0.93,0.06,0.53
1.19,-8.81,-2.63,0.92,0.05,0.54
1.18,-7.59,-1.02,0.91,0.06,0.52
2.34,-4.08,0.93,0.91,0.05,0.52
2.69,-0.21,4.06,0.90,0.06,0.52
1.24,2.43,6.50,0.90,0.04,0.53
0.64,3.39,6.92,0.90,0.06,0.54
0.87,2.21,4.76,0.90,0.07,0.55
1.85,0.50,3.33,0.90,0.08,0.53
3.18,-0.55,3.30,0.90,0.07,0.53
2.92,-0.69,3.48,0.90,0.06,0.52
2.11,-1.08,2.26,0.90,0.07,0.53
2.38,-0.61,1.22,0.89,0.06,0.52
2.40,-0.72,0.75,0.89,0.05,0.52
1.65,-0.02,0.85,0.90,0.06,0.53
1.01,0.73,0.32,0.89,0.06,0.54
1.54,0.27,-0.52,0.89,0.06,0.53
2.11,-0.35,-0.79,0.90,0.06,0.53
2.31,-0.61,-1.02,0.90,0.06,0.52
2.35,0.43,-0.44,0.90,0.06,0.53
1.97,1.92,0.27,0.91,0.05,0.52
1.47,2.47,0.70,0.90,0.06,0.52
1.07,2.52,0.70,0.91,0.06,0.53
1.22,2.20,0.99,0.91,0.05,0.53
1.13,1.85,1.27,0.91,0.05,0.53
0.40,1.47,1.15,0.91,0.07,0.53
0.50,1.77,0.76,0.90,0.07,0.53
0.31,1.57,0.12,0.89,0.07,0.53
0.32,1.62,-0.23,0.89,0.06,0.54
0.21,1.79,-0.08,0.90,0.06,0.53
0.23,1.76,-0.14,0.90,0.06,0.53
0.37,1.53,-0.15,0.90,0.06,0.53
0.64,0.78,0.24,0.91,0.05,0.53
-0.09,0.49,0.47,0.90,0.05,0.53
-0.03,0.81,0.61,0.90,0.05,0.53
0.21,0.49,1.22,0.89,0.05,0.53
0.34,0.38,1.42,0.89,0.06,0.53
0.63,0.60,1.27,0.89,0.07,0.52
-0.02,0.58,1.28,0.90,0.06,0.52
0.61,1.11,0.95,0.90,0.07,0.53
-0.23,1.22,0.82,0.90,0.06,0.52
0.67,0.79,0.43,0.90,0.06,0.53
1.30,0.43,0.09,0.90,0.06,0.53
1.40,0.05,-0.61,0.90,0.06,0.53
1.48,-0.05,-1.25,0.90,0.06,0.54
1.57,-0.43,-1.01,0.91,0.05,0.53
1.76,-0.05,-0.31,0.90,0.04,0.53
1.15,-0.14,0.40,0.91,0.04,0.52
0.87,-0.55,0.49,0.89,0.05,0.53
0.72,0.50,0.50,0.90,0.06,0.54
0.84,0.31,0.58,0.90,0.06,0.53
1.15,-0.09,0.26,0.89,0.05,0.53
0.82,-0.64,0.14,0.90,0.06,0.53
0.31,-1.04,0.12,0.90,0.06,0.52
0.23,-0.37,0.12,0.90,0.06,0.53
0.52,0.53,0.63,0.89,0.07,0.53
0.35,0.76,-0.11,0.90,0.07,0.53
0.12,0.66,-0.27,0.89,0.07,0.53
1.07,0.02,-0.55,0.89,0.07,0.55
2.63,-0.53,0.56,0.90,0.07,0.55
4.66,0.75,2.81,0.91,0.07,0.55
8.06,5.45,8.90,0.92,0.06,0.55
9.98,18.31,24.60,0.97,0.02,0.57
2.61,31.91,39.05,0.96,0.04,0.55
-1.15,35.30,41.89,0.93,0.05,0.53
-2.95,35.98,44.67,0.91,0.04,0.54
-2.43,33.28,47.15,0.89,0.03,0.50
-8.11,14.24,40.43,0.86,-0.02,0.51
-4.02,4.03,23.04,0.83,-0.00,0.55
1.88,10.35,23.45,0.85,0.04,0.52
0.21,11.86,22.14,0.87,0.01,0.54
0.09,9.66,16.58,0.86,-0.00,0.55
0.67,7.45,11.44,0.86,0.00,0.56
3.05,5.33,8.27,0.87,0.00,0.56
3.92,3.05,5.28,0.87,-0.01,0.56
3.83,2.29,2.46,0.86,-0.01,0.57
3.59,4.34,2.52,0.87,-0.00,0.56
1.51,6.73,3.08,0.86,0.00,0.58
1.24,7.79,2.67,0.87,-0.00,0.58
1.82,7.74,2.23,0.88,-0.00,0.59
2.00,7.02,2.89,0.89,0.01,0.58
3.50,5.95,3.37,0.88,0.02,0.58
7.21,4.93,2.72,0.88,0.02,0.57
10.12,5.25,1.83,0.88,0.01,0.58
14.43,3.54,-2.73,0.87,0.02,0.57
18.34,4.43,-5.68,0.87,0.02,0.57
18.38,6.72,-5.27,0.87,-0.00,0.59
16.56,6.92,-3.21,0.87,-0.02,0.58
15.44,5.15,-3.57,0.87,-0.03,0.58
18.06,20.24,-3.56,0.85,0.06,0.63
21.95,21.97,6.75,0.86,-0.00,0.54
13.91,13.33,2.50,0.89,-0.06,0.57
7.31,8.26,-1.51,0.88,-0.06,0.58
5.36,5.42,-5.60,0.87,-0.03,0.58
6.61,7.40,-3.95,0.88,0.00,0.59
3.85,10.05,2.02,0.89,0.01,0.58
0.90,9.45,5.66,0.88,-0.01,0.59
0.06,10.02,6.64,0.88,-0.01,0.59
-1.02,8.56,6.56,0.88,-0.01,0.60
-0.24,7.74,8.29,0.87,0.00,0.59
-2.41,8.23,12.00,0.87,-0.00,0.59
-4.26,8.32,12.87,0.85,0.01,0.60
-4.32,8.35,10.66,0.85,0.01,0.59
-3.76,8.98,9.44,0.86,0.01,0.59
-3.28,11.28,9.25,0.85,0.01,0.60
-1.36,6.84,8.40,0.86,0.01,0.61
-2.12,6.44,8.89,0.85,-0.00,0.60
-1.48,6.32,6.92,0.84,0.01,0.60
0.82,7.65,6.50,0.85,-0.00,0.61
1.71,9.15,8.79,0.86,0.00,0.60
1.10,9.04,9.73,0.85,0.00,0.61
1.68,9.51,11.02,0.86,0.02,0.61
3.22,9.69,12.49,0.85,0.02,0.61
4.90,10.31,12.66,0.85,0.01,0.62
4.99,9.33,11.80,0.84,-0.01,0.61
3.44,8.66,9.89,0.83,-0.02,0.61
3.27,9.30,9.24,0.84,-0.01,0.60
3.13,10.34,8.92,0.85,-0.01,0.61
2.87,9.24,7.33,0.84,-0.02,0.62
2.47,7.82,5.59,0.85,-0.04,0.61
1.54,7.07,5.98,0.86,-0.03,0.61
0.85,5.89,5.40,0.84,-0.02,0.62
2.41,6.27,5.08,0.84,-0.01,0.62
3.24,6.66,5.56,0.84,-0.02,0.62
2.32,5.83,4.87,0.84,-0.03,0.63
2.41,5.82,4.18,0.84,-0.05,0.62
0.82,6.41,3.74,0.85,-0.05,0.62
-0.15,8.18,6.14,0.85,-0.01,0.63
-0.52,5.91,5.82,0.83,-0.01,0.63
1.69,3.40,2.49,0.84,-0.03,0.63
2.31,2.64,1.25,0.85,-0.03,0.63
0.64,1.30,-0.09,0.84,-0.04,0.62
0.58,0.52,-0.76,0.84,-0.05,0.62
1.05,0.60,-0.79,0.83,-0.03,0.63
1.34,1.05,-1.30,0.83,-0.03,0.63
1.83,1.54,-0.32,0.84,-0.03,0.63
1.89,1.36,-0.37,0.84,-0.03,0.63
2.12,0.49,-0.99,0.84,-0.03,0.63
2.15,-0.75,-2.03,0.84,-0.03,0.63
1.80,-0.84,-2.73,0.84,-0.03,0.64
2.00,-0.79,-2.95,0.84,-0.03,0.63
1.56,-0.40,-2.69,0.84,-0.03,0.63
1.08,-0.23,-3.16,0.84,-0.04,0.63
1.02,-0.64,-3.68,0.84,-0.04,0.64
0.96,-1.08,-3.88,0.84,-0.03,0.63
0.84,-1.44,-4.32,0.85,-0.03,0.63
0.78,-2.24,-4.87,0.84,-0.03,0.63
1.13,-2.89,-5.36,0.85,-0.03,0.63
1.33,-3.24,-5.95,0.84,-0.02,0.62
1.48,-3.05,-6.32,0.84,-0.03,0.62
1.30,-3.30,-6.66,0.84,-0.02,0.63
1.56,-3.18,-7.05,0.84,-0.02,0.63
2.24,-2.90,-6.67,0.84,-0.02,0.63
3.10,-2.43,-5.50,0.84,-0.00,0.62
3.51,-2.40,-4.85,0.85,-0.01,0.62
4.03,-2.98,-4.78,0.85,-0.02,0.63
4.34,-3.82,-4.53,0.85,-0.01,0.62
3.80,-3.95,-3.63,0.84,-0.00,0.62
3.85,-2.92,-2.27,0.84,-0.00,0.62
4.03,-0.93,-1.74,0.85,-0.01,0.63
3.83,-0.49,-1.77,0.84,-0.01,0.62
3.37,-0.52,-1.39,0.85,-0.02,0.63
2.99,-0.56,-1.59,0.84,-0.02,0.63
2.89,-0.75,-1.68,0.85,-0.02,0.62
2.53,0.38,-0.96,0.85,-0.01,0.62
2.38,1.13,-0.76,0.85,-0.00,0.62
2.40,1.63,-0.70,0.84,-0.00,0.62
2.55,1.80,-0.67,0.84,-0.00,0.62
2.52,1.50,-0.85,0.84,-0.01,0.61
2.23,1.69,-1.33,0.84,-0.01,0.62
1.88,2.02,-1.21,0.85,-0.01,0.62
1.54,2.11,-1.22,0.85,-0.01,0.63
1.59,2.12,-1.15,0.85,-0.01,0.63
1.34,2.02,-1.19,0.85,-0.01,0.63
1.02,1.88,-1.50,0.85,-0.02,0.63
0.96,1.71,-1.39,0.85,-0.01,0.63
0.70,1.51,-1.45,0.85,-0.02,0.63
0.52,1.33,-1.66,0.84,-0.01,0.62
0.34,1.27,-1.91,0.85,-0.01,0.63
0.05,1.28,-1.40,0.85,-0.01,0.63
-0.27,0.93,-1.25,0.84,-0.01,0.63
-0.03,0.60,-1.50,0.83,-0.02,0.63
0.66,0.41,-1.30,0.84,-0.01,0.62
0.98,0.61,-1.10,0.84,-0.01,0.62
0.40,0.09,-1.33,0.84,-0.01,0.62
1.77,0.29,-1.27,0.84,0.00,0.62
1.34,0.15,-1.74,0.84,-0.01,0.63
1.34,0.32,-1.94,0.84,-0.01,0.62
1.54,0.24,-1.79,0.84,-0.01,0.62
1.54,-0.05,-2.26,0.85,-0.02,0.62
1.59,-0.29,-2.35,0.85,-0.01,0.62
1.37,-0.29,-2.17,0.85,-0.02,0.62
1.39,-0.38,-2.21,0.85,-0.01,0.63
1.05,-0.38,-2.21,0.85,-0.01,0.63
0.64,-1.16,-2.21,0.85,-0.01,0.63
0.92,-1.02,-2.58,0.85,-0.01,0.63
1.24,-0.98,-2.56,0.85,-0.00,0.63
1.30,-1.15,-2.49,0.84,-0.00,0.62
1.44,-1.11,-2.27,0.84,0.00,0.63
1.82,-0.56,-1.80,0.85,0.00,0.61
2.09,-0.73,-1.73,0.85,-0.00,0.61
2.32,-0.78,-1.13,0.84,0.00,0.63
2.41,-0.85,-1.28,0.85,-0.01,0.62
2.03,-0.78,-1.15,0.84,-0.01,0.62
2.20,-0.78,-1.07,0.84,-0.01,0.62
2.49,-0.61,-1.02,0.85,0.00,0.62
2.43,-0.85,-1.34,0.85,-0.00,0.62
2.79,-0.96,-1.30,0.84,0.00,0.61
2.64,-1.37,-1.79,0.84,-0.01,0.61
2.06,-2.00,-2.79,0.84,-0.00,0.63
2.55,-2.09,-3.16,0.84,0.00,0.63
3.44,-2.18,-2.90,0.84,-0.00,0.62
3.51,-1.77,-2.95,0.84,-0.00,0.62
3.63,-1.79,-2.63,0.85,0.00,0.62
3.62,-0.63,-2.05,0.85,0.01,0.62
2.66,0.46,-0.99,0.85,0.01,0.62
2.70,0.61,-0.37,0.85,0.00,0.62
3.18,0.38,-0.53,0.84,0.01,0.63
3.42,0.73,-0.92,0.84,0.01,0.63
3.51,2.08,-0.87,0.84,0.01,0.63
3.37,2.72,-1.13,0.85,0.00,0.62
3.24,2.23,-0.75,0.85,-0.01,0.63
2.38,0.99,-0.44,0.86,-0.02,0.63
1.60,0.31,-0.75,0.85,-0.01,0.62
1.34,-0.02,-0.60,0.85,-0.01,0.62
0.93,-0.11,-0.47,0.84,0.00,0.62
0.93,-0.08,-0.47,0.84,0.01,0.62
1.08,0.26,-0.44,0.83,0.01,0.62
1.08,0.52,-0.40,0.84,0.01,0.62
1.08,0.84,-0.76,0.84,0.01,0.62
0.92,0.60,-1.19,0.85,0.01,0.62
0.82,0.44,-1.48,0.85,0.01,0.63
1.22,0.29,-1.86,0.85,-0.00,0.63
0.89,-0.15,-1.68,0.85,-0.01,0.62
0.85,-0.26,-1.31,0.85,-0.00,0.64
0.66,-0.02,-1.13,0.85,-0.00,0.63
0.46,-0.79,-0.99,0.85,-0.01,0.63
0.53,-0.93,-1.07,0.84,0.01,0.63
