gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-1.11,-2.14,3.92,0.79,-0.22,0.68
-4.14,-0.92,2.89,0.78,-0.20,0.63
-1.62,-2.64,-0.05,0.79,-0.22,0.67
-2.03,-2.92,-0.38,0.80,-0.21,0.68
-3.66,-2.95,0.23,0.80,-0.22,0.67
-3.79,-2.37,-0.03,0.79,-0.22,0.67
-4.37,-3.39,-0.78,0.79,-0.21,0.68
-5.65,-3.40,0.58,0.80,-0.21,0.67
-5.22,-3.85,0.67,0.80,-0.19,0.66
-4.15,-3.92,0.56,0.79,-0.20,0.67
-4.35,-2.67,1.98,0.78,-0.21,0.67
-4.03,-1.79,1.39,0.78,-0.21,0.66
-4.06,-1.47,1.18,0.79,-0.20,0.67
-4.96,-1.08,2.26,0.79,-0.20,0.66
-4.70,-0.90,2.35,0.79,-0.21,0.67
-3.68,-1.21,2.02,0.79,-0.22,0.66
-3.82,-1.63,1.07,0.79,-0.22,0.67
-5.02,-4.15,1.08,0.80,-0.21,0.66
-5.05,-4.03,2.61,0.81,-0.22,0.66
-4.56,-5.05,2.11,0.79,-0.22,0.66
-4.38,-6.35,0.55,0.79,-0.23,0.66
-4.29,-6.31,0.23,0.79,-0.22,0.65
-5.05,-7.44,0.17,0.80,-0.21,0.66
-3.53,-6.99,0.81,0.80,-0.22,0.66
-2.76,-7.28,0.02,0.78,-0.22,0.65
-2.87,-6.70,-0.11,0.80,-0.22,0.65
-3.56,-6.55,-0.60,0.81,-0.23,0.65
-4.00,-7.28,-1.16,0.79,-0.24,0.66
-2.72,-7.83,-2.24,0.80,-0.23,0.65
-0.72,-7.53,-3.28,0.80,-0.22,0.65
0.00,-6.81,-4.52,0.81,-0.20,0.65
2.05,-6.47,-5.37,0.80,-0.21,0.66
6.15,-6.43,-6.08,0.79,-0.20,0.65
8.72,-5.73,-5.39,0.79,-0.22,0.65
9.16,-4.32,-3.73,0.79,-0.23,0.66
9.08,-4.60,-5.76,0.79,-0.22,0.65
9.95,-4.58,-7.59,0.78,-0.22,0.63
8.99,-5.07,-7.28,0.80,-0.23,0.65
5.71,-6.18,-7.83,0.80,-0.23,0.65
5.15,-7.62,-9.57,0.79,-0.24,0.64
4.55,-8.21,-12.02,0.77,-0.21,0.64
3.36,-8.76,-15.30,0.77,-0.21,0.65
3.39,-11.80,-21.57,0.75,-0.21,0.65
1.66,-18.55,-35.53,0.77,-0.15,0.64
6.03,-20.21,-35.16,0.82,-0.15,0.63
-0.02,-25.33,-36.15,0.81,-0.19,0.63
-1.30,-27.48,-38.00,0.82,-0.16,0.64
-3.74,-26.47,-38.32,0.82,-0.17,0.64
-4.24,-28.23,-39.33,0.83,-0.17,0.63
-6.23,-28.95,-39.51,0.85,-0.15,0.56
-4.61,-27.44,-39.11,0.84,-0.16,0.61
-4.89,-25.74,-38.14,0.86,-0.18,0.60
-4.79,-24.89,-36.38,0.87,-0.18,0.60
-4.12,-23.42,-35.60,0.87,-0.17,0.59
-3.33,-21.77,-32.92,0.88,-0.16,0.59
-3.28,-18.49,-27.98,0.90,-0.13,0.58
-1.86,-13.01,-22.47,0.89,-0.15,0.59
-2.43,-12.52,-18.52,0.88,-0.16,0.60
-2.98,-11.94,-15.18,0.87,-0.16,0.60
-3.27,-9.98,-13.69,0.88,-0.14,0.59
-4.27,-8.32,-11.68,0.89,-0.12,0.58
-3.16,-5.48,-9.31,0.88,-0.11,0.58
-2.35,-1.91,-6.02,0.88,-0.12,0.58
-2.08,-0.20,-5.65,0.88,-0.12,0.57
-0.34,0.75,-5.08,0.87,-0.11,0.58
0.79,1.95,-2.84,0.88,-0.11,0.58
1.04,2.37,-1.16,0.88,-0.12,0.57
1.60,1.98,-0.66,0.87,-0.11,0.57
1.71,3.02,-1.18,0.87,-0.12,0.57
3.39,4.24,0.06,0.88,-0.12,0.58
3.01,5.56,0.78,0.88,-0.13,0.57
2.93,7.22,1.42,0.88,-0.12,0.58
2.95,8.60,2.26,0.87,-0.14,0.59
0.75,8.87,3.19,0.86,-0.15,0.60
-0.17,7.13,3.01,0.84,-0.16,0.58
1.08,4.66,0.47,0.83,-0.13,0.57
2.24,3.92,-1.97,0.83,-0.13,0.59
0.82,2.46,-3.92,0.85,-0.16,0.59
-0.96,0.53,-5.02,0.87,-0.15,0.60
-4.70,-3.08,-5.33,0.88,-0.15,0.60
-6.03,-5.13,-4.96,0.88,-0.15,0.61
-4.53,-3.77,-2.40,0.89,-0.14,0.59
-1.30,-2.00,0.18,0.89,-0.12,0.57
0.05,2.87,3.16,0.87,-0.14,0.57
-0.78,3.83,5.39,0.88,-0.15,0.59
-2.20,-2.38,5.74,0.89,-0.15,0.58
2.23,-1.62,6.64,0.89,-0.12,0.55
3.73,2.81,7.15,0.85,-0.10,0.56
3.54,5.36,8.32,0.85,-0.11,0.58
0.76,8.55,10.81,0.85,-0.13,0.59
0.31,13.31,11.69,0.85,-0.12,0.57
-1.48,12.23,10.73,0.85,-0.13,0.59
-2.18,10.63,9.73,0.85,-0.13,0.61
-1.54,10.87,10.17,0.86,-0.11,0.59
-1.19,10.84,11.44,0.86,-0.12,0.60
-2.05,12.41,11.63,0.85,-0.12,0.59
-0.05,12.20,10.15,0.84,-0.12,0.59
0.24,9.18,10.00,0.86,-0.13,0.60
1.80,7.53,10.78,0.88,-0.14,0.60
0.43,7.45,10.05,0.86,-0.14,0.60
0.31,8.15,10.92,0.86,-0.15,0.59
0.73,4.84,10.00,0.85,-0.16,0.59
1.33,4.03,8.52,0.84,-0.15,0.59
0.24,6.75,10.08,0.84,-0.17,0.60
1.33,5.82,11.97,0.85,-0.17,0.59
1.19,4.32,11.34,0.85,-0.16,0.60
2.90,6.40,10.53,0.83,-0.15,0.61
2.99,8.15,10.52,0.84,-0.15,0.60
2.23,8.18,10.76,0.83,-0.17,0.60
3.02,7.40,10.21,0.84,-0.16,0.61
3.13,5.60,9.89,0.84,-0.16,0.61
3.16,4.76,9.39,0.84,-0.16,0.61
2.67,6.15,8.90,0.83,-0.16,0.61
2.64,7.63,8.95,0.84,-0.16,0.61
2.76,7.45,8.09,0.82,-0.16,0.62
4.03,7.42,8.03,0.83,-0.16,0.62
3.91,5.73,8.08,0.83,-0.17,0.61
4.35,5.07,7.82,0.83,-0.17,0.61
4.02,6.50,7.79,0.83,-0.17,0.61
3.98,6.69,7.44,0.83,-0.18,0.62
3.88,5.83,7.10,0.83,-0.17,0.63
3.60,5.07,5.85,0.83,-0.16,0.61
4.17,5.36,4.89,0.83,-0.17,0.62
4.05,6.02,5.42,0.84,-0.18,0.63
3.31,5.08,5.13,0.82,-0.18,0.63
3.68,4.63,4.61,0.82,-0.19,0.63
3.74,4.67,4.26,0.81,-0.18,0.62
3.95,5.01,4.29,0.81,-0.17,0.62
