gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0.35,-10.41,-11.33,0.88,-0.09,0.56
1.98,-9.08,-11.01,0.89,-0.08,0.55
3.44,-6.85,-8.72,0.89,-0.08,0.55
2.53,-4.60,-6.69,0.90,-0.10,0.58
2.32,-3.21,-5.45,0.89,-0.09,0.55
1.60,-1.74,-4.03,0.90,-0.09,0.57
0.56,-2.06,-2.38,0.90,-0.08,0.55
-0.52,-2.95,-1.39,0.90,-0.08,0.56
-1.60,-3.44,0.21,0.90,-0.08,0.56
-3.21,-3.66,0.85,0.90,-0.08,0.55
-3.56,-1.69,3.36,0.91,-0.10,0.55
-2.96,1.60,8.89,0.91,-0.12,0.53
-5.13,1.76,11.02,0.90,-0.11,0.55
-7.01,0.12,11.15,0.90,-0.11,0.56
-6.23,-1.21,10.11,0.89,-0.09,0.56
-5.86,-1.94,8.44,0.88,-0.09,0.56
-4.66,-1.63,7.95,0.88,-0.08,0.55
-3.50,-2.27,7.19,0.88,-0.07,0.56
-4.02,-4.63,6.58,0.88,-0.08,0.57
-4.31,-7.11,6.49,0.90,-0.09,0.55
-4.81,-7.28,4.90,0.89,-0.08,0.55
-4.38,-5.50,3.05,0.88,-0.05,0.56
-4.17,-2.79,2.95,0.87,-0.07,0.55
-1.97,-0.17,4.95,0.87,-0.07,0.56
-2.02,0.79,5.97,0.88,-0.09,0.55
-2.46,0.11,4.96,0.87,-0.08,0.56
-1.63,0.61,4.43,0.89,-0.07,0.55
-1.62,0.73,4.53,0.89,-0.09,0.55
-2.17,-0.84,3.47,0.88,-0.08,0.54
-1.86,-1.56,3.01,0.89,-0.09,0.55
-1.51,-1.01,2.00,0.88,-0.07,0.54
-0.99,0.02,1.50,0.88,-0.06,0.54
0.06,0.02,1.40,0.87,-0.08,0.54
0.67,-0.70,1.01,0.89,-0.09,0.55
0.14,-0.06,1.10,0.88,-0.08,0.54
0.14,0.81,0.64,0.88,-0.09,0.54
0.72,1.34,0.76,0.89,-0.09,0.55
0.96,1.42,0.79,0.89,-0.09,0.54
0.38,0.72,1.40,0.90,-0.10,0.54
-0.06,0.32,0.67,0.88,-0.09,0.54
0.78,1.07,0.37,0.88,-0.09,0.55
1.27,1.66,0.18,0.88,-0.09,0.55
2.09,2.37,0.03,0.87,-0.08,0.55
3.24,2.52,-0.38,0.87,-0.08,0.55
3.19,3.07,-0.20,0.89,-0.09,0.54
3.95,3.13,-1.11,0.89,-0.06,0.53
5.25,4.27,-1.69,0.89,-0.04,0.54
8.81,2.85,-4.35,0.87,0.01,0.55
14.15,1.37,-10.64,0.85,0.08,0.55
