gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
4.15,-1.69,2.12,0.81,-0.18,0.65
4.09,-1.59,1.94,0.81,-0.18,0.64
3.80,-1.08,2.34,0.80,-0.19,0.65
2.99,-2.18,3.36,0.82,-0.18,0.66
2.41,-3.15,3.48,0.81,-0.18,0.65
2.89,-2.70,2.82,0.80,-0.19,0.65
2.38,-1.50,3.89,0.81,-0.18,0.66
0.99,-1.42,3.85,0.81,-0.19,0.65
0.21,-1.85,2.24,0.81,-0.20,0.66
-0.27,-2.26,1.36,0.81,-0.20,0.65
-1.02,-2.70,1.51,0.81,-0.19,0.65
-1.18,-2.93,0.76,0.81,-0.19,0.65
-1.04,-3.21,-0.58,0.80,-0.18,0.65
-0.89,-2.67,-0.73,0.80,-0.18,0.66
-1.08,-2.15,0.60,0.79,-0.18,0.66
-1.25,-1.65,1.30,0.80,-0.19,0.65
-0.50,-1.71,0.90,0.80,-0.19,0.66
-0.31,-1.85,0.98,0.81,-0.19,0.65
-0.60,-2.24,1.08,0.82,-0.18,0.65
0.03,-2.37,0.95,0.82,-0.19,0.65
0.69,-3.13,0.08,0.81,-0.18,0.65
1.04,-2.90,-0.29,0.80,-0.19,0.65
1.18,-2.76,-0.73,0.80,-0.20,0.65
0.79,-3.34,-0.49,0.81,-0.20,0.66
0.52,-3.28,-0.23,0.81,-0.19,0.65
0.52,-2.85,-0.40,0.81,-0.20,0.65
1.04,-3.15,-0.11,0.81,-0.20,0.64
1.42,-3.36,-0.38,0.81,-0.19,0.65
1.31,-2.60,-0.17,0.81,-0.20,0.64
1.36,-2.35,-0.56,0.81,-0.19,0.65
0.95,-1.34,-0.73,0.81,-0.19,0.64
1.13,-0.78,-0.99,0.81,-0.20,0.64
0.76,-0.85,-1.25,0.81,-0.19,0.64
0.56,-1.73,-0.84,0.82,-0.18,0.64
1.16,-2.38,-0.85,0.82,-0.18,0.64
2.06,-2.56,-0.69,0.81,-0.19,0.64
2.70,-3.77,-0.92,0.82,-0.19,0.64
3.16,-5.30,-0.99,0.82,-0.19,0.64
2.27,-4.61,-0.17,0.81,-0.20,0.65
2.50,-3.18,-0.12,0.80,-0.19,0.63
2.32,-3.31,-0.11,0.82,-0.18,0.63
1.73,-5.13,-0.85,0.82,-0.19,0.64
0.26,-6.79,-1.71,0.82,-0.19,0.65
-0.18,-9.40,-1.82,0.81,-0.19,0.63
1.63,-13.19,-3.47,0.80,-0.18,0.61
1.65,-16.96,-5.22,0.78,-0.18,0.63
3.04,-23.77,-12.23,0.76,-0.16,0.64
4.31,-25.27,-20.55,0.78,-0.11,0.64
9.42,-28.63,-25.07,0.77,-0.13,0.62
10.69,-35.27,-29.59,0.77,-0.15,0.61
8.72,-43.22,-38.24,0.79,-0.15,0.61
2.05,-48.43,-47.79,0.79,-0.13,0.61
-0.14,-61.13,-57.22,0.82,-0.09,0.64
0.55,-56.55,-62.55,0.82,-0.09,0.60
-0.99,-55.31,-64.58,0.85,-0.13,0.58
-2.15,-52.08,-67.37,0.88,-0.13,0.57
-2.09,-47.63,-66.41,0.92,-0.12,0.57
0.12,-42.98,-58.72,0.94,-0.14,0.57
0.93,-38.29,-52.14,0.93,-0.16,0.56
2.44,-34.49,-46.61,0.92,-0.15,0.53
2.98,-29.30,-39.30,0.93,-0.13,0.53
5.05,-24.31,-32.87,0.93,-0.14,0.54
5.79,-17.13,-22.52,0.94,-0.16,0.52
3.80,-12.08,-13.18,0.95,-0.15,0.52
-1.66,-9.27,-6.46,0.93,-0.09,0.53
-1.53,-5.04,-4.41,0.91,-0.07,0.52
1.11,-4.05,-6.58,0.89,-0.05,0.53
2.72,-1.34,-6.31,0.90,-0.06,0.53
2.11,-0.18,-6.40,0.90,-0.07,0.53
1.37,0.21,-7.15,0.90,-0.06,0.53
1.47,0.93,-5.39,0.91,-0.06,0.51
3.92,1.25,-4.12,0.91,-0.06,0.52
3.19,1.42,-2.47,0.91,-0.07,0.53
