gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
5.16,-28.55,-20.93,0.94,-0.11,0.60
0.84,-18.08,-17.02,0.92,-0.12,0.53
1.69,-15.27,-16.06,0.91,-0.11,0.54
1.98,-11.62,-15.19,0.90,-0.11,0.53
2.55,-9.83,-14.43,0.91,-0.11,0.54
2.11,-6.56,-11.91,0.91,-0.11,0.54
2.66,-3.40,-6.81,0.92,-0.10,0.53
1.79,-3.16,-4.50,0.91,-0.11,0.53
-0.35,-2.34,-2.76,0.91,-0.12,0.53
-1.98,-1.79,-2.18,0.91,-0.11,0.53
-2.02,-1.36,-0.46,0.89,-0.10,0.53
-2.52,-0.79,1.31,0.90,-0.10,0.53
-2.98,-0.20,2.92,0.90,-0.09,0.52
-3.44,0.69,3.10,0.90,-0.09,0.53
-4.50,1.74,4.85,0.91,-0.11,0.52
-4.53,3.18,7.11,0.92,-0.11,0.52
-5.33,2.67,8.18,0.91,-0.12,0.53
-5.31,1.54,8.38,0.90,-0.10,0.53
-6.89,0.17,8.14,0.89,-0.11,0.54
-6.46,0.08,8.17,0.90,-0.11,0.52
-5.31,0.82,8.66,0.90,-0.11,0.53
-4.99,0.95,9.48,0.90,-0.11,0.54
-4.60,1.05,9.59,0.90,-0.13,0.53
-4.44,0.58,9.05,0.89,-0.13,0.52
-4.02,-0.27,8.31,0.90,-0.12,0.54
-4.95,-1.15,6.43,0.90,-0.10,0.53
-4.92,0.02,5.86,0.89,-0.09,0.54
-4.34,-0.35,5.73,0.89,-0.11,0.54
-5.07,-0.67,5.68,0.90,-0.12,0.54
-4.81,0.96,5.45,0.88,-0.13,0.54
-6.08,2.90,5.74,0.86,-0.13,0.53
-4.93,6.03,5.98,0.87,-0.11,0.53
-4.64,4.08,5.56,0.90,-0.10,0.51
-2.87,3.65,5.62,0.90,-0.11,0.51
-2.82,0.03,3.48,0.90,-0.11,0.53
-3.22,-0.92,2.78,0.90,-0.13,0.53
-3.16,-0.21,3.39,0.89,-0.13,0.53
-3.04,0.20,3.44,0.88,-0.11,0.54
-1.85,-0.58,2.35,0.87,-0.11,0.53
-0.82,-0.90,2.20,0.88,-0.13,0.53
-0.95,-1.98,1.48,0.88,-0.11,0.52
-0.84,-1.50,0.44,0.88,-0.11,0.52
-0.96,0.93,0.27,0.89,-0.11,0.53
-1.40,0.11,0.31,0.89,-0.12,0.52
-1.18,0.60,-0.15,0.88,-0.12,0.51
-0.56,-0.34,-0.05,0.90,-0.11,0.53
0.49,-0.05,-0.63,0.88,-0.12,0.53
1.01,-0.70,-0.96,0.89,-0.12,0.53
1.50,0.76,-0.82,0.89,-0.12,0.54
0.76,1.50,-0.99,0.89,-0.14,0.53
1.02,0.79,-0.47,0.89,-0.13,0.53
1.63,0.35,-1.24,0.89,-0.12,0.53
1.86,1.48,-1.44,0.88,-0.12,0.53
1.63,2.21,-1.21,0.89,-0.13,0.53
1.11,1.77,-1.56,0.89,-0.13,0.53
1.30,1.16,-2.17,0.89,-0.13,0.53
1.07,0.93,-2.14,0.89,-0.12,0.53
0.79,1.40,-2.72,0.88,-0.10,0.53
1.97,1.98,-3.53,0.88,-0.10,0.53
3.33,3.47,-3.91,0.87,-0.08,0.53
5.08,5.37,-4.69,0.86,-0.08,0.53
8.03,7.71,-5.44,0.86,-0.06,0.53
10.67,10.81,-5.73,0.87,-0.04,0.52
15.01,11.65,-7.62,0.87,-0.01,0.53
17.04,7.79,-12.09,0.86,0.01,0.53
21.73,1.53,-17.65,0.85,0.01,0.53
21.97,-5.30,-25.05,0.83,-0.03,0.54
24.02,-11.01,-28.85,0.86,-0.05,0.53
20.58,-14.72,-32.90,0.89,-0.09,0.54
18.21,-12.38,-35.63,0.91,-0.12,0.54
16.61,-8.72,-34.76,0.94,-0.13,0.55
15.30,-7.80,-29.02,0.94,-0.16,0.54
