gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-2.21,-9.07,-18.06,0.93,-0.04,0.48
-2.89,-9.40,-17.02,0.93,-0.03,0.47
-2.41,-9.02,-16.64,0.93,-0.03,0.47
-0.40,-6.75,-16.05,0.92,-0.03,0.47
-0.02,-4.35,-14.76,0.93,-0.02,0.49
-0.55,-2.47,-13.21,0.92,-0.02,0.48
1.15,-1.59,-12.61,0.93,-0.02,0.46
2.14,-1.63,-11.83,0.94,-0.03,0.47
2.70,-2.64,-10.29,0.94,-0.03,0.48
3.37,-2.81,-8.60,0.95,-0.02,0.46
3.50,-2.58,-7.59,0.94,-0.02,0.46
3.15,-3.45,-7.05,0.94,-0.02,0.47
2.96,-3.94,-6.53,0.94,-0.02,0.48
2.31,-3.48,-5.53,0.94,-0.02,0.47
1.76,-2.53,-4.27,0.93,-0.02,0.48
1.33,-1.21,-3.57,0.92,-0.01,0.46
0.69,-0.99,-3.54,0.93,-0.01,0.47
1.10,0.90,-2.85,0.92,-0.02,0.47
0.85,0.47,-2.44,0.92,-0.02,0.45
1.73,0.44,-3.98,0.92,0.01,0.46
2.23,1.48,-5.83,0.93,0.00,0.46
3.62,1.56,-7.83,0.93,0.01,0.46
3.91,1.95,-8.61,0.93,-0.00,0.47
4.34,0.98,-8.92,0.93,-0.00,0.48
5.28,0.31,-8.02,0.93,-0.01,0.48
5.71,-0.87,-6.82,0.92,-0.00,0.47
5.48,-0.96,-5.27,0.92,-0.02,0.48
5.63,-0.17,-4.23,0.92,-0.01,0.48
4.26,1.45,-2.23,0.93,-0.01,0.48
3.50,1.85,-0.27,0.92,-0.01,0.47
1.88,2.09,1.66,0.93,-0.01,0.48
-0.06,1.83,4.06,0.93,-0.01,0.48
-1.11,2.26,5.66,0.93,-0.01,0.48
-2.05,1.53,6.63,0.94,-0.01,0.47
-1.18,2.99,7.11,0.94,-0.01,0.46
-1.45,3.07,5.36,0.93,-0.01,0.46
-0.06,1.82,2.46,0.94,0.01,0.47
0.67,0.84,2.12,0.92,-0.00,0.46
0.15,-0.82,1.76,0.92,-0.01,0.46
-0.11,-2.08,1.63,0.92,-0.02,0.46
-0.43,-2.14,1.21,0.92,-0.01,0.46
-1.34,-1.66,1.13,0.93,-0.02,0.46
-1.89,-1.47,0.81,0.92,-0.01,0.46
-1.22,-0.95,0.41,0.92,-0.01,0.46
-0.37,-0.27,-0.95,0.93,-0.00,0.46
0.29,-0.09,-2.06,0.94,-0.00,0.46
0.70,-0.55,-2.24,0.94,-0.01,0.47
0.50,-1.60,-2.56,0.93,-0.01,0.48
0.78,-1.31,-2.46,0.92,-0.02,0.48
0.79,-0.55,-1.27,0.92,-0.01,0.48
0.79,1.02,0.18,0.92,-0.01,0.47
1.13,2.89,0.70,0.91,-0.01,0.47
1.62,3.02,0.66,0.92,-0.00,0.47
2.72,2.96,1.45,0.92,0.00,0.47
2.95,2.29,2.24,0.93,0.00,0.46
3.33,1.37,3.19,0.93,-0.00,0.46
3.71,1.56,3.50,0.94,-0.01,0.46
3.56,1.83,3.62,0.94,-0.01,0.46
2.63,2.17,3.73,0.94,-0.02,0.46
1.13,2.20,4.61,0.95,-0.02,0.47
0.20,2.03,4.93,0.94,-0.02,0.48
-0.35,2.21,6.38,0.93,-0.03,0.48
-1.82,2.56,8.38,0.94,-0.03,0.48
-3.76,3.19,10.56,0.93,-0.04,0.49
-4.64,4.56,14.87,0.93,-0.04,0.49
-6.87,6.12,18.93,0.93,-0.05,0.49
-9.66,8.69,21.59,0.92,-0.03,0.48
-10.15,8.90,23.48,0.94,-0.03,0.48
-10.60,9.97,27.01,0.93,-0.02,0.49
-11.88,9.27,28.95,0.94,-0.03,0.49
-9.83,12.40,34.37,0.95,-0.05,0.50
-9.02,16.06,41.13,0.95,-0.05,0.51
-7.01,19.30,46.98,0.96,-0.04,0.51
-3.39,26.21,52.92,0.97,-0.01,0.52
5.91,30.29,56.40,0.98,-0.00,0.46
7.10,28.34,56.89,0.95,-0.04,0.43
3.02,19.48,52.92,0.93,-0.12,0.44
-3.73,15.51,51.15,0.92,-0.16,0.48
-8.92,15.28,51.47,0.88,-0.15,0.47
-10.87,15.86,47.89,0.83,-0.11,0.49
-7.02,17.79,40.82,0.82,-0.12,0.48
-7.73,14.26,30.93,0.81,-0.15,0.54
-3.82,16.12,23.11,0.85,-0.09,0.52
0.72,17.05,22.46,0.88,-0.12,0.50
-0.23,12.63,20.20,0.88,-0.15,0.50
0.34,8.23,14.34,0.87,-0.14,0.51
1.33,5.63,10.50,0.88,-0.15,0.52
1.77,2.95,7.76,0.87,-0.16,0.52
0.84,3.71,6.60,0.87,-0.16,0.51
0.99,4.47,4.52,0.87,-0.16,0.51
2.52,6.09,2.61,0.87,-0.16,0.51
2.63,7.31,2.49,0.88,-0.15,0.52
2.49,5.04,1.36,0.89,-0.16,0.53
1.98,2.40,2.17,0.91,-0.16,0.53
-0.63,0.38,3.82,0.90,-0.17,0.54
-2.26,-1.86,4.66,0.88,-0.17,0.53
-1.88,-1.94,5.11,0.89,-0.14,0.53
-0.15,-1.65,3.65,0.87,-0.15,0.54
1.53,0.26,2.43,0.88,-0.15,0.53
1.82,2.55,1.80,0.89,-0.15,0.53
2.67,3.34,1.07,0.87,-0.15,0.53
3.82,3.13,0.18,0.88,-0.14,0.53
3.45,2.09,0.49,0.89,-0.15,0.53
