gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
2.52,-1.59,-0.11,0.85,-0.12,0.59
2.84,-1.65,-0.32,0.85,-0.12,0.58
2.69,-0.52,-0.29,0.85,-0.13,0.59
2.35,-0.46,0.12,0.85,-0.12,0.59
1.73,-0.58,-0.76,0.85,-0.12,0.60
1.45,-0.38,-1.27,0.85,-0.11,0.59
2.03,-0.09,-1.08,0.86,-0.11,0.60
2.18,0.15,-0.32,0.86,-0.12,0.59
1.53,0.29,-0.46,0.86,-0.13,0.59
0.31,0.27,-0.87,0.86,-0.13,0.59
-0.41,-0.35,-1.16,0.86,-0.13,0.60
-0.29,-1.39,-1.69,0.86,-0.12,0.59
-0.03,-1.97,-1.88,0.85,-0.11,0.59
0.27,-1.37,-1.80,0.86,-0.11,0.59
0.32,-0.98,-2.18,0.85,-0.12,0.60
0.29,-1.11,-2.05,0.85,-0.12,0.59
0.34,-1.68,-1.89,0.85,-0.12,0.60
0.96,-1.53,-1.39,0.86,-0.12,0.60
0.69,-0.26,-0.76,0.86,-0.11,0.59
0.73,-0.38,-0.96,0.86,-0.12,0.59
0.69,-0.96,-1.04,0.86,-0.11,0.58
1.04,-1.98,-1.47,0.86,-0.11,0.59
1.02,-3.08,-1.94,0.86,-0.11,0.59
1.15,-4.50,-2.21,0.86,-0.11,0.59
0.99,-5.45,-2.90,0.85,-0.11,0.59
0.24,-7.16,-4.40,0.85,-0.11,0.60
-0.95,-9.16,-6.38,0.84,-0.11,0.59
-0.87,-11.34,-7.37,0.84,-0.11,0.59
-0.81,-12.99,-8.43,0.85,-0.11,0.58
-0.72,-14.12,-10.06,0.84,-0.11,0.58
-0.58,-15.22,-11.80,0.86,-0.10,0.58
-0.87,-15.51,-13.21,0.86,-0.10,0.57
-0.55,-15.36,-13.98,0.87,-0.11,0.57
-0.03,-15.15,-14.05,0.88,-0.11,0.57
0.14,-15.40,-14.15,0.87,-0.10,0.56
0.11,-18.11,-17.86,0.87,-0.09,0.57
1.19,-20.76,-22.47,0.86,-0.09,0.56
1.68,-21.40,-22.58,0.87,-0.11,0.56
-1.27,-21.60,-21.11,0.87,-0.10,0.56
-4.26,-21.91,-22.89,0.87,-0.09,0.55
4.49,-21.04,-27.79,0.85,-0.08,0.59
22.76,-16.21,-34.60,0.86,0.06,0.47
9.71,-14.73,-26.99,0.93,-0.09,0.56
-0.32,-17.10,-20.15,0.92,-0.18,0.53
-5.71,-18.29,-17.88,0.92,-0.12,0.54
-3.94,-17.94,-19.24,0.90,-0.04,0.55
-1.83,-18.17,-20.37,0.88,-0.02,0.56
0.87,-26.00,-19.50,0.93,-0.04,0.56
-1.54,-18.56,-15.86,0.91,-0.07,0.53
-0.64,-20.84,-16.15,0.90,-0.07,0.52
-0.49,-20.12,-15.65,0.90,-0.07,0.53
-1.56,-20.46,-15.71,0.91,-0.06,0.51
1.62,-18.35,-16.00,0.91,-0.03,0.51
3.83,-17.62,-16.23,0.91,-0.03,0.54
2.41,-12.27,-15.22,0.92,-0.02,0.52
2.50,-10.66,-13.68,0.92,-0.03,0.51
1.18,-9.97,-12.76,0.91,-0.03,0.51
1.76,-9.28,-11.69,0.91,-0.03,0.50
2.20,-8.44,-11.19,0.91,-0.02,0.49
1.91,-6.18,-10.17,0.91,-0.02,0.50
0.61,-2.75,-8.18,0.91,-0.02,0.52
0.27,0.47,-4.67,0.91,-0.04,0.50
0.92,3.28,-1.88,0.92,-0.04,0.51
2.70,4.55,1.71,0.93,-0.03,0.49
1.33,4.56,6.34,0.94,-0.03,0.50
-0.12,5.28,12.35,0.96,-0.03,0.50
0.35,8.92,20.41,0.97,-0.06,0.50
-1.74,14.50,29.25,0.98,-0.07,0.49
-3.22,16.52,34.69,0.98,-0.09,0.47
-4.20,18.15,39.62,0.99,-0.08,0.47
-7.65,20.92,45.21,0.96,-0.10,0.46
-10.78,20.38,47.80,0.91,-0.11,0.48
-13.48,21.04,48.11,0.85,-0.14,0.52
-14.78,22.38,44.44,0.84,-0.13,0.51
-12.21,28.11,39.68,0.83,-0.08,0.52
-3.65,26.41,33.66,0.85,-0.07,0.49
-0.35,21.60,22.24,0.84,-0.10,0.54
2.03,20.27,19.59,0.89,-0.10,0.52
2.63,18.21,18.43,0.88,-0.11,0.54
0.95,13.05,15.79,0.88,-0.11,0.56
2.67,8.40,11.22,0.89,-0.08,0.56
4.92,7.11,8.37,0.87,-0.09,0.57
4.82,5.91,7.40,0.87,-0.09,0.56
4.40,6.37,7.95,0.87,-0.10,0.56
4.70,6.87,7.77,0.88,-0.10,0.56
4.61,7.16,7.94,0.88,-0.11,0.57
4.73,7.53,7.19,0.88,-0.11,0.56
5.08,8.27,7.10,0.88,-0.10,0.56
5.48,8.78,7.80,0.88,-0.11,0.55
5.04,7.89,8.26,0.89,-0.12,0.56
4.66,6.98,9.22,0.89,-0.13,0.56
5.27,6.53,9.92,0.88,-0.12,0.56
5.21,6.72,10.66,0.87,-0.12,0.55
5.62,5.34,9.30,0.87,-0.11,0.56
6.06,3.94,8.00,0.86,-0.11,0.55
8.73,2.47,5.92,0.86,-0.11,0.55
10.18,2.15,3.97,0.86,-0.11,0.56
10.43,2.73,3.53,0.87,-0.12,0.55
6.06,2.50,0.67,0.83,-0.13,0.64
9.59,14.49,5.25,0.88,-0.07,0.54
7.48,16.46,7.91,0.85,-0.12,0.55
4.15,16.53,4.64,0.87,-0.11,0.56
5.22,16.31,1.92,0.88,-0.12,0.57
5.76,14.73,0.15,0.86,-0.16,0.57
3.97,12.14,0.82,0.86,-0.15,0.56
2.23,10.35,2.58,0.87,-0.15,0.56
2.73,10.38,2.41,0.86,-0.15,0.56
2.95,10.81,1.37,0.85,-0.15,0.57
2.56,11.54,1.40,0.86,-0.14,0.56
4.67,11.85,2.11,0.86,-0.13,0.57
4.44,9.79,1.79,0.86,-0.13,0.58
4.50,7.92,1.45,0.85,-0.11,0.57
5.24,6.43,0.31,0.86,-0.12,0.57
6.66,6.46,0.92,0.85,-0.14,0.60
6.56,5.98,1.97,0.86,-0.14,0.59
5.56,4.78,2.27,0.86,-0.12,0.59
6.02,3.98,1.76,0.86,-0.13,0.59
5.85,4.37,1.95,0.86,-0.13,0.58
5.59,4.14,2.56,0.85,-0.14,0.59
5.74,4.09,2.47,0.85,-0.13,0.59
4.87,4.61,2.56,0.84,-0.13,0.60
4.20,4.00,2.12,0.85,-0.12,0.59
4.27,3.71,1.44,0.85,-0.12,0.60
3.73,2.93,0.99,0.85,-0.12,0.60
3.19,2.98,1.34,0.85,-0.13,0.60
2.87,2.63,2.00,0.85,-0.13,0.59
3.18,2.21,2.05,0.85,-0.13,0.60
2.24,2.21,2.17,0.86,-0.13,0.59
1.37,2.50,1.57,0.86,-0.12,0.59
1.19,2.76,1.15,0.85,-0.12,0.60
1.66,2.82,1.45,0.85,-0.13,0.60
1.65,2.26,1.68,0.86,-0.13,0.61
1.24,2.60,1.77,0.85,-0.13,0.60
0.34,2.67,0.85,0.85,-0.13,0.61
0.46,1.91,-0.02,0.85,-0.12,0.60
0.70,1.62,-0.50,0.85,-0.12,0.60
1.51,2.40,-0.38,0.84,-0.13,0.61
2.12,3.97,0.87,0.86,-0.13,0.60
1.59,4.32,1.66,0.86,-0.14,0.60
1.59,4.40,1.57,0.85,-0.14,0.59
1.62,4.21,0.84,0.85,-0.13,0.60
1.31,3.80,1.01,0.85,-0.13,0.61
1.21,3.05,0.37,0.85,-0.13,0.60
1.42,2.24,0.43,0.85,-0.13,0.61
1.16,1.85,0.47,0.85,-0.13,0.59
1.22,2.06,0.17,0.85,-0.13,0.60
1.10,2.23,0.06,0.84,-0.13,0.60
0.99,2.21,-0.32,0.85,-0.13,0.61
1.33,2.20,-0.23,0.85,-0.13,0.59
0.78,1.16,-0.44,0.84,-0.13,0.61
0.67,0.09,-1.36,0.84,-0.13,0.61
1.24,0.56,-1.51,0.85,-0.13,0.60
0.99,1.02,-0.56,0.85,-0.13,0.61
-0.05,0.18,-1.25,0.84,-0.13,0.60
1.51,-0.27,-1.56,0.85,-0.13,0.61
1.42,0.20,-1.60,0.85,-0.12,0.61
1.50,0.02,-0.82,0.85,-0.12,0.61
1.31,-0.02,-0.69,0.85,-0.14,0.59
0.78,-1.02,-1.56,0.84,-0.12,0.61
1.59,-1.15,-2.12,0.85,-0.13,0.61
1.97,-0.43,-1.25,0.84,-0.13,0.61
2.05,-0.63,-0.82,0.85,-0.13,0.60
2.08,-1.25,-1.50,0.85,-0.13,0.60
2.43,-1.19,-1.79,0.84,-0.12,0.60
2.35,-0.49,-0.85,0.85,-0.13,0.61
1.97,-0.49,-0.55,0.85,-0.13,0.61
2.03,-0.90,-0.99,0.84,-0.12,0.60
2.03,-0.70,-1.51,0.85,-0.13,0.60
2.34,-0.44,-1.37,0.85,-0.13,0.60
2.06,-1.25,-1.28,0.84,-0.12,0.61
2.34,-1.45,-1.33,0.84,-0.13,0.60
1.91,-1.79,-1.39,0.85,-0.12,0.61
2.35,-1.36,-1.21,0.85,-0.13,0.61
2.20,-1.10,-1.11,0.85,-0.13,0.61
1.42,-1.37,-0.87,0.85,-0.13,0.61
1.76,-1.47,-0.95,0.85,-0.13,0.61
1.68,-0.98,-0.50,0.85,-0.13,0.60
