gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.34,-1.02,-0.95,0.87,-0.12,0.57
1.77,-0.82,-0.78,0.87,-0.13,0.58
1.28,-0.96,-0.61,0.88,-0.13,0.57
1.18,-1.28,-1.15,0.86,-0.12,0.57
1.28,-1.94,-1.28,0.87,-0.13,0.59
1.13,-2.27,-1.13,0.87,-0.13,0.58
1.08,-1.85,-0.81,0.87,-0.13,0.59
0.87,-1.60,-0.60,0.86,-0.12,0.57
1.04,-0.90,-0.58,0.86,-0.12,0.58
0.63,-0.18,-0.24,0.87,-0.12,0.58
0.85,-0.15,-0.08,0.85,-0.12,0.58
1.28,0.15,-0.05,0.86,-0.12,0.58
1.79,-0.17,0.41,0.86,-0.12,0.57
2.08,-0.18,0.73,0.87,-0.12,0.57
1.98,-0.26,0.58,0.86,-0.11,0.57
2.00,0.23,0.58,0.87,-0.13,0.57
2.27,0.21,1.22,0.87,-0.13,0.58
2.49,0.53,1.21,0.87,-0.13,0.58
2.24,0.56,0.98,0.87,-0.12,0.57
2.09,0.66,0.46,0.88,-0.12,0.57
2.21,-0.35,0.31,0.87,-0.12,0.57
1.65,-1.22,0.49,0.86,-0.13,0.58
1.60,-1.85,0.02,0.86,-0.12,0.58
1.40,-1.39,-0.29,0.86,-0.12,0.58
1.42,-0.99,-0.29,0.87,-0.13,0.56
1.37,-1.04,-0.32,0.86,-0.12,0.56
0.99,-1.91,-0.60,0.87,-0.12,0.57
0.95,-4.05,-0.66,0.87,-0.12,0.56
1.28,-7.11,-0.27,0.87,-0.12,0.56
0.55,-10.35,-0.24,0.87,-0.13,0.55
-1.15,-14.76,-1.65,0.86,-0.13,0.55
-2.35,-19.28,-3.53,0.85,-0.13,0.57
-3.22,-23.40,-5.66,0.85,-0.13,0.57
-4.31,-28.38,-9.76,0.84,-0.11,0.56
-6.64,-36.92,-17.83,0.83,-0.09,0.55
-5.28,-43.04,-25.13,0.83,-0.08,0.54
-0.96,-53.88,-39.74,0.75,-0.13,0.80
10.85,-58.21,-58.90,0.90,0.07,0.48
-1.83,-52.21,-46.34,0.91,-0.20,0.47
-18.34,-59.97,-46.98,0.87,-0.19,0.51
-23.44,-55.01,-48.52,0.90,-0.10,0.53
-17.76,-51.11,-53.16,0.89,-0.01,0.52
-10.87,-45.19,-57.71,0.90,-0.02,0.49
-5.95,-37.98,-54.58,0.95,-0.04,0.48
-5.19,-35.33,-48.14,0.97,-0.06,0.47
-3.31,-31.71,-44.09,0.98,-0.09,0.47
-1.04,-27.97,-39.65,0.98,-0.09,0.46
1.16,-24.81,-34.78,0.97,-0.07,0.46
1.86,-19.48,-31.13,0.95,-0.05,0.44
2.43,-16.18,-28.31,0.95,-0.05,0.44
2.89,-12.44,-25.66,0.95,-0.04,0.45
1.22,-11.10,-24.92,0.95,-0.04,0.44
0.35,-9.34,-24.55,0.93,-0.03,0.46
0.11,-10.50,-25.10,0.94,-0.01,0.45
1.69,-9.31,-25.19,0.95,0.01,0.45
2.72,-6.85,-23.80,0.95,0.01,0.45
2.49,-5.65,-22.06,0.96,-0.02,0.43
1.83,-5.33,-21.04,0.96,-0.01,0.44
1.62,-4.96,-19.31,0.95,0.00,0.45
1.34,-3.34,-17.89,0.95,0.01,0.45
1.44,-3.11,-17.71,0.95,0.03,0.45
3.33,-3.34,-19.05,0.94,0.04,0.45
7.15,-5.50,-22.72,0.93,0.05,0.44
10.40,-5.22,-22.09,0.95,0.03,0.45
10.78,-4.61,-19.77,0.95,0.03,0.45
9.44,-2.61,-17.59,0.95,0.02,0.44
8.00,-0.73,-15.39,0.94,0.02,0.44
7.31,-0.05,-12.09,0.94,0.02,0.44
5.04,1.79,-8.84,0.96,0.02,0.44
3.01,2.47,-5.04,0.96,0.01,0.44
0.73,2.29,-1.91,0.96,0.01,0.44
-0.90,0.90,0.84,0.96,0.02,0.44
-2.47,-0.34,3.45,0.95,0.04,0.43
-4.00,-1.22,5.50,0.95,0.03,0.44
-4.76,-0.64,6.73,0.94,0.04,0.43
-4.72,-0.08,7.16,0.94,0.03,0.44
-5.24,-0.18,8.15,0.94,0.02,0.43
-7.89,1.31,12.12,0.94,0.01,0.43
-11.40,2.03,19.05,0.95,-0.01,0.43
-15.01,3.31,26.15,0.94,-0.01,0.44
-15.80,4.55,28.38,0.94,0.01,0.44
-14.79,7.05,29.39,0.94,0.01,0.46
