gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
2.61,-7.24,-2.53,0.81,-0.13,0.58
2.37,-3.71,-2.26,0.79,-0.12,0.58
1.57,1.47,-2.31,0.80,-0.12,0.57
0.31,8.18,-3.18,0.79,-0.11,0.55
-0.35,11.54,-4.37,0.79,-0.12,0.54
0.23,13.39,-3.40,0.81,-0.11,0.53
1.11,14.41,-1.82,0.85,-0.14,0.53
0.40,12.96,-0.34,0.89,-0.15,0.53
-0.79,8.99,0.17,0.92,-0.16,0.54
-1.50,4.82,0.72,0.93,-0.17,0.53
-1.76,0.26,1.94,0.93,-0.16,0.52
-1.63,-3.15,3.56,0.92,-0.15,0.54
-1.19,-5.21,5.05,0.92,-0.14,0.54
0.05,-4.98,5.85,0.91,-0.13,0.55
0.96,-3.95,6.18,0.92,-0.12,0.56
2.11,-2.32,5.94,0.91,-0.12,0.57
2.89,-1.07,5.07,0.92,-0.13,0.58
3.68,-1.27,3.62,0.92,-0.12,0.59
2.69,-3.28,1.48,0.92,-0.13,0.60
2.53,-5.39,-1.25,0.87,-0.13,0.60
2.03,-6.44,-3.16,0.82,-0.13,0.58
2.26,-4.72,-2.53,0.79,-0.13,0.58
2.31,-0.14,-1.77,0.80,-0.12,0.57
1.34,6.00,-2.21,0.80,-0.12,0.56
0.11,9.53,-3.24,0.79,-0.12,0.55
0.58,10.66,-3.08,0.80,-0.12,0.54
1.68,12.43,-1.50,0.83,-0.13,0.53
0.66,11.97,0.47,0.87,-0.16,0.53
0.34,9.94,1.28,0.90,-0.17,0.53
-0.89,6.15,1.97,0.93,-0.19,0.53
-2.14,1.69,2.72,0.93,-0.18,0.53
-2.95,-2.60,3.95,0.92,-0.17,0.54
-2.52,-5.30,5.21,0.92,-0.15,0.54
-1.69,-6.96,5.85,0.91,-0.14,0.55
-0.69,-6.20,6.24,0.90,-0.13,0.56
0.23,-4.79,6.63,0.90,-0.12,0.56
1.15,-2.89,5.42,0.91,-0.13,0.57
1.48,-1.48,4.17,0.92,-0.13,0.59
1.36,-3.24,2.11,0.92,-0.13,0.62
2.00,-5.94,-0.50,0.89,-0.13,0.62
2.29,-8.53,-2.90,0.86,-0.12,0.60
2.43,-9.63,-4.12,0.83,-0.13,0.59
3.16,-7.65,-3.56,0.82,-0.13,0.57
2.35,-4.27,-2.37,0.81,-0.13,0.56
1.04,-1.10,-2.40,0.81,-0.14,0.54
-0.17,-0.17,-2.73,0.80,-0.14,0.54
0.52,-3.15,-1.53,0.82,-0.14,0.51
-0.58,-9.59,-0.64,0.84,-0.15,0.51
-3.47,-19.74,-1.18,0.85,-0.17,0.50
-8.90,-35.36,-7.02,0.84,-0.14,0.55
-11.47,-52.98,-23.37,0.84,-0.07,0.56
-10.41,-65.68,-38.89,0.86,-0.05,0.53
-9.42,-67.27,-43.45,0.92,-0.07,0.50
-10.03,-66.32,-45.30,0.93,-0.12,0.48
-13.79,-67.40,-52.98,0.90,-0.13,0.54
28.24,-74.79,-73.97,0.92,0.19,0.31
15.97,-54.53,-61.53,1.01,-0.14,0.46
1.94,-54.85,-51.24,1.01,-0.22,0.46
-0.37,-41.22,-44.05,0.98,-0.18,0.46
