gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-6.31,-11.71,-6.14,0.83,-0.08,0.65
-7.10,-13.82,-7.68,0.84,-0.09,0.66
-7.05,-17.40,-10.05,0.83,-0.09,0.64
-6.20,-20.37,-12.72,0.83,-0.09,0.64
-3.88,-21.91,-14.61,0.84,-0.08,0.63
1.04,-21.21,-16.20,0.83,-0.07,0.61
-1.16,-20.81,-15.74,0.85,-0.04,0.63
-0.21,-20.23,-15.65,0.85,-0.05,0.61
-0.44,-19.15,-14.55,0.85,-0.06,0.63
-0.14,-18.21,-14.12,0.85,-0.06,0.62
-0.09,-17.39,-13.13,0.86,-0.07,0.61
-0.72,-15.91,-11.45,0.85,-0.05,0.60
-1.65,-12.75,-9.42,0.85,-0.05,0.61
-1.89,-10.52,-6.84,0.85,-0.04,0.60
-1.98,-8.69,-4.44,0.85,-0.04,0.61
-1.79,-6.82,-2.43,0.86,-0.05,0.60
-1.51,-4.63,-1.45,0.86,-0.04,0.61
-1.98,-3.15,-0.32,0.86,-0.05,0.60
-2.31,-3.04,0.38,0.87,-0.06,0.61
-3.13,-3.11,0.84,0.86,-0.07,0.61
-3.62,-2.49,1.42,0.87,-0.06,0.60
-3.50,-1.40,1.91,0.85,-0.05,0.60
-3.18,-0.17,2.96,0.86,-0.05,0.60
-3.19,0.46,3.15,0.86,-0.06,0.60
-3.27,0.60,2.81,0.86,-0.05,0.60
-2.60,0.61,2.40,0.86,-0.05,0.60
-1.97,0.43,2.15,0.86,-0.05,0.60
-2.06,0.12,1.51,0.86,-0.06,0.61
-1.63,-0.09,1.22,0.86,-0.05,0.59
-1.48,0.93,0.38,0.86,-0.06,0.60
-1.48,1.71,1.39,0.86,-0.06,0.60
-0.85,1.85,0.96,0.85,-0.04,0.60
0.93,3.02,0.73,0.85,-0.05,0.61
1.28,3.19,-0.05,0.85,-0.06,0.60
1.08,3.08,-0.43,0.86,-0.06,0.60
1.18,3.15,0.26,0.86,-0.07,0.61
1.37,3.11,0.26,0.85,-0.08,0.60
1.16,2.12,0.47,0.87,-0.08,0.59
0.12,0.67,0.40,0.87,-0.07,0.60
-0.52,0.46,0.66,0.87,-0.06,0.61
-0.15,0.37,0.87,0.86,-0.06,0.61
0.47,0.17,0.43,0.86,-0.06,0.60
0.75,1.11,0.70,0.85,-0.05,0.60
0.89,1.56,1.13,0.86,-0.06,0.61
1.19,1.24,0.96,0.86,-0.05,0.59
1.21,0.44,-0.18,0.85,-0.05,0.61
1.33,0.69,-0.12,0.84,-0.06,0.62
1.62,-1.36,-0.93,0.85,-0.02,0.61
2.70,-3.77,-4.78,0.84,0.02,0.61
4.06,-3.73,-6.17,0.84,0.02,0.61
4.40,-4.24,-6.09,0.83,0.05,0.60
5.88,-10.20,-11.37,0.81,0.14,0.59
9.69,-13.56,-16.55,0.77,0.17,0.59
16.27,-4.17,-7.53,0.80,0.12,0.63
22.32,13.22,6.95,0.86,0.04,0.61
17.22,21.07,21.95,0.90,-0.07,0.59
12.93,19.42,28.24,0.92,-0.18,0.59
7.50,10.29,26.69,0.95,-0.24,0.60
0.85,2.78,21.69,0.95,-0.19,0.57
1.97,-1.63,17.04,0.90,-0.20,0.60
3.48,-3.74,11.51,0.85,-0.19,0.59
3.44,-2.64,12.23,0.87,-0.15,0.61
-1.63,-0.11,13.33,0.87,-0.13,0.61
-2.73,1.65,12.95,0.86,-0.14,0.62
-1.45,-0.09,12.37,0.86,-0.10,0.62
0.12,-0.53,11.08,0.84,-0.13,0.59
0.43,0.99,9.98,0.84,-0.10,0.59
-0.09,2.58,8.81,0.83,-0.09,0.60
-0.87,2.20,9.37,0.85,-0.06,0.64
-2.75,1.05,8.60,0.85,-0.08,0.63
-0.63,0.79,7.21,0.84,-0.08,0.60
0.99,1.21,6.14,0.83,-0.10,0.60
1.48,3.62,4.03,0.84,-0.10,0.61
1.22,6.27,1.80,0.83,-0.09,0.59
3.24,5.65,1.56,0.85,-0.09,0.64
5.59,5.94,2.98,0.85,-0.10,0.64
5.48,5.48,2.89,0.85,-0.10,0.62
6.05,3.57,1.74,0.85,-0.07,0.62
5.25,2.85,0.99,0.86,-0.07,0.61
4.73,2.73,0.78,0.84,-0.08,0.61
2.06,0.60,3.16,0.85,-0.06,0.62
2.23,0.00,4.24,0.84,-0.08,0.61
4.21,0.27,2.58,0.84,-0.09,0.62
5.28,0.52,1.89,0.84,-0.09,0.61
6.11,1.36,1.08,0.83,-0.09,0.61
9.74,3.33,-0.78,0.83,-0.09,0.60
12.76,5.85,-2.14,0.84,-0.10,0.62
13.21,5.74,-3.22,0.85,-0.10,0.61
13.62,8.87,-3.65,0.84,-0.09,0.63
12.50,10.00,-3.85,0.84,-0.10,0.63
11.92,9.57,-4.37,0.85,-0.09,0.62
8.70,9.98,-3.22,0.86,-0.10,0.64
3.01,8.32,0.29,0.88,-0.09,0.65
0.41,7.02,0.82,0.85,-0.08,0.63
5.44,8.08,-1.51,0.83,-0.08,0.64
9.77,12.21,-1.54,0.82,-0.10,0.64
12.47,13.60,-1.45,0.84,-0.10,0.65
11.44,13.63,-3.04,0.84,-0.10,0.63
9.71,12.66,-4.02,0.85,-0.09,0.63
7.88,12.18,-3.60,0.85,-0.09,0.63
5.63,12.38,-1.83,0.84,-0.07,0.64
2.31,12.89,-0.49,0.83,-0.08,0.64
-0.15,11.25,-1.47,0.83,-0.06,0.63
-1.76,9.95,-2.18,0.83,-0.05,0.64
-2.44,8.21,-2.89,0.84,-0.04,0.64
-2.15,6.09,-3.45,0.83,-0.05,0.64
-1.08,6.96,-2.69,0.84,-0.05,0.64
-0.61,5.13,-2.90,0.83,-0.06,0.64
-1.04,3.24,-2.99,0.83,-0.06,0.64
-0.99,2.98,-2.73,0.82,-0.07,0.64
-2.00,2.66,-2.87,0.83,-0.07,0.64
-2.61,1.95,-3.62,0.83,-0.07,0.65
-2.76,2.00,-3.53,0.83,-0.07,0.65
-2.79,1.37,-3.18,0.83,-0.07,0.65
-3.19,0.00,-2.93,0.82,-0.07,0.65
-2.81,-0.67,-3.27,0.82,-0.07,0.65
-1.68,-0.82,-3.33,0.83,-0.06,0.65
-0.55,-0.53,-3.50,0.83,-0.06,0.64
0.17,-0.38,-3.30,0.82,-0.06,0.64
0.31,-0.49,-3.77,0.83,-0.06,0.65
0.41,-0.20,-3.39,0.83,-0.07,0.64
0.60,0.43,-2.32,0.84,-0.07,0.64
0.85,0.76,-1.86,0.84,-0.07,0.65
0.73,0.49,-2.03,0.83,-0.07,0.65
0.26,-0.34,-1.91,0.83,-0.08,0.65
-0.09,-0.17,-1.16,0.83,-0.07,0.64
-0.21,0.44,-0.63,0.83,-0.06,0.64
0.26,1.02,-0.50,0.83,-0.06,0.65
0.72,1.15,-0.06,0.83,-0.07,0.65
0.20,0.31,0.14,0.82,-0.06,0.65
0.76,0.03,-0.95,0.82,-0.05,0.65
1.73,0.73,-0.60,0.82,-0.06,0.64
1.50,1.16,-0.37,0.83,-0.06,0.64
1.37,1.01,-0.50,0.83,-0.08,0.65
1.95,0.63,-0.61,0.83,-0.06,0.66
2.49,0.06,-0.58,0.84,-0.07,0.64
2.43,0.41,-0.67,0.83,-0.06,0.65
1.88,1.19,-0.73,0.83,-0.08,0.65
1.71,1.92,-0.02,0.82,-0.07,0.65
1.68,1.82,0.32,0.82,-0.08,0.64
1.85,1.85,0.67,0.83,-0.07,0.65
1.69,1.74,0.60,0.83,-0.06,0.65
1.62,1.44,0.46,0.83,-0.06,0.65
1.42,0.93,0.27,0.83,-0.07,0.64
1.15,0.27,0.14,0.83,-0.07,0.64
1.60,0.75,0.43,0.82,-0.07,0.65
1.71,0.69,0.27,0.82,-0.07,0.65
2.08,1.01,0.52,0.83,-0.07,0.66
1.73,1.54,0.40,0.83,-0.07,0.65
1.47,1.16,0.40,0.82,-0.07,0.65
1.50,1.07,0.53,0.83,-0.07,0.66
1.74,1.04,0.31,0.83,-0.07,0.65
1.65,0.55,0.37,0.83,-0.08,0.65
1.62,0.27,0.12,0.83,-0.08,0.65
1.53,0.23,-0.12,0.83,-0.07,0.65
1.19,0.02,-0.38,0.82,-0.07,0.65
1.28,0.27,0.03,0.82,-0.07,0.65
1.34,0.52,-0.24,0.82,-0.07,0.65
1.65,0.53,-0.44,0.82,-0.07,0.65
1.71,0.67,-0.53,0.82,-0.07,0.65
1.94,0.95,-0.40,0.82,-0.06,0.65
2.02,0.95,-0.43,0.82,-0.07,0.65
1.85,0.87,-0.46,0.83,-0.08,0.65
1.56,0.29,-0.52,0.83,-0.07,0.66
1.82,0.34,-0.32,0.83,-0.07,0.65
2.49,0.24,-0.40,0.83,-0.06,0.65
2.17,-0.49,-0.35,0.83,-0.07,0.65
1.04,-0.21,-0.95,0.83,-0.07,0.65
1.15,0.11,-1.54,0.82,-0.07,0.64
1.69,0.35,-1.16,0.82,-0.07,0.65
1.94,0.82,-0.72,0.82,-0.07,0.66
1.88,1.13,-0.58,0.83,-0.07,0.65
1.30,0.37,-0.47,0.83,-0.08,0.65
1.19,-0.03,-0.98,0.83,-0.07,0.64
1.28,-0.24,-0.99,0.83,-0.07,0.64
1.22,0.05,-0.73,0.82,-0.06,0.65
1.48,0.06,-0.40,0.82,-0.06,0.65
1.36,0.41,-0.24,0.83,-0.07,0.65
1.40,0.61,0.26,0.83,-0.06,0.65
1.54,0.73,0.53,0.82,-0.07,0.65
1.57,0.58,0.41,0.82,-0.07,0.66
1.79,0.53,0.32,0.83,-0.07,0.65
1.54,0.70,0.38,0.83,-0.08,0.66
1.24,0.84,0.26,0.83,-0.07,0.65
0.95,0.50,-0.08,0.83,-0.08,0.65
1.08,0.14,-0.24,0.83,-0.07,0.65
1.27,-0.15,-0.24,0.83,-0.07,0.65
1.18,0.27,0.00,0.82,-0.08,0.66
1.11,0.17,-0.11,0.82,-0.08,0.65
0.95,0.31,-0.14,0.82,-0.07,0.66
1.10,0.14,-0.02,0.83,-0.06,0.66
1.01,0.27,-0.08,0.82,-0.06,0.65
1.10,0.31,-0.27,0.83,-0.07,0.65
1.21,0.18,-0.53,0.82,-0.07,0.65
1.15,0.05,-0.41,0.83,-0.07,0.65
1.56,0.21,-0.56,0.82,-0.07,0.65
1.44,0.27,-0.55,0.83,-0.07,0.65
1.56,0.64,-0.58,0.82,-0.07,0.65
1.48,0.43,-0.32,0.83,-0.07,0.65
1.27,0.50,-0.23,0.83,-0.07,0.65
1.34,0.46,-0.52,0.83,-0.07,0.65
1.22,-0.03,-0.21,0.83,-0.07,0.65
1.37,0.38,-0.21,0.83,-0.07,0.65
1.54,0.44,-0.21,0.82,-0.07,0.66
1.42,0.32,-0.21,0.83,-0.06,0.65
1.50,0.43,-0.34,0.82,-0.07,0.64
1.60,0.32,-0.14,0.83,-0.07,0.65
1.62,0.17,0.02,0.82,-0.07,0.64
1.62,0.53,-0.34,0.83,-0.07,0.65
1.59,0.50,-0.53,0.83,-0.07,0.66
1.34,0.40,-0.02,0.82,-0.07,0.65
1.36,0.60,-0.21,0.83,-0.06,0.65
1.71,0.58,-0.20,0.83,-0.07,0.65
1.59,0.53,0.06,0.83,-0.06,0.65
1.33,0.56,0.47,0.83,-0.07,0.65
1.15,0.38,0.32,0.82,-0.08,0.65
0.87,0.34,0.03,0.82,-0.07,0.65
0.99,0.32,0.06,0.82,-0.07,0.66
1.10,0.27,0.23,0.82,-0.07,0.65
0.98,0.03,0.37,0.82,-0.07,0.65
1.15,0.05,0.23,0.83,-0.07,0.65
1.08,0.12,0.03,0.82,-0.07,0.66
1.16,0.11,-0.12,0.82,-0.07,0.65
1.16,0.37,-0.02,0.83,-0.06,0.65
1.05,0.08,-0.15,0.83,-0.07,0.65
1.22,0.18,-0.37,0.82,-0.07,0.65
1.05,0.12,-0.32,0.82,-0.07,0.64
1.04,-0.03,-0.47,0.83,-0.07,0.65
0.96,-0.35,-0.31,0.83,-0.07,0.64
0.82,-0.23,-0.20,0.83,-0.07,0.66
0.79,-0.05,-0.46,0.83,-0.07,0.65
1.34,0.46,-0.40,0.82,-0.07,0.65
1.45,0.44,-0.43,0.82,-0.07,0.66
1.60,0.32,-0.34,0.83,-0.07,0.65
1.19,0.15,-0.75,0.83,-0.07,0.65
0.17,-0.20,-1.07,0.83,-0.07,0.66
0.35,-0.18,-1.11,0.82,-0.08,0.65
1.25,-0.87,-0.98,0.83,-0.06,0.65
1.33,-0.64,-0.64,0.83,-0.06,0.65
0.79,-0.18,-1.05,0.83,-0.07,0.66
0.85,0.14,-1.08,0.82,-0.07,0.65
1.47,0.24,-0.55,0.82,-0.08,0.65
1.40,0.38,0.18,0.82,-0.07,0.65
1.25,0.18,0.32,0.82,-0.07,0.65
1.42,-0.02,0.14,0.83,-0.07,0.64
1.50,-0.38,-0.12,0.83,-0.06,0.65
1.34,-0.66,-0.32,0.83,-0.06,0.64
1.45,-1.16,-0.90,0.83,-0.06,0.65
1.74,-1.01,-1.21,0.82,-0.07,0.65
1.91,-0.61,-0.82,0.82,-0.07,0.65
1.82,-0.05,-0.82,0.82,-0.07,0.65
1.53,0.05,-1.05,0.82,-0.07,0.65
1.16,0.14,-0.95,0.83,-0.07,0.65
1.16,0.05,-0.64,0.82,-0.07,0.65
1.25,-0.11,-0.52,0.83,-0.07,0.65
1.27,-0.20,-0.29,0.83,-0.07,0.65
1.30,-0.35,-0.60,0.83,-0.07,0.65
1.39,-0.84,-0.95,0.84,-0.07,0.66
1.31,-0.90,-0.90,0.83,-0.07,0.65
1.16,-0.60,-0.99,0.82,-0.06,0.65
1.21,-0.44,-0.38,0.83,-0.07,0.65
1.57,0.20,-0.40,0.82,-0.07,0.64
1.82,0.35,-0.05,0.83,-0.06,0.64
1.88,0.29,-0.02,0.83,-0.05,0.64
1.48,-0.12,-0.12,0.83,-0.07,0.65
1.36,-0.29,-0.14,0.83,-0.08,0.65
1.62,0.03,-0.05,0.83,-0.07,0.65
2.27,0.47,0.67,0.84,-0.06,0.64
2.20,-0.49,0.66,0.84,-0.06,0.65
0.99,-0.56,-0.02,0.83,-0.07,0.65
0.70,-0.89,-0.76,0.83,-0.07,0.65
1.10,-0.53,-0.56,0.82,-0.07,0.66
1.45,0.53,-0.15,0.82,-0.06,0.65
1.34,1.13,0.27,0.83,-0.07,0.64
1.01,0.81,0.06,0.83,-0.07,0.65
0.93,0.05,-0.53,0.83,-0.08,0.64
0.93,-0.61,-0.72,0.83,-0.07,0.65
1.02,-0.47,-0.20,0.83,-0.07,0.65
1.16,-0.52,0.21,0.82,-0.06,0.65
1.08,-0.40,0.00,0.83,-0.07,0.64
1.28,-0.27,-0.05,0.82,-0.07,0.66
1.15,-0.14,0.03,0.83,-0.07,0.66
1.24,-0.11,0.03,0.83,-0.07,0.66
1.37,0.18,-0.31,0.83,-0.06,0.65
1.22,0.06,-0.02,0.83,-0.07,0.64
1.19,0.02,-0.14,0.83,-0.08,0.65
1.16,-0.06,-0.14,0.82,-0.07,0.65
1.31,0.08,-0.29,0.83,-0.07,0.65
1.18,-0.02,-0.29,0.83,-0.07,0.64
1.15,-0.11,-0.47,0.83,-0.07,0.65
1.16,-0.12,-0.29,0.82,-0.07,0.64
1.07,-0.31,-0.40,0.83,-0.08,0.64
1.16,-0.31,0.03,0.82,-0.07,0.64
1.30,-0.09,0.06,0.83,-0.07,0.66
1.31,0.12,-0.20,0.83,-0.07,0.65
1.36,-0.05,-0.38,0.83,-0.07,0.65
1.37,-0.05,-0.37,0.82,-0.07,0.65
1.24,0.02,-0.24,0.83,-0.07,0.65
1.37,-0.14,-0.52,0.83,-0.07,0.64
