gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0.78,-0.46,-0.96,0.86,-0.11,0.60
0.87,-0.34,-0.37,0.85,-0.11,0.59
1.08,0.56,-0.70,0.86,-0.11,0.59
1.39,1.08,-0.50,0.85,-0.12,0.60
1.65,1.45,-0.26,0.85,-0.12,0.59
1.71,1.04,-0.23,0.86,-0.11,0.60
1.48,0.09,-0.44,0.86,-0.11,0.59
1.25,-0.32,-0.67,0.86,-0.11,0.59
1.36,-1.27,-1.36,0.85,-0.11,0.59
1.07,-2.21,-1.74,0.85,-0.12,0.60
-0.12,-3.66,-3.21,0.84,-0.12,0.59
-0.61,-5.50,-5.05,0.85,-0.11,0.59
-1.25,-8.73,-6.05,0.85,-0.12,0.58
-3.79,-14.52,-8.35,0.85,-0.12,0.58
-5.73,-19.85,-11.76,0.85,-0.12,0.59
-7.08,-23.66,-16.02,0.84,-0.10,0.58
-7.59,-25.97,-18.29,0.86,-0.10,0.58
-8.41,-28.06,-20.90,0.86,-0.10,0.58
-9.24,-29.83,-23.01,0.88,-0.11,0.56
-7.37,-28.95,-22.75,0.88,-0.10,0.56
-6.67,-26.26,-23.08,0.88,-0.10,0.55
-6.00,-24.11,-23.37,0.89,-0.10,0.56
-5.36,-23.62,-24.41,0.88,-0.09,0.55
-3.73,-22.23,-25.94,0.89,-0.09,0.55
-4.06,-19.28,-21.10,0.91,-0.11,0.54
-5.95,-19.16,-18.31,0.91,-0.12,0.54
-5.71,-16.47,-16.63,0.91,-0.12,0.54
-6.27,-10.76,-12.84,0.90,-0.11,0.52
-6.00,-10.69,-9.10,0.92,-0.11,0.53
-7.69,-10.69,-6.06,0.92,-0.12,0.52
-7.60,-10.08,-3.79,0.92,-0.11,0.51
-8.75,-8.98,-0.89,0.93,-0.11,0.52
-7.39,-4.08,2.82,0.94,-0.12,0.51
-4.69,1.16,8.72,0.94,-0.15,0.51
-2.24,3.21,13.42,0.92,-0.14,0.51
-0.31,4.92,14.52,0.89,-0.11,0.54
-2.85,1.83,13.19,0.90,-0.10,0.55
-2.75,0.31,11.86,0.89,-0.09,0.54
-1.60,0.87,10.63,0.91,-0.07,0.53
-1.57,-1.51,9.48,0.89,-0.06,0.54
-1.82,-3.11,7.85,0.90,-0.06,0.53
-1.68,-1.22,7.27,0.89,-0.08,0.54
-2.12,-0.37,6.06,0.88,-0.09,0.54
-2.14,-0.31,3.47,0.87,-0.07,0.53
-1.57,-1.19,2.32,0.89,-0.07,0.54
-1.60,-0.96,2.87,0.90,-0.09,0.53
-3.62,-1.95,2.56,0.89,-0.08,0.53
-3.44,-2.70,1.54,0.90,-0.09,0.54
-3.08,-0.43,2.00,0.89,-0.10,0.51
-3.63,-0.67,1.50,0.89,-0.08,0.52
-3.28,-0.58,1.11,0.89,-0.08,0.53
-2.26,0.14,1.44,0.90,-0.09,0.53
-2.26,-0.41,1.30,0.90,-0.10,0.53
-1.16,0.17,1.74,0.89,-0.08,0.52
0.14,1.18,1.33,0.89,-0.08,0.53
0.70,1.22,1.01,0.89,-0.08,0.52
0.95,0.46,0.09,0.90,-0.09,0.53
1.42,0.31,-0.89,0.90,-0.09,0.52
3.28,-0.49,-1.98,0.90,-0.07,0.51
5.77,-0.98,-4.15,0.89,-0.06,0.51
9.39,-0.92,-6.05,0.88,-0.01,0.49
12.34,-1.34,-9.80,0.86,0.04,0.50
16.75,-2.56,-14.87,0.81,0.09,0.53
21.59,-1.15,-19.08,0.80,0.10,0.53
28.38,2.52,-21.59,0.80,0.05,0.52
25.34,3.48,-22.40,0.87,-0.03,0.50
15.73,13.28,-13.21,0.96,-0.14,0.41
14.31,18.85,-0.44,1.00,-0.18,0.54
11.54,17.56,8.67,0.99,-0.23,0.53
7.97,11.15,13.01,0.99,-0.25,0.53
3.65,12.18,16.11,0.97,-0.22,0.52
-0.73,11.02,20.85,0.93,-0.20,0.52
-0.35,9.59,20.06,0.91,-0.20,0.52
-1.16,4.60,18.29,0.91,-0.17,0.54
-2.98,0.79,18.76,0.93,-0.15,0.57
-1.71,-0.84,19.04,0.89,-0.14,0.55
-0.69,-1.56,18.73,0.86,-0.13,0.53
-0.64,-0.43,18.99,0.88,-0.11,0.54
-0.78,2.72,18.70,0.88,-0.11,0.55
0.35,2.06,16.95,0.87,-0.11,0.56
0.32,2.95,17.69,0.87,-0.11,0.56
2.17,2.58,14.37,0.86,-0.15,0.54
3.04,3.79,11.53,0.86,-0.15,0.53
1.85,5.79,9.74,0.87,-0.13,0.54
0.96,8.52,7.57,0.87,-0.14,0.54
3.80,8.70,6.47,0.87,-0.15,0.55
3.89,9.95,6.87,0.88,-0.14,0.56
-0.69,11.42,9.08,0.90,-0.12,0.55
0.37,11.77,8.52,0.88,-0.11,0.54
2.89,12.32,8.12,0.87,-0.13,0.55
4.03,10.09,7.48,0.87,-0.11,0.54
4.56,8.81,5.91,0.87,-0.12,0.55
5.76,8.20,4.95,0.89,-0.14,0.56
5.94,7.54,3.28,0.88,-0.14,0.56
5.21,6.58,4.35,0.89,-0.13,0.57
5.45,6.09,5.16,0.89,-0.13,0.56
6.76,5.89,3.66,0.87,-0.14,0.57
8.38,6.00,1.39,0.86,-0.14,0.57
9.25,7.42,0.87,0.87,-0.15,0.57
7.92,8.89,2.53,0.88,-0.15,0.57
6.46,10.21,4.85,0.87,-0.14,0.58
5.83,12.63,5.10,0.85,-0.14,0.57
8.37,14.18,4.49,0.86,-0.14,0.57
9.74,14.08,-0.06,0.85,-0.15,0.56
10.61,13.91,-3.77,0.86,-0.13,0.58
12.26,12.20,-5.22,0.87,-0.10,0.56
11.62,9.91,-5.65,0.87,-0.09,0.58
10.76,9.98,-3.83,0.87,-0.11,0.60
6.67,10.60,-1.73,0.87,-0.12,0.59
0.72,8.76,-0.95,0.87,-0.13,0.59
-1.31,10.43,-1.05,0.87,-0.13,0.59
-0.92,9.82,-1.13,0.86,-0.14,0.59
1.22,8.24,-1.22,0.86,-0.13,0.58
1.22,6.85,-1.25,0.86,-0.12,0.58
1.91,4.18,1.15,0.88,-0.12,0.57
1.13,2.81,1.08,0.88,-0.10,0.59
0.11,1.91,0.90,0.87,-0.11,0.59
-0.76,1.27,1.54,0.86,-0.13,0.59
-0.64,0.58,1.60,0.85,-0.12,0.58
-3.54,2.08,0.99,0.86,-0.11,0.62
-2.81,-0.40,1.27,0.86,-0.13,0.62
-3.77,-2.27,1.39,0.85,-0.12,0.59
-2.95,-2.61,1.16,0.85,-0.12,0.58
-2.56,-1.89,0.60,0.86,-0.12,0.58
-2.44,-1.44,0.67,0.86,-0.13,0.58
-1.39,-0.46,1.08,0.85,-0.13,0.57
0.24,-0.17,0.75,0.86,-0.13,0.58
0.44,-0.05,0.44,0.87,-0.12,0.59
0.47,1.74,-0.85,0.86,-0.12,0.59
1.63,2.93,-1.08,0.86,-0.12,0.59
2.64,3.22,-0.98,0.85,-0.13,0.59
3.50,3.21,-0.89,0.86,-0.12,0.60
4.09,3.80,-1.57,0.86,-0.13,0.59
4.37,3.60,-1.71,0.86,-0.12,0.60
4.32,3.34,-1.21,0.87,-0.13,0.60
4.18,3.08,-1.10,0.85,-0.13,0.59
4.44,3.37,-0.98,0.86,-0.12,0.59
4.84,3.45,-0.56,0.86,-0.12,0.59
4.79,3.22,-0.32,0.86,-0.12,0.60
4.02,2.44,0.31,0.86,-0.12,0.59
4.20,2.53,0.12,0.86,-0.13,0.60
3.60,2.72,0.11,0.86,-0.13,0.60
3.24,2.95,0.00,0.86,-0.13,0.59
2.93,2.60,-0.08,0.86,-0.13,0.61
2.92,2.70,0.14,0.86,-0.13,0.60
2.46,2.35,0.14,0.86,-0.13,0.60
1.92,1.63,-0.12,0.86,-0.13,0.59
1.22,1.53,-0.08,0.86,-0.12,0.59
1.07,1.39,0.09,0.86,-0.12,0.60
1.21,1.37,0.15,0.85,-0.12,0.59
1.36,1.07,-0.02,0.86,-0.12,0.59
1.42,1.01,0.26,0.85,-0.12,0.60
1.76,0.52,0.00,0.86,-0.12,0.60
1.45,0.23,-0.08,0.86,-0.13,0.60
1.88,0.46,-0.56,0.85,-0.12,0.60
1.92,0.63,-0.67,0.85,-0.12,0.59
2.00,0.35,-0.55,0.85,-0.12,0.61
1.88,0.26,-0.29,0.85,-0.12,0.59
1.88,-0.05,-0.75,0.85,-0.12,0.59
1.92,0.21,-0.85,0.85,-0.12,0.60
1.92,-0.15,-0.70,0.85,-0.12,0.59
1.60,-0.15,-0.44,0.86,-0.12,0.60
1.66,0.09,-0.60,0.85,-0.13,0.59
1.60,-0.15,-0.69,0.85,-0.13,0.60
1.66,-0.20,-0.92,0.85,-0.13,0.60
1.62,-0.35,-1.10,0.85,-0.12,0.59
1.57,-0.27,-1.11,0.85,-0.12,0.59
1.71,-0.23,-0.98,0.86,-0.12,0.60
1.79,-0.17,-0.99,0.86,-0.12,0.61
1.77,0.08,-0.90,0.86,-0.12,0.60
1.77,0.27,-0.85,0.85,-0.13,0.60
1.65,0.27,-0.84,0.86,-0.12,0.60
1.59,0.15,-0.76,0.86,-0.13,0.60
1.73,0.26,-0.67,0.86,-0.12,0.60
1.80,0.05,-0.63,0.85,-0.11,0.60
1.63,-0.18,-0.52,0.86,-0.12,0.60
1.57,0.17,-0.64,0.85,-0.12,0.60
1.48,0.40,-0.27,0.86,-0.12,0.60
1.30,0.73,0.09,0.86,-0.13,0.60
1.37,0.93,-0.05,0.86,-0.13,0.60
1.10,0.99,0.17,0.86,-0.13,0.59
1.16,0.75,0.32,0.86,-0.12,0.60
0.90,0.44,0.05,0.86,-0.12,0.60
0.89,0.49,0.24,0.85,-0.12,0.59
0.64,0.46,0.61,0.86,-0.11,0.59
0.99,0.38,0.44,0.85,-0.12,0.60
0.72,0.29,0.27,0.86,-0.12,0.60
0.67,0.18,0.38,0.85,-0.13,0.60
1.42,-0.05,0.21,0.85,-0.12,0.59
1.86,0.20,0.37,0.85,-0.12,0.59
1.25,0.21,-0.24,0.86,-0.14,0.59
0.60,-0.02,-0.56,0.86,-0.13,0.59
0.53,-0.50,-0.79,0.86,-0.13,0.59
0.66,-0.47,-1.01,0.86,-0.12,0.59
0.78,-0.03,-0.98,0.85,-0.11,0.60
0.50,1.16,-1.25,0.85,-0.12,0.60
0.92,1.59,-0.96,0.85,-0.13,0.60
1.51,1.15,-0.50,0.85,-0.13,0.60
1.92,0.60,-0.52,0.85,-0.12,0.60
1.76,0.60,-0.69,0.86,-0.12,0.60
1.92,0.08,-0.67,0.86,-0.12,0.60
1.86,-0.53,-0.60,0.85,-0.12,0.60
1.68,-0.72,-1.15,0.86,-0.12,0.60
1.91,-1.22,-0.72,0.85,-0.13,0.59
2.32,-0.73,-0.78,0.84,-0.13,0.60
2.32,-0.15,-0.66,0.85,-0.12,0.60
2.05,0.27,-0.61,0.86,-0.12,0.60
1.59,0.49,-0.99,0.85,-0.13,0.59
1.68,0.34,-0.99,0.85,-0.12,0.60
1.76,0.17,-1.02,0.85,-0.12,0.60
1.83,0.17,-0.84,0.85,-0.13,0.60
1.79,0.27,-0.73,0.86,-0.12,0.60
1.42,0.14,-0.73,0.86,-0.12,0.59
1.48,0.32,-0.95,0.86,-0.12,0.60
1.45,0.50,-1.04,0.86,-0.12,0.60
1.66,0.35,-0.76,0.85,-0.12,0.60
2.24,0.66,-0.38,0.84,-0.12,0.60
2.15,0.14,-0.67,0.85,-0.12,0.60
2.75,0.08,-0.85,0.86,-0.12,0.60
2.26,0.35,-0.41,0.85,-0.12,0.61
2.27,-0.03,-0.84,0.86,-0.12,0.60
1.76,-0.14,-1.05,0.86,-0.13,0.60
1.73,0.24,-0.52,0.86,-0.13,0.60
2.18,-0.20,-0.43,0.86,-0.12,0.59
1.74,-0.49,-0.64,0.87,-0.11,0.58
0.87,-0.61,-1.33,0.87,-0.11,0.60
0.82,-0.76,-1.40,0.85,-0.12,0.60
0.89,-0.63,-0.96,0.85,-0.13,0.60
1.22,0.15,-0.31,0.85,-0.12,0.60
1.30,0.56,-0.31,0.86,-0.11,0.60
1.21,0.52,-0.41,0.86,-0.11,0.60
1.11,0.12,-0.64,0.86,-0.11,0.60
1.22,0.02,-0.52,0.86,-0.12,0.60
1.27,-0.26,-0.41,0.86,-0.11,0.60
1.19,0.00,0.03,0.86,-0.12,0.60
1.54,0.43,0.32,0.86,-0.12,0.60
1.50,0.31,0.49,0.85,-0.12,0.59
1.42,-0.05,0.26,0.86,-0.11,0.60
1.10,-0.11,0.21,0.85,-0.12,0.60
1.16,0.12,0.63,0.85,-0.12,0.60
1.04,0.21,0.70,0.86,-0.12,0.59
1.10,0.47,0.44,0.86,-0.12,0.59
0.87,0.17,0.70,0.86,-0.12,0.60
0.72,0.15,0.49,0.86,-0.12,0.60
0.85,-0.05,0.32,0.86,-0.12,0.59
0.85,-0.27,0.34,0.86,-0.13,0.59
0.84,-0.20,0.49,0.85,-0.12,0.60
1.05,-0.17,0.37,0.85,-0.11,0.60
1.25,-0.08,0.43,0.85,-0.11,0.60
1.39,0.15,0.34,0.86,-0.12,0.60
1.50,0.09,0.44,0.86,-0.12,0.59
1.53,-0.05,0.31,0.85,-0.12,0.59
1.51,-0.18,0.26,0.85,-0.12,0.59
1.45,-0.26,0.18,0.86,-0.12,0.60
1.62,-0.27,0.15,0.86,-0.13,0.59
1.28,0.20,-0.08,0.85,-0.12,0.60
1.19,0.41,-0.11,0.86,-0.12,0.59
1.22,0.29,-0.35,0.86,-0.12,0.59
1.48,0.17,-0.55,0.86,-0.12,0.60
1.10,0.46,-0.58,0.86,-0.12,0.60
1.05,0.23,-0.85,0.86,-0.12,0.59
1.22,0.15,-0.73,0.86,-0.12,0.59
1.47,-0.32,-0.66,0.86,-0.11,0.60
1.36,-0.40,-0.73,0.86,-0.12,0.60
1.56,-0.41,-0.92,0.86,-0.12,0.59
1.54,-0.12,-0.85,0.85,-0.12,0.60
1.63,-0.08,-0.78,0.86,-0.12,0.59
1.34,-0.38,-1.19,0.86,-0.13,0.59
1.28,-0.47,-1.62,0.86,-0.13,0.59
1.22,-0.23,-1.13,0.86,-0.12,0.59
1.36,0.47,-0.76,0.85,-0.12,0.60
0.92,0.50,-0.41,0.87,-0.12,0.59
0.72,0.63,-0.56,0.86,-0.12,0.59
0.98,0.56,-1.08,0.86,-0.12,0.59
0.92,0.55,-0.47,0.86,-0.11,0.60
0.99,0.55,-0.05,0.86,-0.11,0.59
1.21,0.84,-0.08,0.86,-0.11,0.59
1.44,0.21,0.05,0.86,-0.12,0.60
1.18,-0.44,-0.02,0.86,-0.12,0.60
1.22,-0.46,-0.31,0.85,-0.13,0.59
1.45,-0.21,0.00,0.85,-0.12,0.60
1.19,-0.17,0.41,0.86,-0.12,0.60
1.18,-0.11,0.06,0.86,-0.12,0.59
1.18,-0.31,-0.14,0.86,-0.11,0.60
1.08,-0.14,-0.26,0.85,-0.12,0.58
1.73,0.46,-0.05,0.85,-0.11,0.59
1.60,0.27,0.17,0.87,-0.12,0.60
1.02,0.20,-0.12,0.87,-0.13,0.60
0.55,-0.23,-0.67,0.87,-0.13,0.60
0.12,-0.50,-1.31,0.87,-0.13,0.59
0.12,-0.09,-1.44,0.86,-0.12,0.60
0.34,0.17,-1.18,0.85,-0.12,0.59
1.01,0.66,-0.82,0.85,-0.11,0.60
1.39,1.54,-0.79,0.86,-0.12,0.60
1.40,1.36,-0.37,0.85,-0.12,0.60
1.73,0.69,-0.61,0.86,-0.12,0.59
1.79,0.32,-1.37,0.85,-0.11,0.59
1.91,0.05,-1.56,0.86,-0.12,0.60
1.69,-0.70,-1.31,0.86,-0.12,0.59
1.25,-1.28,-0.52,0.85,-0.11,0.59
