gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
7,3.08,2.20,0.82,-0.12,0.66
-1.15,2.63,3.65,0.82,-0.13,0.66
-0.44,1.27,3.56,0.81,-0.12,0.66
0.85,-0.35,2.87,0.81,-0.10,0.66
1.97,0.12,2.63,0.80,-0.10,0.67
3.15,0.63,2.21,0.79,-0.11,0.66
2.56,0.50,0.76,0.80,-0.12,0.67
2.63,1.25,-0.85,0.79,-0.11,0.67
2.06,2.40,-2.27,0.80,-0.12,0.67
1.73,3.02,-2.46,0.81,-0.13,0.67
0.90,2.87,-2.73,0.82,-0.14,0.67
0.08,1.62,-2.82,0.82,-0.14,0.67
-0.34,0.15,-2.82,0.82,-0.15,0.67
0.40,-1.02,-1.80,0.82,-0.15,0.68
-0.05,-0.55,0.15,0.82,-0.15,0.67
-0.12,1.24,1.97,0.81,-0.12,0.66
1.19,-0.08,1.66,0.84,-0.12,0.68
0.56,-0.81,1.50,0.82,-0.12,0.67
1.36,-2.50,0.89,0.80,-0.11,0.68
2.05,-3.04,0.72,0.79,-0.12,0.68
3.10,-2.32,1.02,0.79,-0.11,0.67
3.54,-0.84,0.56,0.79,-0.11,0.69
3.62,-0.14,-0.81,0.80,-0.11,0.68
2.60,0.96,-1.97,0.79,-0.13,0.68
2.76,1.42,-3.10,0.79,-0.12,0.67
3.56,1.15,-3.50,0.80,-0.13,0.66
1.94,0.73,-3.28,0.80,-0.14,0.66
1.53,-0.52,-2.89,0.82,-0.15,0.66
0.55,-1.01,-1.94,0.82,-0.15,0.65
0.63,-1.95,-0.56,0.83,-0.14,0.66
1.04,-2.29,1.04,0.83,-0.13,0.67
1.34,-3.57,1.27,0.83,-0.12,0.67
2.09,-3.82,1.24,0.83,-0.11,0.67
2.20,-5.39,0.20,0.82,-0.11,0.67
2.64,-6.75,-1.37,0.79,-0.10,0.67
3.60,-6.50,-2.56,0.78,-0.10,0.68
4.02,-5.83,-3.48,0.79,-0.10,0.68
3.07,-4.58,-5.42,0.80,-0.10,0.68
1.83,-6.17,-8.37,0.79,-0.11,0.67
0.78,-11.68,-12.82,0.78,-0.10,0.67
-1.05,-20.75,-18.24,0.78,-0.11,0.63
-2.67,-31.30,-23.45,0.78,-0.10,0.60
-3.37,-36.79,-28.15,0.80,-0.08,0.63
-3.04,-36.67,-32.82,0.80,-0.06,0.67
-1.66,-36.90,-34.78,0.82,-0.06,0.65
-1.31,-37.98,-34.87,0.80,-0.07,0.69
-2.70,-26.95,-29.80,0.85,-0.10,0.61
1.76,-16.00,-19.42,0.88,-0.13,0.59
2.35,-7.45,-6.93,0.89,-0.14,0.61
3.33,-0.29,3.97,0.92,-0.14,0.60
2.55,6.11,10.32,0.92,-0.12,0.62
1.53,9.33,12.84,0.91,-0.10,0.65
2.85,11.56,18.55,0.90,-0.13,0.64
5.54,13.68,25.27,0.86,-0.14,0.63
6.73,20.32,32.00,0.84,-0.16,0.64
4.21,27.86,37.04,0.81,-0.18,0.64
1.39,33.68,37.07,0.78,-0.15,0.63
-3.05,36.84,34.12,0.76,-0.15,0.64
-5.44,35.62,29.10,0.75,-0.13,0.64
-5.68,32.21,23.54,0.77,-0.10,0.63
-4.00,26.92,18.69,0.80,-0.10,0.64
-1.25,21.39,15.42,0.82,-0.10,0.65
-1.02,17.10,13.07,0.81,-0.11,0.67
-0.02,12.92,10.90,0.80,-0.12,0.67
1.25,10.50,8.79,0.80,-0.13,0.67
2.12,8.90,7.33,0.81,-0.14,0.67
3.24,8.41,5.28,0.81,-0.12,0.68
5.62,7.94,3.24,0.82,-0.12,0.68
8.18,7.25,1.56,0.83,-0.12,0.69
8.23,3.21,-0.67,0.82,-0.12,0.69
