gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
3.30,-0.79,0.85,0.81,-0.19,0.64
3.39,0.00,0.87,0.81,-0.19,0.64
2.92,0.17,0.63,0.81,-0.19,0.64
2.66,0.82,0.24,0.81,-0.19,0.64
2.49,1.50,0.75,0.81,-0.19,0.64
2.38,1.85,1.50,0.82,-0.20,0.64
1.98,2.03,1.66,0.82,-0.20,0.64
1.60,1.77,1.98,0.82,-0.20,0.64
1.18,1.47,2.11,0.81,-0.20,0.63
0.69,1.27,1.97,0.82,-0.20,0.64
0.78,1.02,1.57,0.81,-0.19,0.64
1.19,1.11,1.59,0.81,-0.18,0.64
1.47,1.21,1.95,0.81,-0.18,0.64
1.85,0.73,1.69,0.81,-0.19,0.64
1.86,0.58,0.96,0.81,-0.19,0.63
2.26,0.08,0.84,0.82,-0.19,0.64
2.08,-0.44,0.49,0.82,-0.19,0.64
2.17,-0.49,0.27,0.82,-0.19,0.64
2.09,-0.24,-0.11,0.81,-0.20,0.64
2.02,-0.21,0.06,0.82,-0.20,0.64
1.54,-0.08,0.11,0.81,-0.19,0.64
1.50,0.11,0.00,0.81,-0.20,0.64
1.28,0.34,0.14,0.82,-0.20,0.65
0.84,0.11,0.18,0.82,-0.20,0.64
0.40,-0.23,0.26,0.82,-0.20,0.64
0.38,-0.23,-0.02,0.81,-0.19,0.65
0.47,-0.50,-0.47,0.82,-0.19,0.64
0.41,-0.67,-0.93,0.81,-0.19,0.65
0.55,-0.95,-0.85,0.82,-0.19,0.63
0.66,-1.24,-0.78,0.82,-0.19,0.64
1.24,-1.42,-0.58,0.82,-0.19,0.64
1.76,-2.52,-0.47,0.82,-0.20,0.62
3.01,-3.54,-0.18,0.81,-0.19,0.63
4.02,-4.37,0.49,0.82,-0.19,0.63
4.73,-5.47,0.08,0.82,-0.19,0.63
5.33,-6.03,-0.26,0.82,-0.19,0.64
5.18,-5.59,-0.78,0.81,-0.19,0.63
5.22,-4.85,-0.24,0.81,-0.19,0.64
5.21,-5.37,0.11,0.82,-0.19,0.63
4.90,-7.07,-0.20,0.81,-0.19,0.62
5.16,-9.18,-0.66,0.82,-0.20,0.62
4.29,-9.71,-1.24,0.82,-0.19,0.63
4.23,-10.11,-1.83,0.82,-0.19,0.63
3.40,-12.37,-3.65,0.82,-0.18,0.63
3.40,-15.73,-6.92,0.81,-0.16,0.63
2.21,-20.05,-10.12,0.80,-0.17,0.64
1.07,-26.61,-15.24,0.77,-0.16,0.64
-1.57,-37.27,-23.27,0.74,-0.15,0.64
-3.10,-50.15,-33.76,0.75,-0.12,0.63
-5.68,-59.05,-44.21,0.79,-0.11,0.64
-5.92,-61.51,-54.63,0.81,-0.07,0.62
10.99,-41.13,-60.40,0.83,-0.09,0.51
14.24,-37.04,-68.50,0.86,-0.08,0.59
8.78,-37.47,-65.97,0.87,-0.13,0.59
3.48,-33.37,-60.50,0.90,-0.15,0.56
2.70,-35.36,-62.72,0.89,-0.13,0.55
6.82,-32.85,-67.05,0.90,-0.12,0.54
9.53,-28.61,-65.57,0.92,-0.12,0.55
9.02,-25.50,-59.37,0.93,-0.16,0.53
11.21,-26.87,-55.08,0.94,-0.14,0.51
13.27,-25.45,-50.15,0.94,-0.12,0.53
12.50,-23.10,-45.42,0.94,-0.12,0.51
12.40,-20.70,-39.44,0.93,-0.10,0.54
9.45,-14.61,-29.59,0.94,-0.11,0.53
6.37,-11.47,-20.98,0.94,-0.10,0.51
2.58,-9.33,-16.82,0.93,-0.07,0.52
0.84,-6.64,-14.03,0.92,-0.04,0.52
1.10,-3.36,-12.20,0.91,-0.04,0.53
0.60,-0.31,-8.93,0.91,-0.04,0.53
-0.89,0.60,-7.18,0.91,-0.05,0.54
-2.72,1.77,-6.89,0.91,-0.05,0.55
-2.75,0.96,-6.44,0.92,-0.04,0.52
-2.78,2.18,-2.32,0.92,-0.04,0.52
-3.21,1.45,0.63,0.91,-0.05,0.52
-4.43,1.44,3.73,0.92,-0.05,0.53
-6.15,1.65,6.93,0.92,-0.05,0.54
-7.91,1.88,8.41,0.90,-0.03,0.54
-8.27,3.65,11.76,0.91,-0.04,0.54
-8.44,6.06,16.37,0.92,-0.04,0.54
-9.51,7.82,21.13,0.92,-0.06,0.54
-12.17,9.33,26.63,0.94,-0.08,0.57
-12.47,12.26,32.02,0.94,-0.08,0.57
-12.60,19.60,39.44,0.96,-0.09,0.57
-15.08,25.63,46.40,0.98,-0.09,0.55
-18.44,28.81,48.41,0.96,-0.09,0.55
-16.79,30.66,42.89,0.91,-0.07,0.54
-10.02,28.79,37.59,0.89,-0.06,0.54
-8.46,23.11,33.13,0.87,-0.07,0.52
-7.76,19.95,31.40,0.86,-0.11,0.51
-4.40,18.63,31.92,0.86,-0.12,0.52
-3.16,18.18,34.05,0.87,-0.12,0.52
-0.85,17.44,32.75,0.85,-0.11,0.53
-0.08,21.77,32.56,0.87,-0.10,0.55
-0.56,24.69,31.69,0.86,-0.08,0.55
1.88,26.26,32.18,0.84,-0.05,0.58
6.63,21.56,32.55,0.83,-0.08,0.61
8.23,14.66,33.18,0.84,-0.14,0.57
7.11,13.13,30.75,0.86,-0.17,0.56
4.49,17.28,26.60,0.81,-0.17,0.57
3.11,17.65,21.42,0.81,-0.16,0.59
2.58,19.51,16.56,0.80,-0.16,0.60
5.15,19.88,14.95,0.83,-0.15,0.59
5.08,18.73,15.86,0.85,-0.17,0.60
1.51,22.53,16.17,0.85,-0.19,0.60
2.60,15.15,12.67,0.84,-0.18,0.61
3.19,13.74,10.03,0.85,-0.17,0.60
5.47,14.23,9.80,0.85,-0.18,0.60
3.77,13.05,9.65,0.85,-0.18,0.60
3.15,9.88,8.29,0.83,-0.17,0.62
3.25,7.36,7.10,0.83,-0.17,0.61
3.04,5.83,5.62,0.83,-0.17,0.61
2.93,4.98,4.49,0.83,-0.18,0.61
3.28,5.57,4.35,0.84,-0.17,0.63
2.34,5.39,3.95,0.82,-0.17,0.61
2.03,6.11,4.81,0.84,-0.18,0.61
1.48,7.44,6.37,0.84,-0.18,0.60
1.62,5.76,4.99,0.83,-0.17,0.62
2.60,5.65,3.53,0.82,-0.16,0.63
2.76,5.63,3.80,0.82,-0.16,0.63
2.89,6.90,3.83,0.81,-0.16,0.62
3.83,7.59,4.24,0.82,-0.18,0.62
3.89,7.07,4.41,0.83,-0.17,0.61
4.38,6.21,2.93,0.82,-0.17,0.62
5.04,6.75,3.13,0.83,-0.18,0.62
4.93,6.84,4.02,0.83,-0.19,0.62
4.60,6.78,5.02,0.85,-0.19,0.62
3.79,5.54,5.33,0.83,-0.19,0.63
3.10,4.93,4.92,0.83,-0.19,0.63
3.04,3.86,4.75,0.82,-0.19,0.64
2.99,2.08,4.35,0.82,-0.18,0.63
2.82,0.92,3.89,0.82,-0.17,0.63
2.79,0.63,3.30,0.82,-0.18,0.63
2.38,0.44,2.67,0.82,-0.19,0.63
2.52,1.31,3.15,0.81,-0.19,0.62
2.63,2.34,3.77,0.82,-0.19,0.62
1.71,2.84,4.44,0.82,-0.20,0.62
1.40,2.79,3.85,0.82,-0.20,0.63
1.76,2.78,3.60,0.83,-0.20,0.63
1.57,2.72,2.66,0.83,-0.19,0.62
1.42,3.13,1.47,0.83,-0.17,0.63
1.51,3.24,1.02,0.82,-0.18,0.63
1.33,2.02,0.43,0.82,-0.19,0.64
1.48,0.79,-0.24,0.81,-0.20,0.64
1.74,0.37,-0.50,0.81,-0.19,0.63
2.34,0.09,-0.56,0.81,-0.18,0.63
2.56,0.00,-0.38,0.82,-0.17,0.64
2.72,-0.72,-0.35,0.82,-0.18,0.63
2.76,-1.19,-0.35,0.82,-0.19,0.63
2.90,-1.28,0.21,0.82,-0.18,0.62
3.10,-0.76,0.38,0.82,-0.18,0.63
