gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0.12,-5.56,-4.34,0.90,-0.09,0.55
-0.43,-3.73,-1.88,0.91,-0.10,0.55
-1.57,-2.73,0.73,0.90,-0.10,0.55
-3.02,-2.32,2.78,0.90,-0.10,0.54
-2.81,-0.67,4.41,0.89,-0.09,0.55
-2.41,1.88,6.34,0.90,-0.09,0.55
-2.69,2.99,9.18,0.89,-0.09,0.55
-2.84,2.96,9.44,0.89,-0.07,0.56
-2.38,4.11,9.98,0.89,-0.09,0.56
-1.88,4.69,10.73,0.90,-0.10,0.56
-1.92,4.34,12.60,0.90,-0.11,0.56
-2.82,2.70,11.50,0.89,-0.10,0.56
-2.17,1.53,9.91,0.87,-0.08,0.56
-0.56,1.89,7.50,0.87,-0.07,0.56
0.41,2.67,6.82,0.87,-0.07,0.57
0.46,2.93,6.34,0.87,-0.07,0.57
-0.63,1.86,6.40,0.88,-0.10,0.57
-1.62,-1.51,3.82,0.87,-0.11,0.53
-0.64,-2.82,1.33,0.87,-0.09,0.56
0.46,-3.02,0.00,0.87,-0.09,0.57
1.13,-3.97,0.44,0.89,-0.09,0.56
1.39,-7.10,-1.95,0.86,-0.09,0.56
1.68,-7.89,-3.80,0.86,-0.10,0.57
0.90,-6.40,-4.32,0.87,-0.09,0.56
-0.63,-3.71,-2.23,0.89,-0.10,0.57
-2.06,-4.37,-1.97,0.88,-0.10,0.55
-2.63,-4.96,-2.52,0.88,-0.10,0.56
-1.51,-3.48,-2.18,0.89,-0.09,0.54
-2.08,-1.88,-1.92,0.89,-0.09,0.55
-1.83,-0.41,-1.21,0.88,-0.09,0.54
-1.21,1.57,0.56,0.88,-0.09,0.54
-0.72,1.40,0.85,0.89,-0.10,0.55
-1.39,0.67,0.82,0.89,-0.10,0.56
-1.21,0.53,-0.21,0.89,-0.10,0.55
-1.19,0.34,-0.82,0.88,-0.08,0.55
-0.66,0.67,-0.53,0.88,-0.09,0.55
-0.24,0.46,-1.11,0.88,-0.08,0.55
-0.72,0.14,-1.02,0.89,-0.08,0.55
-0.20,1.34,-0.20,0.90,-0.09,0.55
0.44,2.02,0.18,0.88,-0.09,0.55
0.78,1.13,0.70,0.89,-0.10,0.55
0.47,-0.06,0.90,0.89,-0.10,0.55
0.24,0.37,-0.09,0.89,-0.09,0.55
