gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
2.29,0.11,-0.05,0.78,-0.12,0.70
2.21,0.21,-0.15,0.78,-0.12,0.71
2.11,0.18,-0.17,0.77,-0.12,0.70
1.97,0.08,-0.55,0.78,-0.12,0.71
1.82,0.41,-0.67,0.78,-0.13,0.70
1.63,0.63,-0.70,0.78,-0.12,0.70
1.40,0.64,-0.63,0.77,-0.12,0.71
1.51,0.72,-0.53,0.78,-0.12,0.70
1.22,0.26,-1.02,0.78,-0.12,0.70
0.92,0.06,-1.25,0.78,-0.11,0.71
1.22,-0.09,-0.92,0.78,-0.11,0.71
1.13,-0.14,-0.92,0.78,-0.12,0.71
1.21,-0.23,-0.96,0.78,-0.11,0.70
1.45,0.17,-1.10,0.78,-0.11,0.71
1.53,0.35,-0.52,0.78,-0.11,0.71
1.33,0.49,-0.49,0.78,-0.12,0.70
1.07,0.69,-0.27,0.78,-0.11,0.71
1.11,0.53,-0.44,0.78,-0.11,0.69
0.92,0.38,-0.70,0.77,-0.12,0.70
1.56,0.05,-0.75,0.77,-0.11,0.71
2.11,0.32,-0.31,0.77,-0.12,0.70
1.85,0.44,-0.56,0.78,-0.12,0.70
1.16,0.56,-0.92,0.79,-0.13,0.70
0.95,-0.12,-1.80,0.78,-0.12,0.71
1.08,-0.82,-2.78,0.78,-0.11,0.71
2.12,-0.49,-3.02,0.78,-0.10,0.71
2.95,-0.49,-2.95,0.77,-0.10,0.71
3.97,-0.70,-3.65,0.78,-0.11,0.71
4.61,-1.42,-3.80,0.77,-0.12,0.71
5.28,-2.52,-4.27,0.77,-0.12,0.70
5.18,-4.03,-5.73,0.77,-0.11,0.70
4.95,-5.28,-8.12,0.77,-0.09,0.70
4.56,-7.05,-10.11,0.77,-0.10,0.70
3.44,-10.81,-12.85,0.77,-0.10,0.71
2.49,-16.11,-15.31,0.77,-0.11,0.71
1.62,-23.59,-18.06,0.75,-0.13,0.70
2.08,-28.31,-20.53,0.77,-0.13,0.67
0.61,-28.85,-23.15,0.79,-0.10,0.68
3.54,-25.71,-27.73,0.78,-0.07,0.69
3.01,-30.20,-33.40,0.84,-0.04,0.69
-1.65,-16.53,-29.94,0.82,-0.07,0.66
-1.15,-19.36,-27.71,0.83,-0.07,0.66
-5.11,-22.53,-25.92,0.82,-0.07,0.71
-8.99,-25.98,-26.05,0.79,-0.08,0.76
-8.18,-23.01,-24.41,0.80,-0.09,0.69
-6.21,-15.40,-15.91,0.83,-0.09,0.65
-5.53,-5.82,-4.84,0.87,-0.11,0.62
-6.93,0.99,3.66,0.89,-0.11,0.63
-9.22,3.47,6.29,0.88,-0.10,0.66
-6.47,2.46,5.88,0.85,-0.07,0.68
-2.85,0.49,3.82,0.84,-0.06,0.68
1.68,3.57,6.73,0.86,-0.07,0.64
4.87,11.27,14.26,0.86,-0.09,0.66
4.50,16.78,21.74,0.83,-0.12,0.66
2.23,18.34,26.52,0.81,-0.14,0.66
3.18,20.03,27.18,0.79,-0.12,0.65
3.54,22.18,25.16,0.78,-0.10,0.67
3.01,20.46,20.72,0.77,-0.09,0.66
2.75,16.52,16.75,0.77,-0.10,0.68
3.68,14.12,14.82,0.77,-0.09,0.67
3.16,11.83,13.11,0.78,-0.10,0.67
2.49,11.60,11.56,0.78,-0.10,0.68
1.53,9.71,8.58,0.78,-0.09,0.68
1.76,7.92,6.27,0.79,-0.09,0.68
3.91,8.87,6.15,0.79,-0.09,0.67
4.76,9.92,7.69,0.80,-0.10,0.69
5.28,9.31,7.79,0.79,-0.10,0.68
7.11,7.82,5.89,0.79,-0.10,0.70
9.24,6.23,4.93,0.79,-0.09,0.69
9.33,5.91,4.87,0.79,-0.08,0.69
10.08,4.15,3.91,0.79,-0.08,0.69
10.50,1.79,2.44,0.78,-0.09,0.69
10.67,1.30,1.95,0.78,-0.09,0.70
9.01,-0.12,-0.18,0.79,-0.09,0.70
7.73,-0.23,-0.75,0.80,-0.09,0.71
7.31,-0.43,-0.87,0.79,-0.10,0.70
6.85,0.24,1.19,0.79,-0.11,0.70
4.69,-0.79,1.73,0.79,-0.11,0.70
3.11,-0.52,1.80,0.79,-0.11,0.70
1.86,0.96,1.47,0.79,-0.11,0.71
0.63,1.59,1.44,0.78,-0.11,0.71
-0.20,2.50,2.50,0.78,-0.11,0.70
-1.04,3.02,3.63,0.79,-0.11,0.70
-1.21,3.02,4.06,0.79,-0.12,0.70
-2.47,2.79,4.02,0.80,-0.11,0.70
-2.67,2.47,4.12,0.80,-0.11,0.69
-2.44,2.06,4.38,0.79,-0.10,0.70
-1.19,2.53,4.37,0.78,-0.10,0.71
-0.37,3.11,4.75,0.78,-0.12,0.71
-0.23,2.87,4.44,0.79,-0.12,0.69
-0.61,1.77,3.59,0.79,-0.11,0.70
-0.32,0.89,2.63,0.79,-0.11,0.70
0.34,1.48,2.81,0.78,-0.11,0.71
0.12,2.08,3.83,0.79,-0.11,0.70
0.03,2.20,3.42,0.78,-0.11,0.70
0.53,2.47,2.61,0.78,-0.12,0.69
1.11,3.01,2.49,0.78,-0.12,0.70
1.13,3.95,3.50,0.78,-0.12,0.70
0.95,5.34,4.85,0.79,-0.13,0.71
0.84,5.37,5.36,0.78,-0.12,0.70
2.11,5.04,5.50,0.79,-0.13,0.71
2.90,5.42,6.66,0.80,-0.11,0.70
-0.34,-3.10,1.24,0.77,-0.08,0.71
1.01,-4.05,-1.40,0.80,-0.08,0.71
1.57,-4.06,0.00,0.80,-0.10,0.71
-0.02,-5.54,0.58,0.78,-0.13,0.70
-1.18,-5.59,0.32,0.77,-0.15,0.70
-1.31,-4.55,-0.67,0.75,-0.13,0.70
-0.47,-2.29,-0.53,0.76,-0.11,0.69
-0.05,-0.17,0.46,0.77,-0.11,0.69
0.03,0.70,0.47,0.78,-0.11,0.70
-0.14,0.55,0.14,0.79,-0.12,0.70
-0.14,-0.87,-0.23,0.80,-0.13,0.70
0.12,-1.91,-1.01,0.79,-0.13,0.69
1.18,-1.40,-1.24,0.79,-0.12,0.69
1.15,-0.49,-1.50,0.78,-0.10,0.69
1.25,0.41,-1.44,0.78,-0.11,0.69
2.38,1.60,-1.08,0.78,-0.13,0.71
2.43,1.44,-0.15,0.77,-0.12,0.70
3.08,1.18,-0.08,0.77,-0.12,0.70
3.04,1.82,-0.06,0.79,-0.11,0.70
3.01,2.18,-0.11,0.78,-0.11,0.69
3.15,2.32,-0.03,0.78,-0.11,0.69
2.99,2.32,0.27,0.79,-0.11,0.70
3.16,2.41,0.20,0.79,-0.11,0.69
2.89,2.70,0.18,0.78,-0.12,0.69
2.50,2.82,0.12,0.79,-0.12,0.70
2.20,3.10,-0.09,0.78,-0.12,0.71
2.29,2.32,-0.11,0.78,-0.12,0.70
2.17,3.10,0.23,0.78,-0.12,0.69
1.74,3.92,0.40,0.77,-0.14,0.70
0.50,4.35,0.55,0.78,-0.13,0.72
1.15,2.99,-0.15,0.79,-0.12,0.71
1.10,1.92,-0.44,0.79,-0.11,0.71
1.19,1.04,-1.19,0.78,-0.11,0.70
1.27,0.27,-1.13,0.78,-0.12,0.70
1.07,0.00,-1.01,0.77,-0.12,0.69
0.84,1.36,-0.72,0.78,-0.12,0.70
0.49,2.09,-0.64,0.77,-0.11,0.69
0.81,2.55,-0.20,0.79,-0.12,0.70
1.16,1.13,-0.29,0.78,-0.11,0.71
1.69,-0.20,-0.84,0.78,-0.12,0.71
2.21,-1.51,-0.38,0.78,-0.12,0.71
1.85,-0.82,-0.11,0.78,-0.12,0.70
0.99,0.49,-0.46,0.78,-0.12,0.69
0.24,1.92,-1.07,0.78,-0.11,0.70
0.15,2.12,-0.95,0.78,-0.12,0.71
1.10,1.69,-0.69,0.77,-0.12,0.71
1.85,1.27,-0.90,0.78,-0.11,0.71
1.56,0.32,-0.78,0.79,-0.11,0.70
1.80,0.76,-1.21,0.77,-0.11,0.71
1.71,1.13,-1.34,0.78,-0.11,0.71
1.53,2.08,-0.92,0.77,-0.12,0.70
1.65,3.54,-0.44,0.78,-0.11,0.70
1.80,2.58,-0.47,0.79,-0.11,0.72
2.76,1.24,-0.23,0.78,-0.12,0.71
3.08,0.56,-0.11,0.78,-0.12,0.71
2.38,0.20,0.34,0.78,-0.12,0.71
2.18,0.98,0.58,0.78,-0.12,0.71
2.27,1.53,0.79,0.78,-0.12,0.70
1.37,2.03,0.96,0.78,-0.12,0.71
1.60,2.29,0.67,0.78,-0.11,0.70
2.11,2.11,0.49,0.77,-0.12,0.72
1.98,1.50,0.20,0.78,-0.11,0.71
1.62,0.43,-0.05,0.78,-0.11,0.72
1.05,0.29,-0.32,0.78,-0.12,0.70
1.53,-0.49,-0.67,0.78,-0.12,0.70
1.79,-1.05,-0.95,0.77,-0.11,0.71
2.06,0.20,-0.69,0.77,-0.11,0.71
1.19,0.41,-0.37,0.77,-0.12,0.71
1.42,0.12,-0.06,0.79,-0.11,0.70
1.53,0.89,-0.31,0.78,-0.11,0.70
1.01,1.16,-0.29,0.78,-0.11,0.69
0.56,0.93,-0.17,0.78,-0.11,0.71
1.13,0.69,-0.50,0.78,-0.12,0.72
0.90,0.06,-0.52,0.77,-0.11,0.71
0.52,-0.23,-0.24,0.78,-0.11,0.71
0.58,0.23,0.08,0.77,-0.12,0.71
0.37,0.98,0.43,0.78,-0.11,0.71
-0.12,1.59,0.81,0.77,-0.13,0.71
-0.05,1.95,0.98,0.77,-0.12,0.70
-0.08,1.95,1.34,0.77,-0.12,0.70
0.63,1.56,1.21,0.78,-0.12,0.70
2.27,2.03,1.05,0.78,-0.12,0.71
1.79,1.37,0.79,0.78,-0.11,0.70
2.05,0.87,0.70,0.78,-0.12,0.71
2.61,0.98,0.55,0.77,-0.12,0.71
2.87,1.01,0.32,0.77,-0.11,0.72
2.90,0.90,0.21,0.78,-0.12,0.72
2.05,0.17,-0.21,0.78,-0.11,0.72
2.18,0.60,-0.49,0.78,-0.11,0.72
2.27,1.31,-0.14,0.78,-0.13,0.71
2.06,0.87,-0.49,0.78,-0.12,0.71
1.98,0.18,-0.87,0.78,-0.12,0.71
1.54,-0.03,-0.82,0.78,-0.12,0.71
0.90,-1.01,-1.05,0.78,-0.12,0.71
1.08,-1.34,-0.89,0.78,-0.12,0.71
0.44,-1.02,-1.01,0.77,-0.12,0.72
0.81,-0.63,-0.87,0.77,-0.11,0.71
1.31,-0.18,-0.41,0.78,-0.11,0.71
1.25,-0.03,-0.61,0.78,-0.12,0.71
0.90,-0.23,-0.69,0.79,-0.12,0.71
0.60,-0.67,-0.98,0.78,-0.13,0.71
0.41,-0.87,-0.66,0.77,-0.13,0.71
0.44,-0.89,-0.46,0.77,-0.12,0.71
0.35,0.11,-0.47,0.77,-0.11,0.70
0.52,0.69,-0.53,0.78,-0.10,0.72
0.98,0.61,-0.34,0.78,-0.11,0.72
1.60,0.05,0.03,0.77,-0.12,0.72
1.95,-0.17,0.58,0.77,-0.13,0.71
1.77,1.01,0.90,0.77,-0.12,0.71
0.82,2.00,1.01,0.78,-0.12,0.71
0.41,1.95,0.82,0.78,-0.12,0.70
0.29,0.87,0.21,0.78,-0.11,0.70
0.69,-0.50,0.17,0.77,-0.12,0.70
0.92,-0.96,0.29,0.77,-0.11,0.70
0.92,-0.72,0.31,0.77,-0.11,0.70
0.99,0.14,0.20,0.76,-0.11,0.70
0.93,1.07,-0.14,0.77,-0.11,0.70
0.90,1.34,-0.20,0.77,-0.11,0.70
1.11,0.98,-0.37,0.78,-0.11,0.71
0.90,0.93,-0.92,0.79,-0.13,0.72
0.73,1.25,-1.19,0.79,-0.12,0.72
0.24,1.25,-1.44,0.79,-0.13,0.71
-0.31,0.98,-1.63,0.79,-0.13,0.72
-0.60,0.63,-1.30,0.79,-0.14,0.71
-0.50,0.72,-0.27,0.78,-0.13,0.71
-0.38,1.50,0.50,0.78,-0.12,0.71
-0.15,2.20,1.22,0.78,-0.11,0.70
0.29,1.71,1.22,0.78,-0.10,0.70
0.87,0.61,0.92,0.77,-0.09,0.70
2.24,-0.47,0.90,0.76,-0.10,0.70
3.60,-1.13,1.83,0.75,-0.10,0.70
4.08,-0.81,2.17,0.76,-0.10,0.69
3.82,0.03,1.86,0.76,-0.11,0.69
4.34,1.33,1.27,0.76,-0.12,0.70
3.28,1.69,0.90,0.77,-0.13,0.72
3.21,1.27,0.87,0.77,-0.13,0.71
1.88,1.62,-0.14,0.78,-0.14,0.73
1.07,2.17,-0.87,0.79,-0.14,0.73
-0.18,1.83,-1.92,0.79,-0.15,0.72
-0.93,1.04,-2.47,0.79,-0.14,0.73
-1.07,0.18,-2.46,0.79,-0.14,0.73
-1.51,0.20,-2.03,0.78,-0.12,0.72
-0.75,1.10,-1.13,0.78,-0.12,0.71
-0.67,1.86,-0.47,0.78,-0.11,0.71
0.58,1.53,0.23,0.78,-0.10,0.71
1.57,-0.12,0.26,0.78,-0.09,0.70
2.96,-2.15,-0.03,0.77,-0.09,0.70
3.85,-3.47,0.20,0.75,-0.09,0.71
4.79,-2.95,0.55,0.74,-0.10,0.70
4.85,-1.88,1.45,0.74,-0.11,0.69
4.58,-0.92,1.73,0.75,-0.12,0.71
4.46,-0.14,1.13,0.75,-0.13,0.69
3.48,0.84,1.42,0.76,-0.15,0.70
1.54,0.09,0.52,0.77,-0.15,0.71
0.73,0.12,-1.11,0.78,-0.14,0.72
-0.38,0.66,-1.65,0.79,-0.14,0.72
-1.94,0.98,-1.95,0.79,-0.15,0.72
-2.34,0.98,-2.78,0.80,-0.15,0.73
-2.72,0.47,-3.30,0.79,-0.14,0.71
-3.21,-0.21,-3.16,0.80,-0.14,0.73
-2.89,0.18,-2.40,0.79,-0.12,0.72
-2.41,0.29,-1.95,0.78,-0.12,0.71
-1.48,0.29,-1.42,0.79,-0.10,0.70
-0.21,-0.26,-1.10,0.77,-0.09,0.70
0.99,-1.68,-0.87,0.76,-0.09,0.70
2.85,-2.15,-0.12,0.75,-0.09,0.70
3.51,-1.74,0.67,0.74,-0.09,0.70
2.81,-0.93,0.32,0.74,-0.12,0.71
2.09,-0.44,-0.20,0.74,-0.14,0.69
1.34,1.18,-0.52,0.76,-0.13,0.70
0.15,2.76,-0.64,0.77,-0.12,0.71
-0.58,3.50,-1.04,0.79,-0.11,0.71
-1.10,2.79,-1.65,0.80,-0.13,0.72
-0.70,0.41,-3.01,0.81,-0.14,0.74
-1.37,-0.18,-3.76,0.80,-0.13,0.73
-1.97,-0.99,-3.45,0.80,-0.14,0.72
-1.74,-0.82,-2.27,0.79,-0.13,0.71
-1.18,-0.11,-1.04,0.79,-0.13,0.71
-0.75,0.73,0.06,0.79,-0.12,0.70
-0.40,1.02,0.63,0.79,-0.10,0.71
0.60,0.84,0.66,0.77,-0.10,0.69
1.59,-0.63,0.98,0.75,-0.10,0.70
2.67,-1.73,0.64,0.74,-0.09,0.70
4.55,-0.90,1.74,0.74,-0.09,0.69
4.90,-0.17,2.61,0.75,-0.09,0.70
4.78,0.95,2.08,0.76,-0.11,0.70
3.98,1.65,1.30,0.77,-0.13,0.70
3.39,2.00,0.40,0.78,-0.13,0.70
2.63,1.50,-0.37,0.78,-0.13,0.71
1.85,1.30,-1.33,0.79,-0.13,0.72
0.75,1.16,-2.43,0.80,-0.14,0.71
0.05,0.21,-2.76,0.79,-0.15,0.74
-0.02,-0.84,-2.89,0.79,-0.15,0.73
-0.23,-0.82,-2.76,0.78,-0.15,0.73
-0.69,0.18,-2.15,0.78,-0.13,0.72
-1.10,1.37,-1.22,0.79,-0.13,0.71
-1.05,0.75,-0.66,0.79,-0.10,0.71
