gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
4.21,1.66,2.00,0.79,-0.19,0.66
4.14,1.40,2.34,0.80,-0.20,0.66
4.12,0.92,1.22,0.80,-0.20,0.66
2.92,-0.43,0.49,0.80,-0.19,0.66
1.56,-0.84,1.50,0.80,-0.20,0.67
1.86,-0.67,2.20,0.78,-0.20,0.67
2.73,-0.27,1.63,0.78,-0.19,0.67
2.58,-0.02,1.73,0.79,-0.20,0.67
1.88,-1.66,3.77,0.80,-0.17,0.66
0.24,-1.28,5.27,0.81,-0.18,0.68
1.04,-0.92,6.44,0.79,-0.19,0.67
2.34,-0.29,6.58,0.79,-0.20,0.65
2.84,-0.66,7.21,0.79,-0.18,0.64
0.66,-0.60,8.84,0.80,-0.17,0.66
-0.26,0.09,10.84,0.80,-0.18,0.66
-0.06,0.12,10.55,0.78,-0.19,0.67
1.33,0.67,8.24,0.78,-0.22,0.68
1.10,0.67,5.60,0.77,-0.23,0.68
-1.69,-0.35,4.27,0.80,-0.23,0.69
-2.11,-2.44,3.50,0.79,-0.21,0.66
-1.22,-2.84,2.43,0.79,-0.20,0.69
-0.96,-3.39,3.15,0.79,-0.22,0.69
-2.53,-5.02,2.26,0.79,-0.21,0.67
-3.51,-3.98,2.29,0.79,-0.23,0.68
-2.72,-4.18,0.66,0.78,-0.22,0.67
-2.60,-3.42,-0.23,0.79,-0.22,0.68
-3.30,-4.20,-0.26,0.79,-0.23,0.67
-4.96,-4.52,-0.52,0.78,-0.24,0.68
-5.24,-3.82,-0.69,0.78,-0.24,0.67
-5.57,-4.95,-0.75,0.79,-0.22,0.66
-5.01,-4.56,-1.85,0.79,-0.23,0.67
-3.91,-3.28,-1.86,0.79,-0.22,0.66
-2.89,-3.24,-2.89,0.79,-0.21,0.66
-2.06,-2.44,-2.40,0.80,-0.22,0.66
-2.12,-2.20,-2.20,0.80,-0.22,0.66
-2.63,-1.89,-2.23,0.80,-0.22,0.66
-1.71,-1.88,-2.98,0.79,-0.21,0.66
-0.92,-1.82,-3.47,0.80,-0.22,0.66
-1.54,-2.44,-2.69,0.80,-0.22,0.66
-2.23,-2.50,-2.92,0.80,-0.22,0.66
-1.18,-3.53,-4.29,0.79,-0.22,0.65
-1.19,-3.79,-4.41,0.80,-0.21,0.67
-0.90,-2.63,-2.85,0.80,-0.21,0.66
-1.66,-1.82,-2.72,0.79,-0.20,0.64
-1.69,-3.60,-2.41,0.80,-0.21,0.65
-0.89,-2.49,-2.34,0.79,-0.21,0.65
-0.93,-2.35,-2.14,0.80,-0.22,0.66
-1.27,-3.24,-2.38,0.81,-0.21,0.65
-1.98,-1.92,-0.46,0.81,-0.22,0.66
-2.81,-2.08,-0.21,0.80,-0.21,0.65
-2.32,-1.69,-0.24,0.79,-0.23,0.65
-2.38,-1.92,0.50,0.81,-0.22,0.65
-3.02,-1.91,0.56,0.80,-0.21,0.65
-1.86,-1.13,0.79,0.80,-0.22,0.66
-1.19,-0.79,1.24,0.79,-0.22,0.65
-0.44,-0.40,1.21,0.80,-0.22,0.65
0.27,-0.56,0.66,0.80,-0.22,0.65
-1.33,-0.61,0.72,0.81,-0.23,0.66
-0.73,-1.44,-0.09,0.80,-0.21,0.65
-0.24,-1.40,-0.27,0.81,-0.22,0.65
-0.12,-1.22,-0.49,0.80,-0.21,0.65
0.53,0.15,-0.55,0.80,-0.22,0.66
0.43,0.41,0.00,0.80,-0.22,0.65
0.15,0.03,0.60,0.80,-0.23,0.65
-0.41,0.23,1.37,0.80,-0.23,0.65
-0.14,-0.55,1.13,0.80,-0.22,0.65
1.04,-0.87,0.17,0.81,-0.21,0.64
1.48,-1.76,0.63,0.81,-0.22,0.64
1.88,-2.24,-0.03,0.81,-0.23,0.65
2.26,-3.45,-0.55,0.80,-0.22,0.64
3.60,-4.38,-1.44,0.80,-0.22,0.63
4.81,-4.27,-1.45,0.80,-0.22,0.64
4.34,-4.09,-1.66,0.80,-0.22,0.65
3.15,-6.06,-2.47,0.80,-0.22,0.64
3.24,-7.31,-3.10,0.81,-0.21,0.65
2.69,-9.82,-4.85,0.79,-0.22,0.65
3.15,-12.37,-7.77,0.78,-0.21,0.64
4.35,-14.52,-11.10,0.76,-0.18,0.65
4.89,-18.79,-15.44,0.75,-0.19,0.65
4.85,-23.21,-27.53,0.74,-0.16,0.65
3.66,-29.74,-39.68,0.76,-0.16,0.65
5.68,-32.18,-44.44,0.79,-0.16,0.64
3.59,-31.05,-43.77,0.81,-0.19,0.61
2.35,-29.11,-42.18,0.84,-0.19,0.60
-1.48,-26.84,-40.66,0.84,-0.20,0.61
-3.65,-28.70,-43.15,0.82,-0.18,0.60
-3.15,-28.98,-45.98,0.83,-0.16,0.59
0.18,-31.18,-44.31,0.91,-0.16,0.57
-1.44,-21.51,-41.53,0.88,-0.17,0.58
0.52,-20.47,-40.35,0.89,-0.18,0.58
0.82,-17.60,-35.73,0.88,-0.19,0.58
3.30,-15.27,-33.76,0.87,-0.17,0.58
2.73,-11.98,-27.50,0.89,-0.14,0.58
-0.09,-5.44,-15.48,0.92,-0.14,0.59
0.15,-0.14,-11.22,0.88,-0.16,0.60
0.38,2.06,-8.12,0.87,-0.15,0.60
-1.85,4.06,-5.95,0.88,-0.13,0.60
-1.50,4.05,-8.11,0.87,-0.10,0.58
1.79,4.69,-10.20,0.86,-0.11,0.60
5.71,6.02,-8.26,0.87,-0.14,0.60
5.98,7.28,-6.70,0.86,-0.16,0.59
2.87,4.78,-8.37,0.85,-0.17,0.59
-0.52,2.34,-9.98,0.85,-0.15,0.61
-2.02,0.76,-9.60,0.87,-0.12,0.59
-3.01,1.82,-6.67,0.88,-0.11,0.59
-3.59,1.86,-5.59,0.86,-0.11,0.58
-4.24,2.31,-4.17,0.87,-0.11,0.60
-4.26,0.93,-3.53,0.88,-0.11,0.60
-3.34,-0.96,-4.08,0.88,-0.13,0.60
-1.56,-3.88,-4.87,0.87,-0.13,0.59
-3.79,-6.76,-4.18,0.87,-0.14,0.61
-2.92,-8.35,-1.94,0.87,-0.13,0.59
-2.90,-7.04,1.68,0.88,-0.15,0.57
-3.42,-5.19,5.82,0.89,-0.18,0.57
-5.13,-4.72,8.12,0.89,-0.16,0.56
-5.80,-2.32,9.31,0.88,-0.13,0.55
-5.59,4.35,11.94,0.86,-0.12,0.58
-5.11,7.37,14.53,0.87,-0.11,0.58
-6.24,12.75,18.43,0.87,-0.13,0.59
-5.59,12.73,17.97,0.86,-0.10,0.57
-3.71,12.21,15.95,0.86,-0.09,0.57
0.29,10.96,17.04,0.88,-0.10,0.58
-1.37,5.77,15.54,0.87,-0.11,0.57
-0.31,6.44,13.50,0.84,-0.10,0.58
0.98,7.53,12.96,0.85,-0.11,0.57
1.13,10.38,13.13,0.84,-0.14,0.58
2.44,13.59,15.02,0.84,-0.15,0.58
0.85,12.64,13.62,0.84,-0.15,0.59
4.05,14.02,12.32,0.85,-0.13,0.60
2.92,10.79,11.80,0.86,-0.15,0.60
6.06,11.10,11.59,0.86,-0.15,0.61
5.13,9.10,11.28,0.85,-0.15,0.60
9.92,0.38,9.66,0.86,-0.14,0.62
8.02,-1.51,8.53,0.83,-0.15,0.60
6.09,5.18,9.24,0.80,-0.18,0.58
5.21,17.33,12.23,0.80,-0.18,0.58
4.44,17.44,12.96,0.83,-0.18,0.60
3.59,11.51,10.47,0.85,-0.18,0.63
2.05,8.81,8.08,0.84,-0.17,0.63
1.02,9.27,6.49,0.83,-0.16,0.61
3.02,7.44,7.10,0.83,-0.16,0.62
0.89,4.63,6.56,0.83,-0.17,0.61
-1.22,1.50,5.04,0.84,-0.17,0.62
1.76,-1.07,3.11,0.84,-0.15,0.62
2.32,-4.53,1.40,0.84,-0.16,0.63
1.65,-5.39,1.02,0.83,-0.16,0.61
-0.40,-3.44,0.63,0.82,-0.18,0.61
-0.31,-0.84,1.65,0.83,-0.18,0.61
0.75,1.82,2.06,0.85,-0.16,0.63
0.58,2.21,2.05,0.85,-0.17,0.62
2.98,2.27,1.36,0.84,-0.16,0.60
3.39,1.24,0.50,0.84,-0.16,0.62
1.73,-1.13,0.63,0.87,-0.17,0.66
3.53,0.24,-0.34,0.84,-0.15,0.62
5.57,-1.74,-0.82,0.84,-0.18,0.62
2.49,1.57,1.01,0.83,-0.19,0.61
0.12,4.64,2.38,0.81,-0.20,0.61
-0.64,6.63,2.99,0.82,-0.18,0.63
-0.56,7.04,3.40,0.83,-0.17,0.63
-1.15,6.63,2.87,0.83,-0.17,0.63
0.41,7.42,3.45,0.83,-0.17,0.63
1.53,5.60,3.19,0.83,-0.17,0.64
2.08,5.34,3.45,0.83,-0.16,0.62
2.66,3.39,3.33,0.84,-0.17,0.63
4.56,2.90,3.36,0.83,-0.18,0.64
2.26,3.11,3.53,0.82,-0.20,0.61
2.50,1.94,2.98,0.83,-0.19,0.63
3.25,-2.02,2.66,0.84,-0.18,0.63
4.11,-5.77,2.58,0.83,-0.18,0.64
