gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.56,0.78,0.61,0.82,-0.18,0.64
1.40,0.09,0.40,0.82,-0.18,0.65
1.59,-0.76,0.18,0.82,-0.18,0.65
2.03,-1.77,0.26,0.80,-0.18,0.65
2.84,-1.76,0.72,0.81,-0.18,0.65
2.64,-1.57,0.70,0.80,-0.19,0.65
2.50,-0.73,1.04,0.81,-0.19,0.65
2.32,-0.21,1.10,0.81,-0.19,0.65
2.06,0.50,1.25,0.81,-0.19,0.64
2.05,1.27,1.97,0.81,-0.20,0.65
2.24,1.53,2.67,0.82,-0.19,0.65
2.23,1.95,2.44,0.81,-0.19,0.64
2.46,2.12,2.75,0.81,-0.19,0.65
2.43,2.15,2.37,0.81,-0.18,0.65
2.55,1.91,1.97,0.80,-0.19,0.65
3.04,1.47,1.24,0.80,-0.19,0.64
3.53,1.34,1.62,0.80,-0.18,0.65
3.69,1.60,2.03,0.80,-0.20,0.65
4.12,2.02,2.47,0.81,-0.19,0.64
3.76,1.51,1.98,0.81,-0.19,0.65
3.94,1.47,1.80,0.80,-0.19,0.65
4.47,2.40,2.60,0.80,-0.20,0.65
4.41,2.43,2.69,0.81,-0.19,0.65
4.03,2.50,2.72,0.81,-0.19,0.65
3.18,2.85,2.11,0.82,-0.19,0.65
2.95,3.19,1.60,0.81,-0.20,0.65
2.82,3.53,2.18,0.80,-0.20,0.65
2.67,3.74,1.92,0.80,-0.19,0.65
2.67,4.20,1.92,0.80,-0.19,0.66
2.66,4.26,2.00,0.80,-0.19,0.66
2.61,4.03,1.92,0.81,-0.19,0.66
2.58,3.16,1.71,0.80,-0.19,0.66
2.89,2.87,1.83,0.81,-0.19,0.64
3.21,3.37,1.83,0.80,-0.19,0.66
3.24,3.59,2.55,0.81,-0.19,0.66
2.76,2.38,2.35,0.80,-0.19,0.66
2.70,1.42,1.53,0.80,-0.19,0.66
3.04,0.84,1.44,0.80,-0.19,0.66
2.87,0.69,1.08,0.80,-0.19,0.66
2.67,1.04,1.79,0.81,-0.20,0.66
2.03,0.27,1.36,0.81,-0.19,0.66
2.34,-0.66,0.58,0.80,-0.18,0.65
2.78,-0.55,0.63,0.80,-0.18,0.67
2.26,-0.55,2.18,0.80,-0.18,0.66
2.27,-0.55,2.23,0.80,-0.19,0.66
2.84,-0.95,1.42,0.80,-0.18,0.65
2.61,-1.10,1.66,0.81,-0.18,0.65
2.32,-1.88,2.87,0.81,-0.18,0.65
2.84,-2.55,3.53,0.81,-0.18,0.65
3.59,-2.44,4.40,0.81,-0.19,0.65
4.61,-3.89,5.44,0.81,-0.18,0.66
3.74,-4.06,5.50,0.80,-0.18,0.66
3.45,-6.12,6.47,0.81,-0.17,0.64
1.05,-7.02,7.53,0.81,-0.18,0.66
0.34,-6.81,7.97,0.81,-0.19,0.67
1.65,-5.89,6.37,0.79,-0.20,0.65
-2.20,-3.68,6.26,0.80,-0.18,0.57
-2.11,-6.26,5.10,0.80,-0.23,0.66
