gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-1.88,0.26,-2.52,0.66,-0.23,0.80
-0.73,0.72,-2.12,0.67,-0.23,0.79
-1.42,1.16,-1.98,0.66,-0.23,0.79
-1.36,2.78,-2.09,0.66,-0.23,0.78
-0.34,2.08,-1.63,0.69,-0.24,0.79
-0.75,-1.42,-1.92,0.70,-0.24,0.78
-1.25,0.46,-2.38,0.68,-0.24,0.78
-1.97,1.56,-2.76,0.68,-0.23,0.78
-1.92,-1.36,-3.24,0.69,-0.23,0.79
-1.60,-1.77,-3.24,0.68,-0.23,0.79
-2.17,-0.73,-3.10,0.67,-0.23,0.79
-3.18,-2.00,-2.64,0.67,-0.23,0.79
-0.84,-1.11,-2.70,0.67,-0.22,0.79
-1.54,-0.75,-2.43,0.67,-0.22,0.79
-1.13,-0.98,-1.89,0.67,-0.23,0.79
-0.06,-1.28,-1.71,0.67,-0.23,0.78
-0.06,-0.81,-1.37,0.67,-0.23,0.79
0.26,-0.03,-0.93,0.67,-0.23,0.79
0.17,-0.49,-0.52,0.69,-0.23,0.79
-0.02,-1.66,-0.52,0.68,-0.24,0.79
0.21,-1.15,-0.37,0.68,-0.23,0.78
0.09,-0.21,-0.05,0.67,-0.23,0.79
-0.05,0.27,0.41,0.68,-0.24,0.78
-0.43,-0.18,0.53,0.68,-0.25,0.79
0.05,-0.32,0.46,0.68,-0.25,0.79
0.46,-0.67,0.79,0.69,-0.25,0.78
0.78,-1.97,0.27,0.69,-0.24,0.78
0.23,-2.03,-0.82,0.69,-0.24,0.79
0.82,-1.86,-1.83,0.68,-0.23,0.80
2.82,-2.31,-1.98,0.67,-0.24,0.80
3.79,-3.31,-1.36,0.67,-0.24,0.79
2.89,-3.42,-0.67,0.67,-0.24,0.77
1.51,-2.78,-0.92,0.67,-0.25,0.77
0.82,-2.81,-2.09,0.69,-0.24,0.77
0.82,-3.50,-2.60,0.69,-0.24,0.78
0.79,-4.73,-3.15,0.68,-0.23,0.78
1.21,-5.74,-3.80,0.68,-0.24,0.77
2.00,-7.48,-4.21,0.68,-0.23,0.77
2.29,-10.14,-5.40,0.68,-0.23,0.76
2.00,-10.75,-6.50,0.69,-0.22,0.76
1.65,-11.56,-8.32,0.69,-0.22,0.77
1.18,-12.60,-9.05,0.69,-0.23,0.77
1.44,-13.08,-9.11,0.68,-0.23,0.77
1.18,-12.31,-8.26,0.69,-0.24,0.77
1.50,-14.67,-10.34,0.69,-0.21,0.77
3.66,-17.80,-13.62,0.69,-0.18,0.76
7.48,-22.99,-24.06,0.68,-0.22,0.75
10.23,-17.97,-11.73,0.74,-0.21,0.77
6.34,-19.54,-7.88,0.71,-0.22,0.76
5.30,-22.44,-11.16,0.71,-0.20,0.76
8.49,-27.37,-13.44,0.70,-0.20,0.74
10.15,-34.93,-17.44,0.68,-0.20,0.77
22.81,-58.09,-47.31,0.58,-0.06,0.87
29.30,-49.71,-63.68,0.56,-0.07,0.79
32.06,-40.87,-50.76,0.75,-0.15,0.71
16.90,-32.58,-45.40,0.78,-0.24,0.71
3.98,-42.61,-56.82,0.73,-0.22,0.75
2.63,-50.47,-67.05,0.72,-0.15,0.75
6.31,-49.73,-72.21,0.73,-0.08,0.75
9.28,-39.42,-68.93,0.73,-0.09,0.74
10.40,-25.98,-59.92,0.78,-0.15,0.72
10.75,-17.33,-49.11,0.84,-0.21,0.70
10.78,-12.41,-39.53,0.87,-0.24,0.69
7.92,-14.38,-31.30,0.87,-0.25,0.68
5.07,-16.52,-28.09,0.84,-0.19,0.69
4.21,-12.84,-25.18,0.80,-0.15,0.70
3.48,-7.08,-16.66,0.82,-0.16,0.70
0.35,-3.63,-7.27,0.84,-0.16,0.70
-3.45,-2.64,-3.28,0.83,-0.14,0.69
-6.34,-2.47,-1.80,0.82,-0.14,0.69
-7.50,-3.25,-3.66,0.79,-0.10,0.69
-7.27,-2.49,-5.68,0.78,-0.09,0.70
-7.48,-0.18,-3.34,0.80,-0.11,0.71
-9.95,1.79,2.11,0.81,-0.13,0.70
-12.75,4.92,6.61,0.82,-0.14,0.70
-15.80,6.93,9.28,0.81,-0.13,0.71
-18.72,6.49,11.27,0.81,-0.13,0.71
-21.42,6.55,13.18,0.81,-0.12,0.70
-23.36,8.32,15.66,0.82,-0.11,0.70
-22.90,9.42,16.64,0.82,-0.12,0.71
-21.25,10.89,17.21,0.80,-0.13,0.71
-18.41,6.87,14.38,0.77,-0.12,0.70
-14.67,6.08,11.59,0.77,-0.11,0.70
-12.58,7.15,12.79,0.80,-0.14,0.72
-13.07,7.30,17.02,0.83,-0.17,0.73
-12.98,6.46,19.04,0.82,-0.15,0.72
-9.71,6.12,19.42,0.82,-0.12,0.68
-6.02,6.03,17.28,0.80,-0.09,0.66
-6.17,11.51,17.57,0.75,-0.12,0.68
-2.49,7.50,18.76,0.78,-0.16,0.68
-1.51,10.63,23.94,0.76,-0.21,0.68
-0.05,11.02,28.06,0.75,-0.24,0.72
-1.57,14.35,30.60,0.73,-0.20,0.74
-2.27,15.62,30.43,0.74,-0.18,0.70
1.79,17.10,27.51,0.75,-0.14,0.71
3.24,20.37,26.44,0.77,-0.13,0.69
0.98,21.22,26.79,0.76,-0.14,0.68
0.06,21.45,27.47,0.75,-0.17,0.69
-1.37,21.50,29.48,0.74,-0.20,0.73
0.26,18.61,29.25,0.75,-0.20,0.70
1.80,16.03,25.71,0.74,-0.20,0.71
2.78,14.53,21.59,0.73,-0.20,0.71
3.60,13.86,19.45,0.72,-0.22,0.74
5.27,10.76,15.92,0.71,-0.22,0.71
6.08,8.44,14.52,0.73,-0.23,0.72
4.61,5.57,12.73,0.74,-0.22,0.73
3.02,4.84,8.84,0.73,-0.20,0.74
3.18,4.46,5.77,0.72,-0.20,0.74
4.00,6.05,5.60,0.71,-0.21,0.74
3.97,6.69,6.20,0.70,-0.21,0.74
4.20,5.80,7.82,0.73,-0.21,0.72
2.93,2.53,5.85,0.72,-0.21,0.74
4.29,1.05,4.43,0.72,-0.20,0.73
4.47,1.62,4.20,0.73,-0.20,0.75
3.83,2.09,4.52,0.72,-0.21,0.72
2.73,4.35,5.74,0.72,-0.21,0.73
1.80,8.14,8.02,0.72,-0.22,0.73
0.81,11.48,10.08,0.72,-0.21,0.75
