gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
2.08,12.67,9.74,0.78,-0.08,0.70
1.56,11.97,8.02,0.79,-0.08,0.71
2.21,10.55,6.40,0.80,-0.07,0.71
2.06,8.60,4.53,0.80,-0.07,0.71
2.52,7.63,2.76,0.79,-0.07,0.72
3.08,5.69,1.31,0.79,-0.08,0.71
3.71,5.24,0.63,0.79,-0.08,0.71
3.57,5.85,0.93,0.79,-0.09,0.70
2.52,6.55,1.07,0.77,-0.09,0.70
2.34,6.64,1.65,0.77,-0.08,0.70
3.18,6.24,1.66,0.77,-0.08,0.70
3.11,5.24,2.23,0.78,-0.07,0.71
2.84,4.08,0.96,0.79,-0.07,0.72
2.38,1.65,-0.34,0.79,-0.08,0.71
2.41,-0.49,-0.64,0.78,-0.08,0.71
3.30,-0.31,0.24,0.78,-0.08,0.71
2.95,0.32,1.07,0.79,-0.09,0.70
1.97,0.26,0.93,0.78,-0.08,0.71
2.17,0.49,0.08,0.78,-0.07,0.71
2.05,1.15,0.21,0.78,-0.07,0.71
1.71,0.17,0.12,0.78,-0.08,0.71
2.34,-1.05,-1.21,0.78,-0.07,0.72
2.44,-0.93,-1.59,0.78,-0.07,0.72
2.52,-1.18,-1.92,0.78,-0.08,0.71
2.52,-1.92,-1.80,0.78,-0.09,0.71
2.50,-1.48,-1.08,0.78,-0.09,0.70
2.21,-1.37,-0.75,0.78,-0.09,0.71
1.79,-1.28,-0.85,0.77,-0.09,0.71
2.18,-1.48,-1.28,0.78,-0.07,0.71
2.08,-1.83,-1.88,0.78,-0.07,0.71
1.76,-3.31,-3.08,0.78,-0.08,0.71
1.66,-5.01,-4.70,0.77,-0.07,0.72
1.63,-7.15,-6.73,0.77,-0.07,0.73
0.90,-10.05,-10.12,0.76,-0.07,0.73
-0.20,-15.16,-14.43,0.75,-0.06,0.72
-0.98,-20.75,-19.50,0.75,-0.05,0.71
-1.31,-25.18,-25.62,0.78,-0.03,0.68
-2.15,-24.47,-30.37,0.80,-0.04,0.67
-3.44,-22.08,-31.01,0.81,-0.04,0.67
-3.91,-20.63,-28.34,0.82,-0.07,0.64
-3.98,-17.30,-23.80,0.83,-0.09,0.64
-6.78,-11.34,-16.18,0.85,-0.10,0.66
-7.80,-6.34,-8.38,0.83,-0.10,0.68
-8.93,-5.71,-2.85,0.82,-0.08,0.70
-6.72,-2.38,2.93,0.82,-0.06,0.69
-2.87,4.90,8.09,0.83,-0.05,0.68
-1.11,12.72,13.73,0.86,-0.05,0.65
0.98,16.72,17.85,0.86,-0.06,0.67
4.67,18.84,21.48,0.86,-0.07,0.67
6.73,20.32,25.53,0.84,-0.07,0.69
7.10,19.21,27.92,0.82,-0.10,0.70
5.65,17.89,28.89,0.80,-0.11,0.70
3.82,16.99,26.64,0.78,-0.09,0.69
3.25,16.61,24.73,0.76,-0.08,0.69
3.40,15.63,23.16,0.76,-0.07,0.67
4.26,15.24,21.80,0.77,-0.07,0.68
4.55,15.69,21.60,0.78,-0.08,0.71
2.98,12.09,19.31,0.77,-0.10,0.72
2.29,7.40,15.36,0.76,-0.10,0.73
2.95,3.37,12.89,0.74,-0.11,0.72
4.00,1.63,11.45,0.72,-0.09,0.72
4.58,1.89,9.88,0.71,-0.09,0.71
6.78,0.84,7.40,0.73,-0.07,0.69
8.44,0.50,2.95,0.73,-0.07,0.70
7.77,-1.83,-1.98,0.74,-0.07,0.70
6.76,-2.76,-5.28,0.76,-0.08,0.72
6.32,-2.63,-6.06,0.78,-0.08,0.72
5.80,-1.36,-5.97,0.79,-0.10,0.72
5.66,-2.56,-6.66,0.79,-0.11,0.72
4.99,-2.55,-6.02,0.79,-0.11,0.71
3.82,-1.10,-4.55,0.79,-0.11,0.71
2.35,1.47,-2.76,0.79,-0.11,0.71
0.70,3.10,-0.96,0.80,-0.09,0.71
1.08,6.24,0.34,0.80,-0.08,0.72
1.02,7.15,0.98,0.80,-0.08,0.71
0.41,5.16,0.23,0.79,-0.09,0.72
0.72,3.60,0.27,0.78,-0.08,0.72
1.80,3.48,1.07,0.79,-0.07,0.72
2.00,4.44,1.54,0.79,-0.09,0.72
1.63,4.32,2.46,0.78,-0.10,0.70
1.40,3.83,3.24,0.77,-0.11,0.71
0.98,2.12,3.44,0.77,-0.10,0.70
0.92,1.16,2.92,0.76,-0.08,0.70
0.41,0.52,2.41,0.76,-0.07,0.71
0.53,-0.56,1.80,0.75,-0.08,0.70
0.84,-0.26,2.00,0.74,-0.08,0.70
0.85,1.16,3.50,0.76,-0.09,0.70
0.20,2.41,3.77,0.77,-0.10,0.71
-0.18,2.26,3.18,0.78,-0.11,0.71
-0.32,1.92,2.46,0.80,-0.11,0.71
-0.58,0.09,2.09,0.80,-0.10,0.72
0.29,-1.19,1.51,0.79,-0.10,0.72
1.50,-2.18,0.84,0.79,-0.10,0.72
1.76,-1.56,1.68,0.79,-0.10,0.71
