gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-8.05,-16.40,-10.05,0.82,-0.12,0.66
-6.58,-17.02,-10.79,0.83,-0.10,0.65
-6.34,-17.13,-10.84,0.83,-0.10,0.66
-3.15,-16.00,-8.99,0.83,-0.08,0.63
-5.98,-16.52,-7.65,0.84,-0.10,0.65
-4.21,-18.15,-6.92,0.84,-0.10,0.64
-4.31,-17.34,-6.82,0.83,-0.08,0.63
-3.68,-14.69,-6.38,0.83,-0.07,0.63
-2.08,-10.85,-5.10,0.83,-0.06,0.62
-1.66,-9.04,-4.61,0.83,-0.07,0.64
-1.62,-9.34,-4.61,0.83,-0.08,0.63
-1.73,-8.89,-5.16,0.82,-0.07,0.63
-1.31,-7.54,-4.75,0.83,-0.07,0.62
-1.71,-7.11,-4.46,0.84,-0.07,0.64
-2.43,-7.66,-4.81,0.85,-0.09,0.63
-2.35,-8.76,-6.56,0.85,-0.09,0.61
-1.95,-7.63,-6.09,0.85,-0.08,0.63
-1.48,-7.71,-5.71,0.85,-0.08,0.63
-1.50,-7.53,-5.76,0.83,-0.07,0.63
-0.73,-6.46,-5.74,0.84,-0.07,0.63
-0.08,-5.34,-4.99,0.83,-0.08,0.63
0.03,-5.05,-4.29,0.84,-0.08,0.61
-0.41,-4.84,-3.54,0.84,-0.07,0.61
-0.11,-4.79,-3.33,0.85,-0.07,0.62
0.14,-4.15,-3.27,0.86,-0.07,0.62
0.41,-4.24,-3.08,0.84,-0.07,0.62
0.41,-3.86,-2.52,0.85,-0.07,0.62
1.08,-3.02,-2.06,0.83,-0.06,0.61
0.85,-2.38,-1.69,0.84,-0.08,0.62
1.10,-1.53,-1.56,0.85,-0.07,0.61
1.05,-0.73,-1.19,0.85,-0.08,0.61
1.16,-0.76,-0.70,0.85,-0.08,0.62
0.46,-1.16,-0.78,0.86,-0.08,0.62
0.66,-1.13,-0.85,0.85,-0.08,0.62
0.90,-0.92,-0.15,0.86,-0.07,0.61
0.69,-1.15,-0.23,0.85,-0.09,0.61
0.55,-1.45,-0.70,0.85,-0.08,0.61
0.38,-0.79,-0.14,0.85,-0.08,0.61
0.32,-0.55,0.60,0.85,-0.07,0.61
0.24,0.26,0.66,0.84,-0.06,0.61
1.15,1.60,1.10,0.84,-0.07,0.61
1.08,2.00,0.79,0.84,-0.08,0.61
0.60,1.31,0.06,0.85,-0.10,0.62
-0.24,0.44,-0.15,0.86,-0.08,0.61
-0.23,0.63,-0.03,0.85,-0.08,0.61
0.41,0.52,0.21,0.86,-0.08,0.62
0.14,0.47,-0.08,0.85,-0.09,0.61
-0.60,-0.11,-1.27,0.85,-0.09,0.61
-0.26,-0.64,-1.45,0.84,-0.07,0.62
0.98,-1.74,-2.27,0.84,-0.05,0.62
3.37,-4.78,-5.54,0.84,-0.02,0.61
4.63,-7.83,-10.81,0.83,0.02,0.62
6.87,-10.08,-15.94,0.81,0.05,0.62
5.53,-12.92,-23.02,0.77,0.12,0.60
11.02,-18.64,-37.37,0.69,0.21,0.64
23.11,-15.94,-42.99,0.74,0.16,0.59
30.20,-1.94,-29.37,0.83,0.05,0.56
24.29,14.12,-7.40,0.92,-0.05,0.54
10.93,24.03,7.27,0.97,-0.16,0.58
18.93,6.58,10.73,0.99,-0.20,0.69
8.82,11.95,14.31,0.96,-0.19,0.62
3.98,2.18,15.22,0.95,-0.20,0.65
-2.37,3.07,16.92,0.90,-0.14,0.61
0.03,4.93,19.50,0.88,-0.18,0.62
3.21,4.21,16.44,0.85,-0.19,0.59
6.47,3.66,13.76,0.86,-0.18,0.63
6.24,7.74,12.41,0.87,-0.15,0.62
3.86,9.63,12.20,0.85,-0.11,0.64
4.64,10.72,11.45,0.83,-0.10,0.60
5.77,9.07,12.14,0.85,-0.08,0.59
3.10,9.28,16.11,0.88,-0.07,0.61
2.24,7.74,15.16,0.84,-0.07,0.62
0.95,4.14,13.94,0.83,-0.02,0.65
-0.67,4.12,15.98,0.83,-0.05,0.66
-0.14,4.09,14.49,0.82,-0.08,0.66
0.34,5.19,13.68,0.83,-0.08,0.64
-1.36,4.85,15.63,0.85,-0.05,0.63
-2.15,5.77,15.48,0.83,-0.08,0.66
-2.15,7.22,17.98,0.85,-0.11,0.66
-1.18,6.38,17.24,0.85,-0.11,0.63
-3.86,6.73,19.01,0.86,-0.10,0.64
-2.17,7.13,19.11,0.84,-0.10,0.63
-1.31,6.82,16.46,0.82,-0.11,0.63
-1.50,4.72,14.61,0.83,-0.08,0.63
-0.72,3.62,13.08,0.82,-0.09,0.62
1.28,4.55,9.73,0.81,-0.12,0.63
3.05,5.44,7.66,0.81,-0.11,0.64
3.39,6.41,5.19,0.81,-0.11,0.64
4.37,6.90,2.90,0.82,-0.12,0.63
5.80,7.89,1.16,0.82,-0.11,0.63
7.62,9.95,0.53,0.82,-0.11,0.64
