gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.30,0.72,0.06,0.79,-0.02,0.68
1.53,1.15,-0.31,0.80,-0.02,0.68
1.59,0.84,-0.31,0.80,-0.02,0.68
1.69,0.87,-0.32,0.80,-0.02,0.69
1.92,0.89,-0.35,0.80,-0.01,0.70
2.09,0.61,-0.46,0.80,-0.01,0.67
2.35,0.73,-0.43,0.80,-0.02,0.68
2.11,0.32,0.05,0.81,-0.03,0.69
2.23,-0.05,0.18,0.80,-0.03,0.67
1.92,-0.95,-0.12,0.81,-0.02,0.68
1.69,0.09,-0.66,0.81,-0.01,0.68
1.83,0.17,-0.79,0.81,-0.02,0.70
1.54,0.03,-0.15,0.80,-0.03,0.68
1.63,0.20,-0.14,0.80,-0.03,0.68
1.30,0.06,-0.41,0.81,-0.02,0.69
1.05,0.05,-0.44,0.81,-0.02,0.68
0.87,-0.08,-0.15,0.80,-0.02,0.69
1.21,0.35,-0.27,0.81,-0.02,0.69
0.82,0.31,-0.40,0.80,-0.02,0.69
0.87,0.09,-0.27,0.80,-0.01,0.69
1.07,0.03,-0.23,0.80,-0.02,0.69
1.04,-0.35,-0.37,0.80,-0.01,0.68
1.42,-0.23,-0.29,0.80,-0.01,0.69
1.45,-0.58,-0.47,0.81,-0.02,0.69
1.57,-0.43,-0.35,0.80,-0.01,0.68
1.68,-0.32,-0.85,0.80,-0.02,0.69
1.45,-0.14,-0.69,0.80,-0.01,0.69
1.71,-0.11,-0.64,0.81,-0.01,0.68
1.69,-0.02,-0.95,0.80,-0.02,0.68
1.68,-0.02,-0.79,0.81,-0.02,0.68
1.74,0.14,-0.72,0.80,-0.02,0.68
1.79,0.18,-0.53,0.81,-0.02,0.68
1.66,0.38,-0.64,0.80,-0.02,0.68
1.66,0.15,-0.55,0.80,-0.02,0.68
1.60,0.11,-0.38,0.80,-0.02,0.68
1.71,0.23,-0.38,0.80,-0.02,0.68
1.95,0.00,-0.35,0.80,-0.02,0.68
2.29,0.26,-0.41,0.81,-0.02,0.68
2.05,0.21,-0.34,0.80,-0.01,0.68
2.26,0.43,-0.20,0.80,-0.02,0.69
2.31,0.32,-0.46,0.80,-0.02,0.69
2.50,0.40,-0.27,0.80,-0.01,0.68
2.50,0.40,-0.35,0.81,-0.02,0.69
2.35,0.37,-0.32,0.80,-0.01,0.69
2.27,0.26,-0.35,0.81,-0.02,0.69
1.95,0.26,-0.49,0.80,-0.02,0.68
1.89,0.08,-0.47,0.80,-0.01,0.68
1.91,0.18,-0.76,0.81,-0.01,0.69
1.57,-0.15,-1.30,0.80,-0.02,0.69
1.16,-0.52,-1.62,0.80,-0.01,0.69
1.21,-0.79,-1.95,0.80,-0.01,0.68
1.31,-1.05,-2.38,0.80,-0.01,0.68
1.44,-1.74,-2.56,0.80,-0.01,0.69
0.85,-3.01,-2.98,0.80,-0.01,0.69
0.50,-4.55,-3.91,0.80,-0.01,0.69
0.47,-8.00,-5.37,0.79,-0.02,0.68
-0.46,-11.36,-7.33,0.80,-0.02,0.68
-0.95,-16.58,-10.27,0.80,0.01,0.68
-1.36,-21.36,-13.79,0.80,0.01,0.67
-1.48,-24.63,-17.74,0.81,0.01,0.66
-1.92,-28.09,-21.15,0.81,0.00,0.65
-5.98,-32.24,-25.98,0.80,0.02,0.66
-6.55,-35.54,-30.73,0.79,0.04,0.66
-8.96,-37.04,-32.66,0.80,0.04,0.66
-9.04,-34.84,-31.05,0.82,0.03,0.68
-7.83,-28.50,-27.82,0.85,0.00,0.62
-4.92,-17.79,-21.80,0.87,-0.02,0.64
-4.58,-8.99,-13.25,0.88,-0.04,0.65
-4.79,-2.21,-5.34,0.88,-0.03,0.63
-4.56,3.44,0.75,0.87,-0.02,0.65
-3.45,5.86,4.61,0.87,0.02,0.66
-0.63,7.21,7.30,0.86,0.03,0.65
2.75,11.95,12.56,0.88,0.02,0.64
4.61,19.34,20.50,0.89,-0.02,0.67
3.27,23.54,27.68,0.87,-0.03,0.67
1.31,26.38,31.57,0.83,-0.03,0.66
-0.72,28.00,32.58,0.81,-0.03,0.65
1.19,27.28,31.08,0.80,-0.01,0.64
1.95,26.17,29.54,0.81,-0.01,0.65
0.05,23.98,27.95,0.80,-0.02,0.66
0.17,19.77,23.79,0.79,-0.02,0.66
0.75,16.34,18.84,0.79,-0.01,0.66
2.93,14.72,15.56,0.79,-0.00,0.67
4.53,13.45,14.31,0.80,-0.01,0.68
5.37,11.30,12.38,0.79,-0.01,0.69
5.98,10.32,10.46,0.80,-0.01,0.67
6.34,9.73,8.49,0.80,-0.02,0.67
6.89,8.78,6.34,0.80,-0.02,0.68
7.97,6.75,3.44,0.80,-0.02,0.68
8.84,5.74,1.66,0.80,-0.02,0.69
8.92,3.54,-0.26,0.80,-0.02,0.68
8.87,1.08,-1.51,0.80,-0.01,0.69
8.38,-0.14,-2.47,0.80,-0.02,0.69
6.85,-0.24,-2.47,0.80,-0.03,0.71
8.27,-1.65,-3.22,0.79,-0.02,0.68
8.67,-0.60,-2.40,0.81,-0.03,0.69
7.01,-0.66,-1.21,0.81,-0.01,0.67
5.95,-1.31,-1.18,0.82,-0.02,0.68
5.76,-2.11,-1.94,0.81,-0.02,0.68
5.73,-2.23,-2.00,0.80,-0.02,0.68
3.89,-2.12,-1.86,0.81,-0.02,0.68
3.45,-2.47,-1.54,0.81,-0.03,0.69
2.82,-2.46,-1.33,0.80,-0.03,0.69
2.32,-1.69,-1.04,0.81,-0.02,0.69
1.37,-1.79,-0.67,0.80,-0.03,0.67
0.60,-2.72,-0.56,0.81,-0.02,0.68
0.02,-2.21,-0.53,0.81,-0.02,0.67
0.11,-1.94,-0.37,0.80,-0.02,0.67
-0.14,-1.65,-0.40,0.81,-0.02,0.69
0.14,-1.16,-0.44,0.80,-0.02,0.69
0.14,-0.26,-0.14,0.81,-0.02,0.67
0.12,0.14,0.15,0.81,-0.02,0.68
0.37,0.87,-0.09,0.80,-0.02,0.69
0.34,1.53,-0.20,0.80,-0.02,0.68
0.53,1.74,0.09,0.81,-0.03,0.68
0.29,1.42,-0.43,0.80,-0.02,0.68
0.02,1.08,-1.15,0.81,-0.02,0.69
0.38,1.10,-1.57,0.81,-0.02,0.68
0.72,1.48,-1.15,0.81,-0.01,0.67
0.41,1.28,-1.01,0.81,-0.02,0.68
0.47,0.99,-1.08,0.80,-0.01,0.68
0.96,1.25,-0.73,0.80,-0.02,0.69
0.99,1.36,-0.49,0.81,-0.02,0.68
0.69,1.30,-0.44,0.81,-0.01,0.69
0.90,1.05,-0.78,0.80,-0.02,0.68
1.33,1.31,-0.52,0.80,-0.02,0.68
1.53,1.60,-0.29,0.80,-0.02,0.69
1.40,1.74,-0.20,0.81,-0.02,0.68
1.51,1.47,-0.11,0.81,-0.02,0.69
1.63,1.48,-0.31,0.81,-0.02,0.68
1.74,1.40,-0.02,0.80,-0.02,0.68
1.42,0.99,-0.09,0.81,-0.02,0.68
1.68,0.63,-0.43,0.81,-0.02,0.69
1.71,0.35,-0.12,0.81,-0.02,0.68
1.44,-0.08,0.08,0.80,-0.02,0.68
1.59,-0.53,-0.17,0.81,-0.02,0.68
1.47,-0.70,-0.26,0.80,-0.02,0.68
1.47,-0.75,-0.31,0.80,-0.01,0.69
1.56,-0.99,-0.35,0.80,-0.02,0.69
1.48,-0.41,-0.21,0.81,-0.02,0.69
1.45,-0.38,-0.11,0.80,-0.02,0.68
1.33,-0.50,0.00,0.80,-0.02,0.69
1.47,-0.34,-0.40,0.80,-0.02,0.68
1.91,-0.02,-0.70,0.80,-0.02,0.67
1.69,0.21,-0.21,0.81,-0.01,0.68
1.94,0.50,-0.26,0.80,-0.01,0.68
2.11,0.56,-0.67,0.80,-0.02,0.68
1.73,0.56,-0.58,0.80,-0.02,0.69
1.33,0.79,-0.69,0.80,-0.02,0.69
1.47,0.66,-0.20,0.81,-0.02,0.69
1.60,0.85,-0.40,0.81,-0.02,0.69
1.76,0.64,-0.56,0.80,-0.02,0.68
1.54,0.98,-0.24,0.81,-0.01,0.68
1.50,0.63,-0.29,0.81,-0.02,0.69
1.05,0.26,-0.67,0.81,-0.02,0.69
1.08,-0.03,-0.78,0.80,-0.01,0.69
1.31,-0.58,-0.99,0.79,-0.01,0.68
1.47,-0.93,-0.98,0.79,-0.01,0.69
0.99,-1.19,-1.19,0.80,-0.02,0.68
0.60,-1.22,-1.63,0.81,-0.02,0.68
0.63,-1.24,-1.82,0.81,-0.03,0.68
0.37,-1.34,-1.53,0.81,-0.02,0.69
0.21,-0.50,-1.92,0.81,-0.02,0.68
0.40,0.14,-1.91,0.81,-0.01,0.68
0.70,0.89,-1.54,0.81,-0.01,0.69
0.90,1.02,-0.90,0.80,-0.02,0.69
0.55,0.56,-0.98,0.80,-0.03,0.69
0.56,0.79,-0.84,0.81,-0.02,0.68
0.95,0.44,-0.52,0.81,-0.01,0.68
1.21,0.44,-0.31,0.80,-0.01,0.68
1.48,0.21,-0.21,0.81,-0.01,0.68
1.60,0.23,0.34,0.80,-0.01,0.68
2.08,0.03,0.34,0.80,-0.01,0.69
2.31,0.24,0.52,0.80,-0.01,0.68
2.31,0.50,0.76,0.80,-0.01,0.69
2.09,0.37,0.76,0.80,-0.02,0.69
2.24,0.49,0.56,0.81,-0.02,0.69
2.29,0.69,0.85,0.80,-0.03,0.69
1.86,0.50,0.76,0.80,-0.03,0.68
1.76,0.60,0.53,0.80,-0.02,0.68
1.48,1.07,0.52,0.81,-0.02,0.68
0.82,1.42,0.49,0.81,-0.02,0.68
1.04,1.02,0.06,0.81,-0.01,0.69
1.18,0.53,-0.18,0.81,-0.01,0.68
1.47,0.53,-0.08,0.80,-0.01,0.68
1.68,0.84,0.05,0.81,-0.01,0.68
2.09,0.52,-0.15,0.81,-0.01,0.69
2.05,0.50,-0.49,0.80,-0.01,0.68
1.88,0.66,-0.17,0.81,-0.02,0.68
1.71,0.21,0.09,0.81,-0.03,0.69
