gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0.50,0.11,0.66,0.89,-0.10,0.55
0.46,1.22,1.98,0.89,-0.10,0.56
0.24,1.36,2.60,0.88,-0.10,0.54
0.69,0.98,2.40,0.89,-0.09,0.56
0.78,0.99,2.21,0.88,-0.09,0.55
1.28,2.11,2.89,0.88,-0.10,0.55
0.81,0.53,2.32,0.89,-0.10,0.56
0.34,0.43,1.59,0.90,-0.10,0.55
0.70,1.83,2.24,0.90,-0.10,0.55
0.53,2.64,4.08,0.90,-0.11,0.56
-0.26,1.80,5.31,0.90,-0.12,0.56
-2.03,0.50,5.28,0.89,-0.11,0.56
-2.34,-0.55,5.15,0.88,-0.10,0.56
-2.82,0.55,6.05,0.89,-0.11,0.57
-3.27,1.15,7.73,0.88,-0.13,0.55
-2.40,0.85,7.40,0.87,-0.11,0.55
-1.47,2.29,10.31,0.89,-0.11,0.53
-0.41,3.22,12.00,0.90,-0.12,0.54
-1.88,2.90,13.07,0.90,-0.14,0.57
-3.25,-0.66,11.30,0.88,-0.14,0.56
-4.03,-3.77,9.04,0.87,-0.13,0.56
-4.21,-6.50,7.44,0.88,-0.13,0.57
-4.67,-7.54,6.18,0.88,-0.13,0.55
-5.76,-8.37,5.22,0.88,-0.12,0.56
-6.27,-8.02,2.56,0.86,-0.11,0.55
-5.01,-5.47,1.45,0.87,-0.11,0.56
-5.04,-4.50,2.73,0.88,-0.12,0.55
-6.11,-4.67,2.23,0.88,-0.11,0.55
-5.25,-4.98,1.37,0.88,-0.10,0.55
-4.05,-5.01,0.70,0.88,-0.10,0.55
-3.57,-5.54,-0.38,0.88,-0.11,0.55
-4.12,-6.18,-2.11,0.87,-0.11,0.54
-3.69,-4.82,-2.52,0.87,-0.10,0.55
-3.08,-3.92,-1.34,0.88,-0.10,0.55
-2.20,-5.37,-1.95,0.89,-0.12,0.54
-2.17,-4.58,-2.63,0.88,-0.11,0.54
-2.29,-2.96,-2.93,0.88,-0.11,0.53
-2.03,-2.31,-2.44,0.89,-0.13,0.54
-1.76,-1.94,-1.37,0.89,-0.12,0.54
-0.99,-0.24,-0.99,0.89,-0.11,0.53
-0.53,0.29,-0.44,0.91,-0.13,0.53
-1.25,0.06,-1.82,0.89,-0.12,0.53
-1.02,0.99,-1.85,0.89,-0.12,0.54
-0.98,1.95,-1.51,0.89,-0.12,0.55
-1.48,1.86,-0.98,0.88,-0.13,0.54
-1.31,0.66,-1.44,0.89,-0.12,0.54
-1.18,0.84,-1.13,0.89,-0.12,0.54
-1.01,1.79,-1.77,0.89,-0.11,0.55
-0.05,1.11,-2.12,0.89,-0.09,0.54
0.17,2.18,-2.23,0.88,-0.09,0.53
2.89,4.69,-2.79,0.87,-0.08,0.53
3.51,4.32,-3.76,0.87,-0.06,0.53
5.42,4.89,-4.41,0.87,-0.03,0.53
9.73,1.51,-10.52,0.83,0.06,0.50
20.70,-3.74,-19.30,0.81,0.09,0.50
27.54,-8.34,-22.12,0.81,0.09,0.53
22.34,-8.40,-17.82,0.83,0.03,0.53
15.10,-4.55,-11.91,0.92,-0.06,0.57
3.71,14.35,-1.62,0.99,-0.12,0.55
9.08,6.00,4.56,0.97,-0.24,0.58
4.47,5.82,6.11,0.97,-0.30,0.56
1.36,-3.97,8.73,0.99,-0.27,0.49
-2.79,3.85,9.69,0.93,-0.27,0.51
-2.06,0.78,7.89,0.90,-0.23,0.54
-3.42,-0.23,8.52,0.89,-0.17,0.54
-2.73,2.72,9.95,0.88,-0.17,0.56
-1.40,5.50,11.15,0.88,-0.20,0.53
-2.08,7.28,12.98,0.89,-0.19,0.54
-1.95,9.47,11.19,0.87,-0.16,0.55
-2.85,11.39,12.82,0.89,-0.11,0.58
-1.85,11.68,14.18,0.88,-0.12,0.56
1.40,9.95,12.61,0.85,-0.15,0.54
4.14,7.01,8.46,0.86,-0.12,0.53
5.85,7.22,4.84,0.86,-0.11,0.55
7.63,8.69,5.04,0.87,-0.11,0.55
7.89,10.02,7.18,0.88,-0.13,0.56
6.69,8.66,7.10,0.88,-0.14,0.56
4.43,7.97,5.86,0.88,-0.12,0.55
1.77,8.15,8.73,0.91,-0.10,0.56
1.05,8.18,11.82,0.89,-0.11,0.57
2.61,4.89,9.47,0.86,-0.13,0.55
5.08,4.18,6.40,0.86,-0.14,0.56
6.99,5.25,6.14,0.87,-0.14,0.57
6.69,6.17,6.40,0.86,-0.14,0.56
4.61,5.91,5.66,0.86,-0.13,0.58
5.94,7.07,5.15,0.87,-0.13,0.57
5.62,7.25,6.05,0.87,-0.13,0.56
0.89,9.34,10.34,0.89,-0.12,0.57
-2.00,10.15,14.70,0.89,-0.13,0.58
-0.41,8.03,12.55,0.87,-0.14,0.58
2.47,6.38,9.63,0.87,-0.14,0.57
3.50,6.21,9.04,0.86,-0.15,0.57
3.69,6.72,8.82,0.87,-0.15,0.57
5.45,6.89,7.66,0.86,-0.15,0.57
7.37,7.31,5.30,0.84,-0.16,0.58
6.64,7.63,5.08,0.86,-0.17,0.58
6.24,7.50,4.20,0.85,-0.16,0.58
4.63,7.28,1.65,0.85,-0.17,0.59
1.04,8.50,3.88,0.87,-0.16,0.58
-5.77,7.44,6.20,0.88,-0.15,0.60
-5.16,6.18,3.69,0.87,-0.14,0.59
-2.35,3.54,-0.55,0.85,-0.15,0.59
-0.15,4.99,1.02,0.85,-0.14,0.59
-1.51,5.24,1.97,0.85,-0.13,0.57
-0.64,6.06,2.79,0.86,-0.12,0.59
-0.92,6.47,2.49,0.86,-0.14,0.59
1.83,7.45,0.93,0.85,-0.15,0.58
3.51,7.28,-0.61,0.85,-0.14,0.59
3.80,6.29,-0.27,0.86,-0.14,0.58
3.53,6.66,-0.85,0.85,-0.13,0.59
3.04,7.11,0.63,0.86,-0.14,0.60
3.53,6.64,0.18,0.85,-0.14,0.60
4.63,6.09,0.23,0.85,-0.15,0.59
4.81,4.69,0.35,0.85,-0.15,0.59
4.70,4.52,0.85,0.86,-0.15,0.58
4.56,4.89,0.72,0.85,-0.15,0.58
4.21,4.92,0.37,0.85,-0.14,0.59
4.23,4.35,-0.17,0.84,-0.15,0.59
4.40,4.61,0.38,0.86,-0.15,0.60
4.03,3.91,0.69,0.85,-0.14,0.59
3.28,2.81,0.66,0.86,-0.15,0.60
2.66,2.09,0.20,0.85,-0.15,0.60
3.28,1.63,-0.09,0.84,-0.16,0.60
3.54,1.68,-0.82,0.84,-0.16,0.60
3.68,1.79,-0.87,0.85,-0.16,0.61
2.82,1.88,-0.82,0.85,-0.15,0.60
1.98,1.74,-0.47,0.85,-0.15,0.59
1.94,1.56,-1.04,0.85,-0.15,0.60
2.60,1.30,-1.77,0.85,-0.14,0.59
3.02,1.30,-1.92,0.84,-0.15,0.60
2.43,1.24,-0.81,0.85,-0.15,0.60
2.08,0.46,-0.50,0.84,-0.15,0.60
2.92,0.56,-1.22,0.85,-0.15,0.60
3.27,0.61,-1.44,0.85,-0.14,0.60
2.96,0.84,-1.11,0.85,-0.14,0.61
2.37,0.92,-0.96,0.85,-0.16,0.60
2.06,0.95,-0.11,0.85,-0.16,0.60
2.44,0.84,0.21,0.85,-0.15,0.61
2.79,0.06,-0.26,0.86,-0.15,0.60
1.79,-0.09,-0.87,0.85,-0.15,0.60
0.99,-0.12,-1.73,0.85,-0.15,0.61
1.01,0.40,-1.15,0.84,-0.15,0.61
1.66,0.61,-0.63,0.84,-0.15,0.61
2.05,0.84,-0.60,0.86,-0.14,0.60
1.74,0.69,-0.76,0.86,-0.14,0.60
1.30,0.53,-0.96,0.85,-0.15,0.60
1.15,0.55,-1.02,0.85,-0.14,0.60
1.63,0.20,-1.16,0.85,-0.15,0.60
1.85,0.34,-1.01,0.85,-0.14,0.60
1.69,-0.14,-0.55,0.85,-0.13,0.60
1.44,-0.06,-0.34,0.85,-0.14,0.60
1.68,0.37,-0.27,0.85,-0.14,0.60
1.69,0.52,-0.26,0.84,-0.15,0.60
1.54,0.64,-0.12,0.85,-0.14,0.61
1.68,0.67,0.00,0.84,-0.15,0.60
1.74,0.43,-0.53,0.85,-0.15,0.61
1.94,0.37,-0.81,0.85,-0.15,0.61
1.80,0.27,-0.63,0.85,-0.14,0.60
1.56,0.06,-1.11,0.84,-0.15,0.60
1.56,0.15,-0.89,0.84,-0.14,0.60
1.31,0.40,-0.58,0.85,-0.14,0.61
1.53,0.61,-0.53,0.84,-0.14,0.60
1.85,0.44,-0.23,0.84,-0.14,0.60
2.12,0.05,-0.43,0.85,-0.14,0.60
1.88,0.03,-0.49,0.85,-0.14,0.61
1.89,-0.12,-0.47,0.85,-0.14,0.60
2.24,-0.03,-0.78,0.84,-0.14,0.61
2.37,0.17,-0.73,0.85,-0.14,0.60
2.02,0.05,-0.05,0.85,-0.15,0.60
1.83,0.14,-0.02,0.85,-0.15,0.60
2.03,0.09,-0.53,0.85,-0.14,0.60
1.94,0.05,-0.81,0.85,-0.14,0.61
1.80,0.31,-0.50,0.85,-0.15,0.60
1.54,-0.08,-0.69,0.85,-0.15,0.60
1.65,-0.05,-0.82,0.84,-0.15,0.60
1.82,0.05,-0.99,0.85,-0.14,0.60
1.68,0.15,-1.18,0.85,-0.14,0.60
1.80,0.05,-1.24,0.85,-0.14,0.61
2.08,-0.08,-1.11,0.85,-0.14,0.61
2.09,-0.15,-1.07,0.84,-0.14,0.60
2.29,-0.34,-1.24,0.85,-0.14,0.61
2.82,-0.63,-1.34,0.85,-0.14,0.60
3.19,-0.85,-1.24,0.85,-0.14,0.61
2.75,-0.75,-1.45,0.85,-0.14,0.60
1.97,-0.53,-0.99,0.86,-0.14,0.60
2.02,-0.66,-1.08,0.85,-0.14,0.60
1.69,-0.53,-1.22,0.84,-0.15,0.60
1.92,-0.06,-1.33,0.85,-0.15,0.60
2.05,-0.05,-1.28,0.85,-0.14,0.60
2.17,-0.18,-1.42,0.85,-0.14,0.61
2.21,0.03,-1.85,0.85,-0.13,0.60
2.60,0.03,-2.06,0.84,-0.14,0.60
2.60,0.26,-2.41,0.85,-0.13,0.60
3.34,-0.31,-2.82,0.85,-0.14,0.60
4.00,-0.63,-3.28,0.85,-0.14,0.60
4.35,-0.82,-3.48,0.85,-0.14,0.60
4.49,-1.07,-3.71,0.84,-0.14,0.60
4.98,-1.07,-4.06,0.85,-0.14,0.60
5.04,-1.25,-4.31,0.85,-0.14,0.60
4.75,-0.52,-4.12,0.85,-0.14,0.60
4.78,0.24,-4.12,0.85,-0.13,0.61
3.89,0.84,-3.73,0.85,-0.13,0.60
4.12,0.02,-3.63,0.85,-0.12,0.61
3.74,-0.43,-3.45,0.85,-0.13,0.60
2.66,-0.50,-3.28,0.86,-0.14,0.60
1.31,-0.58,-2.75,0.87,-0.14,0.61
0.46,-1.44,-2.31,0.86,-0.13,0.61
0.63,-2.24,-2.69,0.86,-0.13,0.60
1.59,-1.60,-2.93,0.85,-0.12,0.60
1.79,-0.27,-2.31,0.85,-0.12,0.60
1.40,-0.15,-1.15,0.84,-0.13,0.62
1.69,0.02,-0.72,0.85,-0.12,0.60
1.82,-0.24,-1.04,0.85,-0.12,0.60
2.03,-0.15,-1.05,0.85,-0.12,0.60
1.92,-0.14,-1.02,0.86,-0.12,0.60
1.85,-1.08,-1.04,0.85,-0.12,0.59
1.79,-1.53,-1.10,0.85,-0.13,0.60
1.98,-1.02,-0.82,0.85,-0.13,0.60
1.89,-0.21,-0.64,0.85,-0.13,0.59
2.21,-0.27,-0.89,0.86,-0.13,0.61
1.56,-0.09,-0.56,0.86,-0.13,0.60
1.10,-0.44,-0.82,0.86,-0.13,0.60
1.18,-0.09,-0.69,0.85,-0.13,0.60
1.42,0.40,-0.56,0.85,-0.13,0.60
1.40,0.44,-0.40,0.85,-0.12,0.61
1.30,-0.17,-0.40,0.85,-0.12,0.60
1.65,-0.32,-0.66,0.86,-0.12,0.59
1.50,-0.47,-0.69,0.85,-0.12,0.59
1.79,-0.70,0.02,0.85,-0.12,0.60
1.91,-0.12,0.23,0.85,-0.13,0.60
2.15,0.56,0.56,0.85,-0.13,0.61
1.88,0.44,0.82,0.85,-0.12,0.60
2.03,0.44,0.73,0.85,-0.13,0.60
1.39,-0.26,0.35,0.85,-0.12,0.60
1.33,-0.14,0.26,0.85,-0.13,0.60
1.25,0.12,0.55,0.85,-0.13,0.59
1.79,0.44,0.73,0.85,-0.13,0.59
1.54,-0.14,0.20,0.87,-0.13,0.59
0.56,-0.29,-0.50,0.87,-0.13,0.60
0.24,0.15,-0.76,0.85,-0.13,0.60
0.55,0.14,-0.40,0.84,-0.13,0.60
1.11,0.35,-0.15,0.85,-0.12,0.60
1.66,0.72,0.14,0.85,-0.12,0.60
1.04,0.72,-0.03,0.85,-0.13,0.61
1.01,0.52,-0.50,0.85,-0.13,0.60
1.51,0.17,-0.72,0.85,-0.13,0.60
1.16,-0.15,-0.47,0.85,-0.12,0.60
1.27,-0.64,-0.06,0.85,-0.13,0.60
1.51,-0.64,-0.23,0.86,-0.12,0.59
1.42,-0.49,-0.21,0.85,-0.12,0.60
1.22,0.23,-0.09,0.85,-0.13,0.59
1.22,0.46,-0.05,0.85,-0.13,0.61
1.33,0.29,0.05,0.85,-0.13,0.60
1.34,0.29,-0.32,0.85,-0.13,0.59
1.48,0.32,-0.38,0.86,-0.13,0.60
1.62,0.40,0.03,0.86,-0.12,0.60
1.11,0.34,0.02,0.86,-0.13,0.59
0.98,0.17,-0.24,0.86,-0.13,0.60
0.84,0.27,-0.34,0.86,-0.12,0.60
0.92,0.35,-0.05,0.86,-0.12,0.60
1.10,0.44,0.02,0.85,-0.13,0.59
1.01,0.34,-0.15,0.85,-0.12,0.60
1.25,-0.05,-0.20,0.85,-0.12,0.60
1.10,-0.09,-0.18,0.85,-0.12,0.60
1.18,-0.21,-0.38,0.85,-0.12,0.59
1.33,0.14,-0.38,0.86,-0.12,0.60
1.37,0.11,-0.02,0.86,-0.12,0.59
1.36,-0.14,-0.02,0.86,-0.13,0.60
