gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-5.19,-1.24,-0.61,0.80,-0.19,0.66
-3.86,-1.05,-0.29,0.80,-0.18,0.66
-3.39,-3.48,-1.02,0.80,-0.17,0.65
-5.34,-3.51,0.79,0.81,-0.19,0.66
-6.41,-3.73,0.81,0.81,-0.18,0.66
-5.69,-4.06,-0.47,0.80,-0.19,0.66
-5.68,-4.27,-0.87,0.81,-0.18,0.65
-6.14,-3.66,-0.32,0.81,-0.18,0.66
-5.15,-4.18,-0.60,0.81,-0.19,0.65
-4.93,-4.55,-0.47,0.81,-0.20,0.65
-5.77,-4.70,-0.69,0.81,-0.20,0.65
-5.76,-3.92,-0.15,0.81,-0.19,0.64
-5.22,-3.47,0.43,0.81,-0.20,0.65
-4.37,-2.98,0.93,0.81,-0.20,0.66
-5.34,-3.33,0.55,0.80,-0.19,0.66
-5.28,-2.64,0.66,0.81,-0.21,0.65
-4.89,-3.02,0.43,0.81,-0.18,0.65
-5.44,-2.52,0.08,0.81,-0.20,0.66
-4.99,-2.69,-0.43,0.80,-0.20,0.64
-3.86,-2.75,-0.67,0.81,-0.18,0.65
-3.02,-2.89,-0.21,0.81,-0.20,0.64
-2.61,-2.79,0.29,0.82,-0.21,0.65
-3.05,-3.44,-0.11,0.81,-0.20,0.65
-1.89,-2.40,0.70,0.81,-0.21,0.64
-1.63,-2.17,0.09,0.82,-0.19,0.64
-1.28,-1.83,0.73,0.82,-0.20,0.64
-0.56,-2.52,0.12,0.81,-0.20,0.63
-0.18,-2.63,-0.64,0.81,-0.21,0.65
-0.05,-3.08,-1.53,0.82,-0.20,0.63
0.27,-2.31,-1.02,0.81,-0.21,0.65
-0.21,-2.67,-1.18,0.81,-0.19,0.63
-1.95,-3.45,-0.38,0.82,-0.20,0.63
-2.99,-3.50,-0.27,0.82,-0.21,0.65
-4.27,-3.65,-0.18,0.82,-0.20,0.65
-2.50,-3.53,-1.21,0.82,-0.20,0.64
-2.23,-4.15,-2.03,0.81,-0.18,0.62
-6.26,-4.93,-1.07,0.83,-0.18,0.65
-7.60,-6.73,-2.55,0.81,-0.19,0.65
-6.35,-8.17,-2.02,0.82,-0.19,0.64
-6.00,-8.99,0.20,0.81,-0.21,0.64
-5.51,-8.05,1.04,0.82,-0.21,0.62
-5.45,-7.60,1.18,0.83,-0.22,0.61
-4.61,-7.28,-0.46,0.82,-0.22,0.62
-2.93,-5.98,-0.49,0.83,-0.22,0.62
-4.35,-5.76,-0.78,0.84,-0.22,0.62
-4.31,-4.34,-1.36,0.83,-0.21,0.61
-2.93,-2.99,-1.13,0.82,-0.22,0.62
-1.85,-2.31,-0.92,0.82,-0.21,0.63
-2.52,-2.82,-1.59,0.81,-0.22,0.63
-2.08,-3.01,-1.74,0.81,-0.21,0.62
-2.14,-2.85,-1.19,0.83,-0.20,0.62
-1.28,-2.15,-0.56,0.82,-0.21,0.62
-0.46,-2.56,-0.60,0.82,-0.21,0.62
0.47,-3.28,-0.82,0.83,-0.20,0.62
1.04,-4.24,-0.89,0.82,-0.20,0.61
1.15,-5.22,-1.04,0.82,-0.20,0.61
1.59,-4.87,-0.31,0.82,-0.21,0.63
2.38,-6.00,-0.98,0.82,-0.20,0.61
3.33,-6.06,-1.42,0.82,-0.20,0.61
3.18,-4.69,-2.35,0.81,-0.19,0.61
2.18,-5.22,-4.35,0.80,-0.20,0.60
2.76,-8.55,-10.20,0.80,-0.16,0.61
7.56,-11.73,-15.63,0.78,-0.20,0.62
7.45,-16.46,-16.34,0.80,-0.22,0.59
5.28,-20.03,-23.27,0.80,-0.20,0.57
4.37,-22.34,-27.02,0.83,-0.19,0.57
4.78,-24.61,-33.11,0.81,-0.17,0.58
4.31,-28.43,-39.57,0.81,-0.16,0.57
3.73,-28.64,-43.19,0.83,-0.13,0.62
2.92,-31.24,-46.61,0.84,-0.11,0.61
7.82,-40.69,-49.60,0.85,-0.14,0.64
2.64,-32.95,-48.49,0.88,-0.16,0.58
1.79,-32.34,-48.03,0.89,-0.17,0.59
2.55,-29.60,-44.76,0.90,-0.15,0.58
4.15,-26.78,-41.10,0.90,-0.15,0.56
7.60,-23.45,-35.18,0.90,-0.17,0.55
8.03,-17.74,-30.09,0.91,-0.17,0.54
5.57,-14.38,-26.35,0.91,-0.15,0.56
1.65,-10.70,-20.99,0.91,-0.14,0.57
2.27,-8.69,-19.39,0.88,-0.10,0.54
4.76,-4.17,-18.06,0.88,-0.11,0.56
5.51,-2.53,-15.37,0.90,-0.12,0.56
3.88,0.53,-10.06,0.92,-0.11,0.55
2.26,0.47,-8.37,0.91,-0.10,0.55
3.04,0.58,-7.21,0.89,-0.11,0.57
4.67,0.69,-6.99,0.88,-0.12,0.57
4.95,-0.31,-10.09,0.88,-0.10,0.56
4.98,0.95,-11.48,0.87,-0.09,0.54
5.86,1.76,-12.35,0.88,-0.10,0.56
5.45,0.60,-13.15,0.89,-0.10,0.56
4.09,0.90,-12.18,0.90,-0.10,0.56
2.06,-0.27,-11.74,0.89,-0.09,0.54
1.68,1.02,-9.65,0.89,-0.08,0.54
1.65,3.18,-6.66,0.89,-0.08,0.55
0.53,6.34,-3.86,0.90,-0.09,0.57
-1.44,9.08,-0.87,0.90,-0.10,0.57
-2.92,12.58,2.34,0.90,-0.10,0.57
-2.82,15.95,5.11,0.90,-0.09,0.57
-2.41,17.92,8.03,0.90,-0.09,0.57
-1.25,17.11,8.47,0.90,-0.08,0.55
0.40,16.64,8.32,0.90,-0.08,0.54
0.84,14.20,7.48,0.89,-0.10,0.56
-0.35,11.59,6.35,0.89,-0.11,0.58
-2.43,8.98,5.77,0.89,-0.13,0.59
-3.88,6.06,5.98,0.90,-0.11,0.58
-5.56,3.59,6.40,0.89,-0.12,0.58
-4.15,1.73,4.92,0.87,-0.09,0.56
-0.90,2.56,5.68,0.86,-0.09,0.59
-4.14,1.31,6.64,0.86,-0.11,0.59
-8.26,-1.62,7.24,0.87,-0.15,0.57
-11.51,-4.08,6.49,0.87,-0.16,0.58
-9.86,-3.62,7.08,0.87,-0.14,0.57
-9.07,-1.16,7.74,0.87,-0.11,0.57
-11.27,1.36,9.63,0.88,-0.11,0.56
-13.39,9.21,11.30,0.85,-0.10,0.54
-7.37,-3.47,6.81,0.89,-0.08,0.56
-8.98,-2.29,8.38,0.88,-0.11,0.58
-8.98,0.03,10.03,0.88,-0.12,0.56
-7.59,-1.27,9.97,0.87,-0.12,0.55
-5.86,0.29,9.63,0.86,-0.10,0.57
-5.68,4.12,11.08,0.86,-0.11,0.56
-5.11,9.69,13.39,0.87,-0.12,0.56
-4.44,10.52,13.66,0.87,-0.12,0.55
-2.70,10.44,12.78,0.87,-0.10,0.56
-0.70,8.52,10.15,0.88,-0.10,0.56
1.07,8.31,10.52,0.89,-0.13,0.56
1.60,6.70,10.95,0.88,-0.14,0.58
2.21,1.80,9.63,0.87,-0.11,0.58
3.40,4.20,8.75,0.86,-0.11,0.58
2.14,7.50,8.56,0.86,-0.13,0.59
1.98,4.78,7.02,0.85,-0.14,0.58
3.74,6.53,7.08,0.86,-0.13,0.57
3.57,8.49,7.79,0.86,-0.14,0.58
3.62,7.73,6.89,0.85,-0.14,0.60
3.91,5.85,5.11,0.84,-0.14,0.57
5.48,7.56,6.02,0.85,-0.13,0.56
3.89,9.45,6.34,0.85,-0.14,0.58
4.15,9.13,5.91,0.86,-0.15,0.59
4.87,10.55,6.64,0.86,-0.17,0.59
4.26,10.00,6.44,0.85,-0.16,0.58
3.83,9.83,6.52,0.85,-0.16,0.59
3.97,9.44,6.85,0.86,-0.15,0.60
3.56,7.34,5.51,0.85,-0.14,0.58
4.18,5.83,3.77,0.86,-0.14,0.59
4.84,5.68,3.74,0.85,-0.14,0.59
4.58,5.54,3.31,0.85,-0.14,0.59
4.76,5.60,3.28,0.84,-0.14,0.59
