gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.34,-0.44,0.26,0.80,-0.19,0.65
1.45,-0.72,0.05,0.80,-0.19,0.65
1.37,-0.46,-0.05,0.80,-0.18,0.66
1.54,-0.09,0.00,0.80,-0.19,0.66
1.59,-0.12,0.11,0.80,-0.18,0.65
1.66,0.14,0.03,0.80,-0.19,0.66
1.63,0.26,-0.02,0.81,-0.19,0.66
1.45,0.69,0.17,0.80,-0.19,0.66
1.83,1.54,0.93,0.80,-0.19,0.66
1.79,2.73,2.34,0.80,-0.20,0.66
1.47,3.50,3.07,0.81,-0.19,0.65
1.73,4.08,3.83,0.81,-0.19,0.65
1.79,4.17,3.57,0.80,-0.19,0.66
2.66,2.31,3.39,0.81,-0.19,0.65
3.31,1.34,4.75,0.81,-0.20,0.65
2.58,-0.50,5.73,0.81,-0.21,0.65
0.79,-1.77,5.27,0.79,-0.21,0.66
-0.31,-3.01,4.53,0.80,-0.20,0.67
-0.09,-2.67,3.63,0.80,-0.18,0.67
-0.06,-2.37,3.18,0.79,-0.17,0.68
-0.02,-2.08,2.89,0.80,-0.17,0.67
0.78,-1.57,2.27,0.79,-0.17,0.66
1.02,-1.86,1.94,0.80,-0.17,0.66
0.44,-1.85,2.82,0.80,-0.17,0.66
1.74,-0.26,2.98,0.81,-0.19,0.66
3.28,0.79,3.16,0.80,-0.19,0.66
2.38,2.35,6.41,0.81,-0.19,0.65
2.12,3.95,8.12,0.81,-0.20,0.66
4.05,4.72,6.98,0.79,-0.20,0.66
5.36,4.46,6.92,0.80,-0.20,0.66
4.76,4.50,7.51,0.81,-0.19,0.66
3.88,3.44,8.60,0.81,-0.19,0.66
4.00,1.39,8.50,0.79,-0.17,0.65
4.47,2.26,8.87,0.79,-0.18,0.66
5.88,4.41,8.17,0.78,-0.20,0.66
5.74,4.43,7.57,0.79,-0.22,0.67
3.79,2.92,6.72,0.80,-0.23,0.66
2.76,1.07,5.45,0.80,-0.21,0.67
2.55,0.81,4.67,0.80,-0.22,0.67
0.85,-1.59,3.97,0.79,-0.19,0.63
3.15,-1.48,3.77,0.80,-0.18,0.65
1.13,-2.84,4.89,0.79,-0.16,0.65
0.75,-2.49,5.53,0.79,-0.20,0.66
-0.98,-2.89,5.47,0.76,-0.23,0.69
-3.63,-4.27,4.75,0.78,-0.22,0.67
-3.11,-6.00,3.10,0.80,-0.22,0.67
-3.82,-5.80,2.66,0.80,-0.23,0.68
-2.81,-6.09,1.56,0.79,-0.23,0.68
