gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
2.66,-1.51,1.16,0.89,-0.02,0.56
1.63,3.89,0.43,0.89,-0.01,0.56
4.11,-0.98,1.42,0.88,-0.03,0.57
5.62,-0.24,2.81,0.88,-0.02,0.55
5.08,-1.15,2.84,0.88,-0.02,0.56
5.44,-1.71,2.23,0.89,-0.03,0.55
4.06,-2.66,2.85,0.89,-0.01,0.55
3.54,-5.11,2.66,0.89,-0.02,0.55
5.27,-3.56,2.84,0.88,-0.03,0.54
5.33,-2.46,2.78,0.88,-0.03,0.54
4.47,-2.21,2.29,0.89,-0.03,0.56
4.20,-1.04,2.78,0.89,-0.04,0.55
3.28,-1.80,2.23,0.89,-0.03,0.55
1.56,-1.62,3.10,0.90,-0.04,0.56
0.84,-0.98,2.92,0.89,-0.04,0.55
1.74,-1.10,1.54,0.88,-0.03,0.53
2.55,-1.13,1.71,0.89,-0.02,0.55
2.12,-0.70,2.92,0.89,-0.03,0.55
1.34,-0.99,2.08,0.89,-0.04,0.56
1.68,-1.85,0.40,0.89,-0.03,0.54
2.31,-1.44,-0.27,0.89,-0.03,0.56
1.91,-0.98,0.00,0.90,-0.03,0.54
0.29,-0.49,0.67,0.90,-0.03,0.55
0.02,-1.60,0.11,0.88,-0.02,0.54
0.20,-2.03,0.15,0.89,-0.03,0.54
0.26,-1.62,0.87,0.89,-0.03,0.55
-0.41,-1.59,0.84,0.89,-0.03,0.55
-0.29,-1.45,0.84,0.90,-0.03,0.55
-0.40,-1.80,0.14,0.90,-0.04,0.54
-0.21,-3.15,-0.96,0.89,-0.02,0.54
-0.11,-3.28,-0.44,0.90,-0.02,0.55
-0.26,-4.31,0.17,0.89,-0.03,0.54
-0.20,-3.59,0.55,0.89,-0.03,0.55
-1.05,-2.72,0.05,0.89,-0.04,0.54
-0.46,-3.47,-1.71,0.88,-0.03,0.55
-0.84,-3.59,-1.27,0.89,-0.03,0.54
-1.53,-3.68,-1.59,0.89,-0.02,0.55
-2.09,-3.94,-1.74,0.90,-0.03,0.55
-1.92,-4.61,-2.17,0.90,-0.03,0.55
-0.21,-3.59,-1.73,0.90,-0.04,0.55
-0.81,-3.42,-0.09,0.90,-0.04,0.54
-1.69,-3.59,-0.03,0.90,-0.04,0.53
-1.33,-4.50,-1.28,0.89,-0.04,0.52
-1.51,-4.09,-0.75,0.90,-0.04,0.53
-1.85,-3.63,-0.98,0.88,-0.04,0.54
-1.62,-2.67,-1.53,0.89,-0.04,0.55
-0.99,-2.18,-2.46,0.89,-0.03,0.54
-0.84,-2.64,-2.53,0.90,-0.02,0.53
-1.86,-3.48,-1.36,0.90,-0.03,0.53
-3.25,-4.61,-0.17,0.91,-0.03,0.54
-2.81,-5.71,-0.98,0.90,-0.04,0.53
-0.46,-5.15,-0.85,0.90,-0.04,0.52
-1.34,-6.44,0.53,0.91,-0.01,0.52
-0.78,-8.38,0.75,0.89,-0.03,0.52
4.49,-6.93,1.22,0.90,-0.03,0.47
2.53,-10.43,-0.31,0.88,-0.02,0.51
1.68,-14.99,-3.56,0.87,-0.04,0.52
0.31,-21.36,-9.97,0.88,-0.03,0.52
