gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
1.59,-2.31,-0.64,0.81,-0.11,0.66
1.68,-1.76,-0.35,0.81,-0.10,0.65
1.57,-0.63,-0.41,0.81,-0.10,0.65
1.57,-0.11,-0.49,0.81,-0.10,0.65
1.95,0.02,-0.64,0.81,-0.10,0.66
2.31,-0.38,-0.84,0.82,-0.10,0.65
2.49,-0.89,-0.99,0.83,-0.10,0.66
2.70,-1.79,-0.99,0.82,-0.10,0.66
2.90,-2.15,-1.13,0.82,-0.10,0.66
2.85,-2.29,-0.93,0.82,-0.10,0.65
2.96,-1.73,-0.76,0.81,-0.10,0.65
2.55,-1.62,-0.52,0.81,-0.11,0.65
2.46,-1.63,-0.56,0.82,-0.10,0.65
2.66,-1.34,-0.89,0.81,-0.10,0.66
2.50,-1.31,-0.82,0.82,-0.10,0.65
2.60,-1.45,-0.84,0.82,-0.10,0.66
2.34,-1.66,-0.79,0.83,-0.11,0.66
2.21,-1.37,-0.99,0.82,-0.11,0.65
2.18,-1.39,-0.90,0.82,-0.10,0.65
1.73,-0.93,-1.04,0.82,-0.10,0.65
1.63,-0.63,-0.67,0.82,-0.10,0.66
1.57,-0.27,-0.47,0.82,-0.11,0.65
1.28,-0.15,-0.43,0.82,-0.10,0.65
1.28,0.20,-0.26,0.82,-0.10,0.66
1.24,0.49,-0.02,0.82,-0.10,0.64
1.10,0.38,0.15,0.82,-0.10,0.66
1.10,0.47,0.03,0.82,-0.10,0.66
1.31,0.58,0.06,0.82,-0.10,0.65
1.30,0.87,0.08,0.82,-0.10,0.66
1.30,1.07,0.08,0.82,-0.10,0.65
1.50,1.07,-0.14,0.82,-0.10,0.65
1.24,1.39,0.31,0.82,-0.10,0.65
1.60,1.73,0.43,0.81,-0.09,0.65
1.18,1.65,0.46,0.82,-0.11,0.66
1.80,1.45,0.34,0.82,-0.10,0.65
1.68,1.59,0.55,0.82,-0.11,0.65
2.00,1.65,0.55,0.82,-0.10,0.65
2.15,1.73,0.56,0.82,-0.10,0.65
2.05,1.85,0.26,0.82,-0.09,0.66
2.35,1.56,-0.44,0.82,-0.09,0.65
2.38,0.76,-0.90,0.81,-0.09,0.66
2.95,0.20,-1.13,0.82,-0.09,0.65
2.47,-0.85,-1.59,0.82,-0.09,0.66
2.67,-1.94,-1.95,0.82,-0.09,0.66
3.10,-1.73,-2.58,0.82,-0.10,0.67
2.34,-2.82,-3.95,0.82,-0.09,0.65
2.05,-3.82,-5.69,0.82,-0.09,0.66
0.98,-6.99,-8.12,0.82,-0.08,0.68
-0.41,-11.79,-12.93,0.80,-0.07,0.66
-0.58,-16.23,-17.25,0.80,-0.05,0.65
-0.35,-21.40,-20.67,0.80,-0.04,0.65
-1.62,-27.13,-22.15,0.80,-0.07,0.63
-4.03,-34.58,-23.83,0.82,-0.10,0.62
-4.05,-43.95,-26.93,0.85,-0.09,0.63
-6.85,-34.29,-25.91,0.84,-0.08,0.63
-5.66,-30.92,-25.48,0.87,-0.06,0.63
-3.62,-21.07,-21.34,0.88,-0.06,0.63
1.65,-9.08,-10.73,0.91,-0.10,0.61
3.02,-2.98,0.73,0.90,-0.12,0.61
3.31,-0.24,8.95,0.90,-0.13,0.62
3.53,2.89,14.35,0.89,-0.14,0.62
3.56,5.95,18.63,0.88,-0.13,0.61
8.12,16.08,28.09,0.90,-0.13,0.61
8.93,26.66,40.79,0.90,-0.14,0.61
6.12,27.60,45.21,0.87,-0.15,0.61
3.48,25.18,39.98,0.83,-0.10,0.63
1.60,22.70,31.36,0.81,-0.07,0.64
4.89,18.46,25.95,0.80,-0.08,0.64
4.95,16.72,23.22,0.79,-0.10,0.64
3.45,12.55,17.89,0.78,-0.10,0.64
3.22,13.62,13.68,0.79,-0.09,0.64
3.30,13.45,10.81,0.81,-0.08,0.64
4.92,11.19,8.15,0.80,-0.10,0.64
4.64,8.34,5.95,0.80,-0.11,0.63
7.57,5.97,4.26,0.81,-0.11,0.64
8.67,4.00,2.75,0.80,-0.11,0.66
10.03,4.14,1.19,0.80,-0.11,0.64
8.98,3.15,0.67,0.80,-0.12,0.66
7.97,2.75,-0.93,0.80,-0.12,0.65
6.40,2.00,-2.53,0.81,-0.13,0.65
6.75,1.57,-4.73,0.80,-0.11,0.66
5.59,-0.27,-8.23,0.80,-0.10,0.66
5.54,-0.87,-10.96,0.80,-0.10,0.65
5.07,-0.43,-11.53,0.81,-0.10,0.66
4.50,-0.11,-11.76,0.81,-0.11,0.65
3.33,1.21,-10.81,0.83,-0.11,0.65
2.50,1.98,-8.98,0.84,-0.11,0.65
2.35,3.10,-8.31,0.83,-0.09,0.66
2.76,4.11,-6.72,0.83,-0.10,0.66
1.62,4.70,-3.86,0.83,-0.11,0.65
0.53,5.51,-2.35,0.82,-0.11,0.64
-0.70,5.34,-1.31,0.81,-0.12,0.65
-0.70,4.84,-1.19,0.82,-0.11,0.65
-0.05,5.04,-0.84,0.83,-0.09,0.65
-0.11,5.34,-0.21,0.84,-0.09,0.66
0.66,4.72,0.56,0.83,-0.09,0.66
0.35,2.89,0.49,0.83,-0.09,0.67
0.84,0.56,0.52,0.82,-0.09,0.65
1.11,-1.18,0.34,0.82,-0.08,0.65
2.06,-0.49,0.35,0.81,-0.08,0.67
3.19,0.60,0.95,0.82,-0.07,0.67
3.57,1.18,2.76,0.82,-0.08,0.66
4.90,0.61,4.43,0.83,-0.07,0.66
6.02,0.73,6.38,0.83,-0.06,0.65
7.91,0.32,7.76,0.83,-0.06,0.67
9.02,-0.69,8.56,0.83,-0.07,0.66
10.78,-2.20,9.21,0.83,-0.06,0.66
11.86,-2.53,9.97,0.83,-0.07,0.66
12.98,-3.62,10.15,0.82,-0.09,0.66
14.06,-3.86,11.25,0.82,-0.09,0.65
14.79,-3.45,12.11,0.82,-0.09,0.65
15.21,-3.47,12.55,0.82,-0.10,0.65
15.56,-3.24,13.16,0.81,-0.09,0.65
16.34,-3.18,13.73,0.82,-0.09,0.66
16.89,-4.21,14.08,0.82,-0.10,0.66
17.04,-4.49,14.78,0.82,-0.10,0.65
17.25,-4.67,14.63,0.82,-0.10,0.65
17.16,-5.07,14.82,0.82,-0.11,0.65
17.28,-4.92,15.22,0.82,-0.10,0.66
17.19,-5.01,15.82,0.82,-0.10,0.65
17.13,-4.37,16.73,0.82,-0.10,0.65
16.70,-4.53,17.51,0.82,-0.10,0.65
16.84,-4.85,17.31,0.82,-0.11,0.64
16.53,-5.15,17.15,0.82,-0.11,0.65
16.35,-5.53,17.22,0.82,-0.10,0.65
16.08,-6.17,16.95,0.82,-0.10,0.65
16.43,-6.44,16.92,0.81,-0.11,0.65
16.85,-6.35,16.82,0.82,-0.11,0.65
16.92,-4.90,17.34,0.82,-0.11,0.65
17.34,-5.86,17.27,0.84,-0.12,0.67
16.67,-3.73,16.85,0.82,-0.11,0.65
15.66,-3.98,16.29,0.82,-0.13,0.64
16.23,-3.30,15.92,0.83,-0.11,0.65
15.48,-3.40,15.69,0.82,-0.13,0.64
14.47,-3.60,14.50,0.81,-0.13,0.66
14.17,-3.18,13.69,0.82,-0.13,0.64
14.02,-1.76,13.28,0.81,-0.14,0.64
12.61,-1.02,13.59,0.81,-0.14,0.64
11.24,-0.79,12.37,0.81,-0.14,0.66
10.34,-0.44,10.82,0.82,-0.14,0.65
9.56,-0.03,9.85,0.81,-0.14,0.65
8.43,0.18,8.98,0.81,-0.14,0.64
7.16,1.16,8.32,0.81,-0.15,0.66
6.40,1.89,7.25,0.81,-0.15,0.65
4.96,1.62,6.12,0.81,-0.15,0.65
3.51,2.15,5.01,0.80,-0.14,0.65
2.49,3.15,4.31,0.81,-0.15,0.65
1.27,3.08,3.33,0.81,-0.15,0.65
-0.14,3.22,2.12,0.81,-0.15,0.65
-0.82,3.07,0.79,0.81,-0.15,0.66
-1.28,3.36,0.34,0.82,-0.14,0.66
-1.62,3.79,1.04,0.82,-0.14,0.66
-2.24,3.71,0.76,0.81,-0.14,0.65
-2.61,3.91,0.70,0.82,-0.13,0.66
-2.40,4.05,0.24,0.82,-0.13,0.66
-2.11,4.37,0.52,0.81,-0.13,0.67
-1.80,4.21,0.69,0.81,-0.12,0.65
-1.50,3.53,0.55,0.81,-0.13,0.65
-0.60,1.86,0.05,0.82,-0.13,0.65
-1.18,4.17,0.15,0.82,-0.14,0.66
-2.26,3.76,0.84,0.83,-0.14,0.65
-1.47,3.45,0.78,0.82,-0.13,0.65
-0.31,2.85,-0.08,0.82,-0.12,0.66
-0.64,3.59,-0.37,0.83,-0.12,0.66
-0.81,2.46,-0.61,0.81,-0.13,0.67
-0.05,1.31,-1.02,0.80,-0.14,0.67
0.20,0.85,-0.84,0.80,-0.14,0.67
-0.03,1.40,-0.95,0.80,-0.14,0.66
-0.11,2.37,-0.79,0.80,-0.14,0.66
-0.61,2.47,-0.78,0.81,-0.14,0.65
-0.43,2.24,-1.34,0.80,-0.13,0.66
0.02,1.91,-1.42,0.81,-0.13,0.65
-0.29,1.05,-1.21,0.81,-0.14,0.66
-0.35,0.15,-1.37,0.82,-0.14,0.66
-0.56,-0.02,-1.82,0.82,-0.13,0.66
-0.50,0.02,-1.74,0.81,-0.13,0.66
-0.60,-0.38,-1.54,0.81,-0.14,0.66
-0.75,-0.40,-1.56,0.81,-0.14,0.66
-0.38,-0.53,-1.82,0.81,-0.13,0.66
-0.63,-1.18,-1.85,0.82,-0.13,0.66
-0.37,-0.96,-2.38,0.81,-0.13,0.65
-0.06,-1.01,-2.89,0.81,-0.13,0.66
0.11,-0.92,-2.87,0.82,-0.13,0.65
-0.09,-1.57,-3.19,0.82,-0.13,0.66
0.18,-2.02,-3.62,0.81,-0.13,0.66
0.75,-1.94,-3.73,0.81,-0.12,0.65
0.79,-2.11,-4.11,0.81,-0.13,0.66
-0.26,-2.34,-4.06,0.81,-0.13,0.65
0.41,-2.32,-3.86,0.81,-0.13,0.65
0.58,-1.42,-3.91,0.80,-0.14,0.66
0.78,-1.08,-3.77,0.81,-0.13,0.65
0.66,-0.46,-4.00,0.82,-0.14,0.65
-0.14,-0.53,-4.53,0.83,-0.13,0.65
0.44,-1.76,-4.84,0.82,-0.13,0.65
0.29,-2.82,-5.13,0.81,-0.13,0.65
0.92,-2.72,-5.19,0.82,-0.12,0.66
0.79,-1.73,-4.67,0.82,-0.13,0.65
0.78,-0.78,-3.92,0.81,-0.12,0.64
0.76,0.21,-3.68,0.81,-0.12,0.64
0.53,0.78,-3.07,0.82,-0.11,0.65
0.72,0.72,-2.43,0.82,-0.12,0.65
0.96,0.29,-2.26,0.83,-0.11,0.65
1.36,-0.21,-2.24,0.83,-0.11,0.65
1.59,-0.40,-2.05,0.83,-0.12,0.66
1.37,-0.47,-1.54,0.82,-0.13,0.65
1.60,-0.60,-1.65,0.82,-0.12,0.65
1.40,0.03,-1.34,0.82,-0.12,0.65
1.27,0.44,-1.22,0.82,-0.12,0.66
1.08,0.93,-0.76,0.82,-0.12,0.66
0.66,1.22,-0.98,0.82,-0.12,0.65
0.58,1.24,-0.81,0.82,-0.13,0.66
0.50,1.11,-0.79,0.82,-0.12,0.65
0.18,0.89,-0.92,0.82,-0.12,0.65
-0.05,1.02,-1.44,0.81,-0.13,0.66
-0.24,1.34,-1.33,0.82,-0.13,0.65
-0.66,1.71,-0.87,0.81,-0.13,0.66
-0.99,2.15,-0.90,0.81,-0.13,0.65
-1.07,2.61,-1.24,0.81,-0.12,0.65
-1.28,2.35,-1.37,0.81,-0.13,0.65
-1.95,1.91,-1.40,0.82,-0.13,0.65
-0.75,2.40,-1.60,0.81,-0.12,0.65
-1.86,2.84,-1.54,0.81,-0.13,0.65
-1.40,2.24,-2.20,0.82,-0.13,0.65
-1.31,2.60,-2.06,0.81,-0.12,0.65
-1.53,2.52,-1.91,0.82,-0.12,0.66
-1.08,2.32,-2.02,0.82,-0.12,0.65
-0.89,2.14,-2.21,0.82,-0.12,0.66
-0.87,1.50,-2.27,0.82,-0.12,0.65
-0.27,1.08,-2.17,0.82,-0.12,0.65
-0.06,0.70,-2.31,0.82,-0.12,0.65
0.06,0.37,-2.15,0.82,-0.12,0.66
0.27,0.15,-2.21,0.82,-0.13,0.66
0.56,0.34,-2.00,0.81,-0.13,0.65
0.70,0.09,-1.68,0.82,-0.12,0.65
1.05,0.40,-1.34,0.82,-0.12,0.65
1.15,0.27,-1.28,0.81,-0.12,0.66
1.13,-0.26,-1.08,0.82,-0.12,0.65
1.44,-0.55,-1.21,0.82,-0.13,0.66
1.92,-0.63,-0.96,0.82,-0.12,0.66
2.03,-0.69,-0.75,0.81,-0.11,0.65
1.86,-0.69,-0.98,0.82,-0.12,0.65
1.74,-0.26,-1.16,0.81,-0.12,0.66
1.88,-0.31,-0.69,0.82,-0.13,0.66
1.82,-0.69,-0.76,0.81,-0.12,0.65
1.76,-0.69,-0.61,0.82,-0.12,0.66
1.83,-1.31,-0.89,0.82,-0.12,0.66
1.76,-1.39,-0.70,0.82,-0.12,0.66
1.83,-1.37,-0.38,0.82,-0.12,0.65
1.34,-0.50,0.08,0.82,-0.13,0.65
1.08,-1.53,-0.12,0.82,-0.12,0.66
1.44,-1.45,-0.56,0.82,-0.12,0.66
1.37,-1.16,-0.46,0.82,-0.12,0.66
1.48,-1.95,-0.40,0.82,-0.11,0.65
1.83,-1.91,-0.61,0.81,-0.12,0.65
1.16,-1.42,-0.32,0.82,-0.12,0.65
0.41,-0.89,-0.53,0.82,-0.13,0.65
-0.12,-0.76,-0.58,0.82,-0.13,0.65
-0.02,-1.02,-0.75,0.81,-0.12,0.65
0.27,-1.30,-0.27,0.82,-0.12,0.65
0.08,-0.95,-0.29,0.82,-0.11,0.65
0.02,-0.78,-0.52,0.81,-0.11,0.65
0.63,-0.47,-0.11,0.81,-0.12,0.65
0.75,-0.29,0.47,0.81,-0.12,0.65
0.76,0.64,0.49,0.81,-0.12,0.65
0.95,1.54,0.37,0.81,-0.12,0.65
0.67,1.98,0.43,0.81,-0.12,0.65
0.73,1.40,0.34,0.82,-0.12,0.65
1.28,0.85,0.08,0.82,-0.12,0.65
1.36,0.38,0.24,0.82,-0.12,0.66
1.31,0.41,0.29,0.82,-0.14,0.64
1.13,0.47,0.14,0.82,-0.13,0.66
0.84,0.70,0.12,0.81,-0.13,0.65
0.82,1.59,0.35,0.82,-0.12,0.65
0.50,2.05,0.47,0.82,-0.12,0.65
0.21,1.71,0.20,0.81,-0.13,0.66
0.47,1.69,0.14,0.81,-0.12,0.65
0.56,1.91,-0.09,0.82,-0.12,0.65
0.76,1.94,-0.31,0.81,-0.12,0.65
0.61,1.82,-0.06,0.82,-0.12,0.66
0.40,1.74,-0.41,0.82,-0.12,0.65
1.82,0.64,-0.76,0.82,-0.12,0.66
2.11,0.61,-0.05,0.82,-0.12,0.66
1.86,-3.91,-0.95,0.82,-0.12,0.65
2.50,-2.46,-1.31,0.80,-0.13,0.64
0.78,5.97,0.44,0.79,-0.14,0.64
-2.11,10.00,2.53,0.80,-0.14,0.65
-0.56,8.11,2.29,0.83,-0.11,0.67
1.25,2.75,0.24,0.85,-0.10,0.67
2.32,-2.17,-1.36,0.83,-0.12,0.66
1.56,-4.61,-1.68,0.80,-0.14,0.64
0.78,-4.47,-1.21,0.80,-0.14,0.65
1.60,-1.77,-0.89,0.80,-0.12,0.65
1.59,1.65,-0.98,0.81,-0.11,0.65
1.36,4.56,-0.34,0.81,-0.12,0.64
0.67,5.18,0.50,0.81,-0.13,0.66
1.02,3.18,0.17,0.82,-0.12,0.66
1.66,-0.32,-0.49,0.83,-0.12,0.66
2.38,-1.89,-1.11,0.82,-0.11,0.66
2.64,-1.16,-1.22,0.81,-0.12,0.66
