gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0.44,-5.15,-6.11,0.87,-0.17,0.58
-0.32,-5.08,-6.69,0.87,-0.17,0.59
-1.37,-6.55,-8.46,0.88,-0.17,0.59
-2.46,-7.47,-9.68,0.88,-0.17,0.59
-3.86,-9.15,-11.11,0.87,-0.16,0.58
-4.85,-11.13,-12.81,0.85,-0.15,0.58
-4.87,-12.64,-14.17,0.85,-0.15,0.57
-5.50,-14.31,-14.67,0.85,-0.14,0.55
-7.24,-17.76,-16.49,0.84,-0.13,0.55
-7.24,-20.14,-18.73,0.84,-0.13,0.55
-6.69,-21.91,-20.58,0.85,-0.12,0.54
-4.66,-22.81,-22.12,0.84,-0.12,0.53
-3.51,-22.75,-22.66,0.85,-0.11,0.54
-1.56,-22.06,-23.01,0.86,-0.11,0.53
-0.31,-21.05,-22.99,0.89,-0.13,0.54
-0.63,-20.84,-23.36,0.89,-0.13,0.54
-1.98,-21.25,-24.78,0.89,-0.14,0.53
-3.47,-21.80,-27.02,0.89,-0.15,0.53
-4.98,-21.22,-28.92,0.90,-0.15,0.55
-6.17,-19.91,-28.78,0.90,-0.13,0.55
-5.86,-17.37,-28.23,0.91,-0.12,0.53
-5.45,-15.82,-27.42,0.92,-0.11,0.54
-6.05,-17.86,-27.86,0.96,-0.12,0.52
-8.89,-14.18,-26.03,0.93,-0.12,0.51
-9.05,-17.13,-25.36,0.92,-0.10,0.51
-9.28,-19.13,-25.10,0.90,-0.08,0.51
-8.78,-20.24,-24.31,0.91,-0.07,0.50
-8.06,-19.94,-22.49,0.92,-0.07,0.50
-2.46,-19.71,-20.56,0.91,-0.05,0.49
10.73,-26.41,-23.66,0.88,0.02,0.44
8.70,-18.61,-17.66,0.93,-0.05,0.45
2.56,-21.76,-15.86,0.92,-0.13,0.48
-1.83,-23.21,-14.14,0.92,-0.09,0.47
0.73,-16.99,-10.02,0.91,-0.07,0.46
1.54,-13.08,-6.78,0.93,-0.07,0.47
0.02,-11.21,-5.28,0.93,-0.08,0.48
-0.38,-9.82,-5.79,0.93,-0.07,0.48
1.73,-7.59,-6.24,0.94,-0.08,0.47
2.99,-2.64,-7.21,0.95,-0.08,0.47
1.18,-2.06,-8.03,0.94,-0.08,0.49
1.68,-4.69,-10.09,0.93,-0.06,0.49
4.24,-5.59,-12.37,0.93,-0.05,0.48
8.02,-5.22,-13.44,0.96,-0.05,0.48
4.08,-3.08,-11.47,0.93,-0.07,0.48
1.25,-5.79,-10.11,0.92,-0.06,0.47
1.91,-6.27,-9.16,0.92,-0.05,0.45
3.40,-5.25,-8.96,0.92,-0.04,0.45
3.39,-4.12,-7.89,0.92,-0.03,0.46
3.07,-3.56,-6.11,0.91,-0.03,0.45
4.18,-3.85,-4.53,0.92,-0.03,0.44
5.31,-4.24,-3.71,0.92,-0.04,0.44
4.53,-2.20,-1.44,0.92,-0.06,0.44
3.79,-3.21,-0.49,0.92,-0.06,0.45
3.56,-2.58,0.02,0.94,-0.06,0.46
2.40,-1.31,-0.82,0.93,-0.05,0.46
2.34,0.24,-0.55,0.94,-0.06,0.46
2.15,1.11,0.47,0.96,-0.08,0.46
1.36,1.33,2.00,0.97,-0.08,0.47
0.52,0.93,1.94,0.96,-0.07,0.48
0.67,0.31,1.59,0.96,-0.06,0.47
1.19,0.72,3.15,0.95,-0.06,0.47
0.78,2.26,5.30,0.94,-0.06,0.48
-0.05,2.58,4.61,0.93,-0.04,0.48
0.61,3.56,5.15,0.92,-0.03,0.46
1.24,4.26,6.72,0.92,-0.03,0.47
1.04,3.13,6.79,0.93,-0.02,0.46
2.29,3.82,6.56,0.92,-0.01,0.46
3.79,3.73,5.56,0.92,-0.02,0.47
3.86,3.19,6.20,0.92,-0.03,0.46
3.65,1.71,5.83,0.91,-0.05,0.45
3.42,1.07,5.60,0.93,-0.06,0.46
2.49,0.73,5.51,0.94,-0.06,0.46
1.94,1.08,5.85,0.92,-0.07,0.47
1.73,1.24,5.85,0.93,-0.06,0.47
0.98,1.73,6.27,0.93,-0.06,0.47
0.32,2.34,6.67,0.92,-0.06,0.49
0.50,3.47,5.94,0.92,-0.04,0.50
0.90,5.66,5.44,0.92,-0.04,0.50
-0.12,7.86,5.89,0.93,-0.05,0.50
-0.96,10.31,7.44,0.93,-0.06,0.50
-0.32,13.57,9.56,0.94,-0.06,0.49
2.24,16.11,10.63,0.95,-0.06,0.48
6.70,20.81,15.36,0.98,-0.07,0.44
7.68,24.41,22.92,0.99,-0.08,0.44
6.58,24.14,30.79,0.99,-0.09,0.43
