gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0.95,-4.85,-4.38,0.76,-0.08,0.74
0.96,-7.25,-5.79,0.76,-0.08,0.73
0.95,-9.24,-6.75,0.75,-0.08,0.73
2.02,-9.97,-7.30,0.75,-0.09,0.73
1.83,-8.70,-6.49,0.76,-0.08,0.72
0.69,-7.94,-6.24,0.76,-0.09,0.72
0.08,-7.56,-6.63,0.77,-0.08,0.72
-0.23,-8.34,-7.74,0.76,-0.09,0.73
-0.20,-9.39,-8.38,0.76,-0.09,0.73
0.03,-10.53,-9.08,0.77,-0.08,0.73
0.75,-8.93,-9.05,0.77,-0.07,0.73
0.79,-6.49,-8.00,0.77,-0.08,0.73
0.67,-4.47,-7.36,0.77,-0.09,0.72
0.84,-2.50,-6.50,0.77,-0.08,0.72
1.21,-0.56,-4.96,0.78,-0.09,0.72
0.84,-0.35,-4.03,0.78,-0.08,0.72
0.32,-1.33,-4.05,0.79,-0.07,0.73
1.01,-2.29,-4.21,0.78,-0.07,0.72
1.44,-3.42,-3.62,0.78,-0.07,0.71
1.83,-3.82,-3.25,0.77,-0.08,0.72
1.04,-4.55,-3.59,0.77,-0.08,0.72
1.60,-4.92,-4.08,0.77,-0.07,0.71
2.05,-6.50,-5.22,0.77,-0.06,0.72
2.60,-7.13,-6.53,0.77,-0.07,0.72
2.66,-7.07,-8.05,0.78,-0.06,0.71
3.15,-4.73,-7.60,0.78,-0.07,0.71
3.56,-2.24,-4.44,0.79,-0.08,0.71
3.89,0.67,-1.36,0.79,-0.08,0.71
3.98,4.05,-0.32,0.78,-0.09,0.72
1.42,4.41,1.40,0.78,-0.07,0.71
0.82,4.53,2.31,0.78,-0.09,0.72
0.78,3.07,2.26,0.78,-0.08,0.72
1.21,2.41,2.00,0.77,-0.05,0.72
1.77,2.44,0.98,0.78,-0.05,0.72
2.09,1.65,0.34,0.77,-0.05,0.71
2.95,1.69,-0.82,0.78,-0.06,0.72
3.10,3.63,-1.30,0.77,-0.06,0.71
3.19,5.11,-1.21,0.77,-0.07,0.72
2.95,5.68,-1.07,0.77,-0.07,0.72
3.18,4.70,-1.71,0.77,-0.07,0.71
2.95,1.77,-3.94,0.77,-0.06,0.73
2.00,-1.66,-7.28,0.78,-0.06,0.73
1.62,-4.23,-9.63,0.79,-0.06,0.73
0.84,-5.73,-9.89,0.79,-0.06,0.71
-0.70,-9.02,-10.58,0.78,-0.06,0.71
-3.66,-14.38,-13.66,0.77,-0.06,0.72
-8.05,-23.25,-20.11,0.74,-0.04,0.71
-9.42,-31.97,-27.65,0.72,-0.03,0.70
-9.02,-32.40,-32.98,0.74,-0.01,0.71
-9.44,-29.95,-35.34,0.77,0.01,0.74
-6.56,-34.27,-36.34,0.77,0.03,0.80
-13.40,-24.98,-33.21,0.80,-0.05,0.72
-10.92,-22.63,-29.24,0.80,-0.07,0.72
-7.86,-12.23,-20.87,0.81,-0.09,0.70
-1.89,-3.27,-9.88,0.86,-0.06,0.65
-2.87,10.08,4.29,0.90,-0.08,0.66
-6.95,14.69,12.44,0.88,-0.09,0.68
-6.47,16.06,13.82,0.84,-0.04,0.69
-0.35,20.49,18.27,0.85,-0.02,0.68
