gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
-0.37,-3.37,1.56,0.88,-0.09,0.59
0.58,-2.34,0.12,0.89,-0.09,0.59
1.05,-1.73,-1.74,0.89,-0.09,0.59
1.33,-0.32,-3.44,0.88,-0.09,0.60
1.24,-0.53,-4.78,0.87,-0.10,0.58
2.43,-0.78,-5.62,0.85,-0.09,0.58
3.36,1.08,-4.98,0.85,-0.10,0.56
3.97,4.27,-3.68,0.85,-0.10,0.57
3.05,6.09,-2.78,0.86,-0.11,0.57
2.84,5.63,-2.63,0.86,-0.10,0.57
3.68,4.32,-2.20,0.86,-0.10,0.56
3.95,3.40,-0.43,0.87,-0.11,0.55
3.97,1.91,1.62,0.89,-0.13,0.54
3.02,0.41,2.63,0.90,-0.14,0.54
2.14,-1.89,2.96,0.90,-0.14,0.54
1.08,-3.13,3.53,0.90,-0.14,0.54
-0.20,-4.26,4.31,0.89,-0.14,0.54
-0.81,-5.89,4.84,0.88,-0.14,0.54
-0.87,-5.91,5.11,0.88,-0.13,0.54
-1.54,-6.00,4.75,0.88,-0.12,0.54
-1.59,-5.47,4.27,0.88,-0.12,0.56
-2.02,-5.30,3.13,0.87,-0.11,0.55
-2.00,-4.85,1.68,0.87,-0.11,0.56
-2.40,-4.15,-0.08,0.87,-0.11,0.56
-2.18,-3.40,-1.37,0.87,-0.11,0.57
-2.12,-3.68,-2.82,0.87,-0.10,0.57
-1.22,-3.66,-4.14,0.86,-0.10,0.56
-1.02,-3.57,-4.98,0.88,-0.10,0.55
-1.34,-3.82,-6.38,0.88,-0.10,0.56
-1.48,-4.90,-7.86,0.90,-0.11,0.54
-2.14,-7.05,-9.31,0.89,-0.11,0.54
-2.87,-11.82,-11.25,0.89,-0.10,0.54
-3.98,-20.38,-14.82,0.88,-0.09,0.53
-6.47,-30.20,-19.22,0.87,-0.09,0.54
-10.75,-43.45,-26.56,0.84,-0.08,0.55
-12.99,-53.13,-32.15,0.83,-0.09,0.54
-13.71,-55.63,-33.73,0.86,-0.09,0.51
-13.80,-51.63,-34.76,0.87,-0.08,0.50
-15.77,-45.94,-37.88,0.88,-0.08,0.49
-18.63,-44.40,-43.18,0.90,-0.08,0.49
-20.27,-45.25,-47.18,0.89,-0.09,0.50
-19.74,-53.57,-56.92,0.83,-0.08,0.69
14.05,-55.60,-65.54,0.97,0.13,0.36
5.37,-40.38,-47.74,1.01,-0.12,0.45
-6.35,-43.44,-38.43,1.01,-0.21,0.44
-9.82,-37.71,-32.90,0.98,-0.15,0.42
-4.41,-34.75,-32.93,0.94,-0.06,0.44
1.15,-26.29,-30.47,0.93,-0.02,0.44
5.05,-14.70,-26.95,0.95,-0.02,0.40
-1.19,-13.74,-25.31,0.94,-0.02,0.45
0.03,-8.72,-22.56,0.97,-0.06,0.40
0.38,-4.55,-19.40,0.99,-0.05,0.41
-0.18,-5.57,-17.63,0.97,-0.03,0.43
0.02,-7.27,-15.25,0.97,-0.02,0.43
1.69,-10.66,-12.82,0.98,0.00,0.43
3.28,-11.63,-12.03,0.97,0.02,0.42
4.03,-10.63,-12.58,0.95,0.00,0.42
4.73,-9.54,-11.16,0.95,-0.01,0.42
4.92,-8.73,-9.48,0.95,-0.01,0.41
4.64,-7.39,-8.47,0.95,-0.00,0.40
5.48,-4.31,-7.13,0.95,-0.01,0.40
5.37,-2.76,-6.50,0.95,0.01,0.41
3.77,-4.32,-7.02,0.94,0.01,0.42
2.98,-5.74,-6.21,0.95,-0.01,0.42
4.08,-5.69,-3.98,0.95,-0.01,0.42
2.85,-5.51,-4.40,0.94,0.01,0.42
1.63,-3.80,-5.25,0.94,0.01,0.42
0.18,0.37,-3.42,0.95,-0.01,0.42
-2.81,4.60,0.76,0.94,-0.03,0.42
-5.79,11.01,5.15,0.95,-0.04,0.42
-8.08,15.40,8.81,0.95,-0.03,0.42
-8.32,16.08,9.33,0.95,-0.01,0.42
-7.44,12.81,4.44,0.95,0.04,0.42
-4.31,11.07,2.98,0.96,0.04,0.43
-1.88,8.79,4.27,0.98,0.00,0.42
-1.13,6.61,4.92,0.95,-0.00,0.42
-0.31,6.06,5.33,0.95,-0.00,0.42
-0.11,6.98,5.25,0.95,-0.01,0.42
-1.18,9.59,5.83,0.94,-0.01,0.42
-1.59,10.70,6.35,0.94,-0.01,0.44
-1.39,13.48,6.95,0.94,-0.01,0.44
-2.03,14.06,7.85,0.94,-0.01,0.43
-1.54,14.89,8.61,0.95,-0.02,0.43
-0.79,15.50,9.71,0.95,-0.01,0.44
-0.14,15.24,10.02,0.94,-0.00,0.44
0.41,13.89,9.47,0.95,0.01,0.43
2.72,12.02,9.10,0.95,0.01,0.43
5.73,13.01,10.60,0.96,0.01,0.44
8.63,11.85,13.42,0.98,-0.01,0.41
8.40,8.00,16.84,0.97,-0.03,0.42
8.47,5.54,21.86,0.99,-0.05,0.41
6.99,7.80,27.73,0.99,-0.07,0.42
5.07,10.03,31.73,0.97,-0.09,0.43
-0.82,12.63,35.85,0.95,-0.11,0.44
-4.03,14.58,38.81,0.94,-0.11,0.44
-6.31,19.47,45.53,0.94,-0.12,0.45
-9.04,22.81,49.74,0.94,-0.09,0.45
-10.92,26.47,50.35,0.92,-0.04,0.45
-9.62,28.67,48.40,0.90,0.00,0.46
-2.41,20.50,43.01,0.91,0.00,0.45
-0.69,10.11,29.92,0.88,-0.05,0.50
1.86,6.18,24.96,0.90,-0.06,0.49
2.84,4.24,22.90,0.89,-0.08,0.48
3.73,3.18,18.55,0.88,-0.08,0.49
2.26,1.31,13.50,0.87,-0.06,0.46
6.82,6.08,10.09,0.88,-0.06,0.48
8.38,5.77,8.09,0.88,-0.06,0.47
9.63,6.40,7.95,0.90,-0.07,0.49
10.00,6.46,6.49,0.91,-0.09,0.48
8.99,5.53,5.22,0.92,-0.11,0.48
8.24,5.18,4.44,0.92,-0.12,0.49
6.60,4.63,4.14,0.92,-0.13,0.49
5.88,4.70,3.66,0.91,-0.11,0.49
4.55,4.66,2.81,0.91,-0.11,0.49
4.72,5.01,1.95,0.91,-0.10,0.50
4.76,5.19,0.49,0.90,-0.11,0.50
5.48,4.08,-0.89,0.91,-0.11,0.50
7.37,2.06,-3.74,0.88,-0.09,0.50
7.71,1.04,-6.17,0.89,-0.09,0.51
7.56,0.79,-7.25,0.91,-0.11,0.49
7.98,0.66,-9.21,0.90,-0.10,0.49
6.84,0.60,-11.97,0.88,-0.11,0.51
13.31,5.77,-6.85,0.92,-0.09,0.47
7.89,3.71,-4.37,0.93,-0.13,0.49
5.04,2.82,-6.79,0.93,-0.13,0.48
6.23,2.05,-6.35,0.91,-0.11,0.49
7.60,1.53,-3.91,0.91,-0.10,0.49
6.44,3.63,-1.65,0.91,-0.10,0.48
4.58,5.60,1.15,0.92,-0.11,0.49
4.03,7.24,2.64,0.92,-0.12,0.48
4.26,8.61,3.01,0.93,-0.12,0.49
3.37,8.58,3.37,0.93,-0.11,0.50
3.53,8.37,4.20,0.93,-0.10,0.50
3.60,7.66,3.88,0.92,-0.10,0.50
4.60,7.25,4.40,0.91,-0.10,0.50
4.50,7.66,5.66,0.91,-0.10,0.51
4.18,8.73,6.05,0.90,-0.10,0.51
2.82,12.00,6.20,0.87,-0.10,0.53
5.19,8.06,4.66,0.90,-0.09,0.51
4.29,9.71,4.82,0.89,-0.09,0.51
4.75,9.04,4.31,0.89,-0.10,0.50
4.40,8.60,4.23,0.90,-0.11,0.51
4.38,8.11,3.74,0.91,-0.10,0.51
3.39,6.67,2.90,0.91,-0.09,0.50
3.34,5.91,2.92,0.90,-0.10,0.51
3.79,5.92,3.89,0.90,-0.11,0.51
3.92,6.56,5.21,0.91,-0.11,0.52
3.39,6.58,5.04,0.90,-0.11,0.52
3.40,6.70,4.69,0.90,-0.10,0.52
3.40,6.93,5.01,0.90,-0.10,0.53
2.70,5.95,5.08,0.89,-0.11,0.52
3.08,5.63,4.76,0.89,-0.10,0.52
3.37,5.53,4.05,0.89,-0.10,0.52
3.25,5.21,3.82,0.89,-0.10,0.53
2.84,5.11,3.65,0.89,-0.11,0.53
2.40,5.15,3.63,0.89,-0.12,0.53
2.18,4.89,3.56,0.90,-0.11,0.53
2.76,4.81,3.34,0.90,-0.10,0.53
2.50,4.95,3.62,0.89,-0.11,0.52
2.06,3.97,3.22,0.90,-0.10,0.54
2.24,3.28,2.58,0.89,-0.11,0.54
2.90,2.87,2.46,0.90,-0.10,0.54
2.55,2.99,2.81,0.90,-0.12,0.54
2.31,2.79,2.73,0.90,-0.11,0.54
2.12,2.40,2.43,0.89,-0.11,0.54
2.38,1.73,2.15,0.88,-0.11,0.53
2.56,1.45,1.98,0.89,-0.11,0.53
2.56,1.22,1.91,0.89,-0.11,0.53
2.46,1.25,2.15,0.89,-0.12,0.53
2.35,0.95,1.76,0.89,-0.12,0.53
2.38,0.99,1.65,0.90,-0.11,0.54
2.20,0.06,1.37,0.90,-0.11,0.54
2.69,-0.02,0.93,0.89,-0.11,0.53
2.66,-0.08,0.89,0.89,-0.11,0.53
2.66,-0.35,0.82,0.89,-0.11,0.53
2.26,0.40,0.95,0.89,-0.12,0.53
2.21,0.99,0.75,0.89,-0.12,0.53
2.12,1.73,1.79,0.89,-0.12,0.53
2.03,1.30,2.09,0.88,-0.11,0.54
2.03,0.60,1.34,0.89,-0.12,0.53
2.67,1.22,1.44,0.89,-0.12,0.53
2.29,1.79,1.63,0.89,-0.11,0.53
1.28,1.47,1.28,0.88,-0.12,0.53
2.00,1.71,0.75,0.89,-0.11,0.53
1.97,2.11,0.63,0.89,-0.12,0.54
2.23,1.57,1.16,0.89,-0.11,0.53
2.09,1.28,0.81,0.89,-0.12,0.54
0.82,4.69,2.12,0.90,-0.12,0.53
2.50,2.67,1.77,0.88,-0.11,0.53
1.77,2.37,1.89,0.88,-0.11,0.53
1.92,2.08,1.54,0.89,-0.12,0.53
1.54,2.02,1.68,0.89,-0.12,0.53
1.42,1.39,1.28,0.89,-0.11,0.53
1.66,1.34,0.64,0.88,-0.11,0.54
2.02,0.99,0.41,0.88,-0.11,0.54
1.36,0.64,0.05,0.88,-0.12,0.53
0.99,1.04,-0.09,0.89,-0.13,0.54
0.44,0.82,-0.26,0.89,-0.12,0.53
0.50,1.31,-0.72,0.88,-0.12,0.54
0.98,1.21,-0.98,0.89,-0.11,0.54
0.79,1.01,-1.48,0.89,-0.11,0.53
0.50,1.15,-1.83,0.89,-0.10,0.54
0.79,1.16,-1.73,0.89,-0.11,0.55
0.64,0.43,-1.27,0.89,-0.12,0.55
0.89,-0.09,-1.15,0.88,-0.13,0.55
1.31,0.72,-0.82,0.88,-0.11,0.54
1.21,1.45,-0.43,0.89,-0.11,0.53
1.21,1.77,-0.56,0.88,-0.11,0.54
1.21,1.80,-0.44,0.89,-0.11,0.54
1.19,1.01,-0.21,0.88,-0.11,0.55
1.36,0.02,-0.46,0.89,-0.12,0.54
1.62,-0.79,-0.32,0.90,-0.11,0.54
1.48,-0.46,-0.21,0.89,-0.12,0.55
1.76,-0.56,-0.05,0.89,-0.12,0.54
1.57,-0.05,0.43,0.89,-0.12,0.54
0.95,-0.09,0.17,0.88,-0.12,0.53
1.01,-0.31,-0.03,0.89,-0.12,0.54
0.98,0.15,-0.18,0.89,-0.11,0.55
0.81,-0.08,-0.03,0.89,-0.11,0.54
0.82,-0.02,-0.12,0.89,-0.12,0.54
0.82,-0.50,-0.40,0.88,-0.12,0.54
0.85,-0.35,0.03,0.88,-0.12,0.54
1.08,-0.31,-0.05,0.89,-0.11,0.53
1.60,-0.17,0.05,0.89,-0.11,0.55
1.40,-0.18,0.14,0.88,-0.11,0.54
1.16,-0.50,-0.03,0.89,-0.12,0.54
1.50,-0.58,0.09,0.88,-0.12,0.54
1.83,-0.99,-0.08,0.89,-0.12,0.54
1.48,-0.58,0.17,0.90,-0.12,0.53
1.34,-0.17,0.11,0.89,-0.11,0.53
1.25,-0.63,0.38,0.89,-0.12,0.54
1.48,-0.41,0.69,0.89,-0.12,0.54
1.51,-0.34,0.70,0.88,-0.12,0.55
1.45,0.40,0.50,0.88,-0.12,0.54
1.30,0.84,0.26,0.88,-0.12,0.54
0.69,1.27,0.14,0.89,-0.12,0.54
0.66,0.73,-0.73,0.88,-0.12,0.53
1.11,0.31,-0.69,0.89,-0.11,0.54
1.30,0.32,-0.92,0.89,-0.11,0.55
1.07,-0.08,-0.82,0.89,-0.12,0.54
1.04,0.24,-0.29,0.89,-0.12,0.53
1.34,0.92,0.31,0.89,-0.12,0.54
1.50,1.40,0.46,0.89,-0.12,0.54
1.40,1.28,0.61,0.90,-0.12,0.54
1.16,0.60,0.75,0.89,-0.12,0.53
1.31,0.14,0.44,0.89,-0.12,0.54
1.54,-0.11,0.08,0.88,-0.11,0.53
1.15,-0.02,-0.06,0.89,-0.11,0.54
0.82,0.35,-0.08,0.89,-0.12,0.54
0.67,0.41,-0.67,0.89,-0.12,0.55
1.25,0.38,-0.79,0.89,-0.13,0.54
1.15,0.53,-0.11,0.90,-0.12,0.53
0.87,0.53,0.08,0.89,-0.12,0.54
1.07,0.75,0.18,0.89,-0.13,0.54
1.30,0.81,-0.18,0.89,-0.12,0.54
1.28,0.55,-0.26,0.89,-0.12,0.54
1.31,0.63,0.00,0.89,-0.11,0.54
1.57,0.44,-0.23,0.89,-0.11,0.54
2.00,0.60,-0.38,0.88,-0.12,0.54
2.32,0.67,-0.40,0.89,-0.12,0.54
2.14,0.64,0.05,0.89,-0.11,0.54
1.94,0.78,-0.05,0.89,-0.12,0.54
1.98,0.82,-0.31,0.88,-0.11,0.54
1.97,0.27,-0.44,0.89,-0.11,0.54
1.74,-0.40,-0.75,0.88,-0.12,0.54
1.80,-0.41,-0.95,0.89,-0.12,0.54
1.37,-0.41,-0.81,0.89,-0.12,0.54
1.31,-0.40,-0.78,0.89,-0.12,0.54
1.15,-0.44,-0.79,0.89,-0.12,0.54
1.33,-0.34,-0.26,0.89,-0.12,0.54
0.95,-0.60,0.14,0.88,-0.12,0.55
0.78,-1.10,-0.38,0.88,-0.12,0.54
1.10,-0.89,-0.73,0.88,-0.11,0.54
1.08,-0.66,-0.41,0.89,-0.11,0.53
1.02,-0.64,-0.43,0.89,-0.11,0.54
1.42,-0.53,-0.24,0.89,-0.11,0.54
1.24,-0.40,-0.37,0.89,-0.12,0.53
1.39,-0.31,-0.43,0.89,-0.12,0.54
1.16,-0.61,-0.26,0.89,-0.12,0.54
1.30,-0.53,-0.27,0.89,-0.12,0.54
1.69,0.14,0.31,0.89,-0.12,0.54
1.28,-0.24,0.27,0.89,-0.11,0.53
1.44,-0.26,-0.18,0.89,-0.12,0.54
1.42,0.27,0.05,0.90,-0.12,0.54
1.21,0.12,0.05,0.88,-0.12,0.54
1.31,-0.14,-0.15,0.89,-0.12,0.55
1.85,-0.15,-0.26,0.89,-0.12,0.54
1.63,-0.24,-0.23,0.88,-0.12,0.55
1.48,0.15,0.14,0.89,-0.12,0.53
1.04,0.43,-0.20,0.89,-0.12,0.53
0.52,0.31,-0.60,0.90,-0.12,0.53
0.67,-0.20,-0.89,0.89,-0.12,0.54
0.85,-0.14,-0.96,0.89,-0.11,0.53
0.81,0.34,-1.45,0.90,-0.11,0.54
0.47,0.17,-1.48,0.89,-0.12,0.54
0.72,-0.38,-1.33,0.88,-0.12,0.55
1.04,-0.46,-0.78,0.88,-0.13,0.54
0.90,0.18,-0.43,0.88,-0.12,0.55
0.87,0.75,-0.27,0.88,-0.12,0.54
1.05,1.34,-0.37,0.88,-0.11,0.53
